country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2024,-0.5319129098723744,0.05102846805832012,0.07401826913362579,1.3675624534330177,1.372998754200207,0.7287628284971299,1.3335718709933053,0.3560828185106371,1.4289423341741287,-1.3093572021619162,1.9619845503080497,1.2357486513926783,1.6608937410040892,-1.0627338001247093,-1.0285354932809723,-1.2783655782196743,-0.7797194318129506,1.2164673347188149,0.7571773620816501,-0.9948353267729265
ALB,Albania,2024,0.2652517711149522,1.1246133477998783,-0.4823613063892691,-0.2874505733426871,0.9712149520308792,-0.8819570965124889,-2.100465051551365,-0.22808922712547597,-1.7220704070317927,0.8256339080433329,-0.9432542011755305,-0.3657068953463832,-0.7399527320166142,-0.4684784470715634,0.27527080929183817,0.5312960427059005,0.06352339820561954,0.883033360954393,-0.15924151084247898,-0.6294559641642362
ARE,United Arab Emirates,2024,1.2952753263420331,-0.6849857308550997,-0.5202727796970124,-0.4556148210959956,-1.1248827212565842,0.008586316860129208,2.5881019621661343,1.0875523467659691,1.8458638431108754,1.2952435350492713,-1.115365178995701,-0.934434447097728,-0.7399527320166142,2.081450769979147,1.1450715264009634,1.0977723292334332,1.7374763430697027,-1.474144671984378,1.3583689862733026,-0.0735434178246434
ARG,Argentina,2024,0.4526213383212082,-0.9475588868062095,-0.056948054468541016,3.199352034997041,0.3933309304186568,0.837806607927189,-0.7318743253718727,1.3990678198881012,-0.9121906002305693,0.5071892384094873,-0.7372220587912365,-0.33650381200645507,-0.13905981844433923,0.2659178745750685,0.5871577138690203,0.6837038883729847,-1.8162148953555872,-0.05003153552143621,-0.007848696054160137,-0.18540811425415396
ARM,Armenia,2024,0.19927006812080064,0.5313419499789757,-0.8320816410095974,-0.5165226296615002,1.1907147803095826,-0.7401091508872923,0.7697589559287015,0.12240141063229831,0.3664455614245087,0.6179264392345106,-0.5065465506090738,-0.326954585700242,-0.7399527320166142,-0.1039560099423579,0.6367236004808037,0.3499817577699854,1.2213615984160577,0.22230094199255282,-0.11494763116416247,0.5608424180017728
AUS,Australia,2024,1.1678166569859163,-0.6427891162815457,0.8765880741394468,-0.24010434031273845,-0.4082800843590657,0.5358670150133479,0.5224703897689813,1.1736691870780254,0.13759507247685163,1.2927078872369293,-0.7654671498068089,-1.1679596991136088,-0.7399527320166142,1.7030579285831435,1.1079888909648297,0.9427458762354225,-0.8801260358689733,-0.9035432715133046,0.12887111498202594,0.9323166803333088
AUT,Austria,2024,1.2171973068685913,-0.7975582619752402,0.8168505143387812,0.008247786447189584,-0.04488281394384406,-0.09604432511650719,-0.6101307479725266,0.29870563496520636,-0.6518476986425109,1.1420994506466977,-0.9840578507465746,-1.2359024619718335,-0.7399527320166142,0.7697008772383102,0.9508404075355457,0.8941913065581589,0.6354484463704041,-1.2359458810459418,0.04541418521530499,0.7381703999124801
AZE,Azerbaijan,2024,0.2833577157519552,0.5814033045646199,-0.16420661085315724,-2.421416340178566,0.06691339083914359,-0.03446012353614668,-0.6290559669422331,-0.22676578512773254,-0.8117868893019367,0.08406996621798331,-0.8290431319921033,0.25565353603900043,-0.7399527320166142,0.2937556649640364,0.5517493594228281,0.714666075708096,0.13328882308766543,-0.0853082732403767,1.2615666384249118,-1.1832420255599678
BEL,Belgium,2024,1.2105912613741086,-0.3435347728468341,1.042483611545707,-0.3925813489890514,0.07939865714251741,0.053030752831596153,-0.48713997615301136,1.1741761657115288,-0.7232429152728628,1.1855776367293294,-0.8164727385012677,-1.1462935773544702,-0.7399527320166142,0.9428796923056618,1.0522570891459027,0.9284955238738593,1.327240942039576,-1.4606987622028755,-0.5489919715160924,1.3694759939140777
BEN,Benin,2024,-1.2435162626114562,0.9193902497917036,-1.2121544736129826,-0.47016993022056647,-1.414810176353727,0.16852269147762364,0.8877430439147787,-0.5175913500042998,1.3088526941134553,-1.8575440853112715,1.6601121541160766,1.6535878562390747,1.6105572473132321,-1.2002369218321551,-1.882045808643004,-1.5476963903889382,-1.1469163616582903,1.335129393212634,-0.7131345288284837,-0.6124915148625178
BFA,Burkina Faso,2024,-1.6185000195857835,0.2512982241260434,0.562736487801246,0.5662125804640226,-0.5795644435479536,0.45213213964985766,0.7225787314153469,-1.6855849505104752,1.4356766177821414,-1.8103406882450805,1.4461387497673808,1.6562459998192647,1.9042542127459747,-1.3293716660313177,-2.168710031662414,-1.7773588172412011,-0.4304240515543154,1.1866111786880722,0.2123035525860964,-1.0526869175878393
BGD,Bangladesh,2024,-0.5590920578727898,0.38275257387835915,-2.1379268920647703,0.33130953735241314,-0.5110500425480655,1.6141833529520935,-0.0668647745235228,-1.476059287827886,0.5762527474021008,0.13455335764224938,-0.046391600884597,0.7702775735429924,-0.4849677065300622,-1.0365725671199666,-0.7708646377992652,-0.7687604149256513,-1.890873078615334,0.5638895866531053,0.7711463617598749,-0.3854188695823375
BGR,Bulgaria,2024,0.6688133230650574,0.5273165389386499,0.6050471209153535,0.3614232265188348,-0.3267349082163787,-0.3020224889660724,-1.0580575537015435,0.5150360438682466,-1.047935215024781,0.25305750162906726,-0.4839568797170592,-0.7891122223340794,-0.7399527320166142,0.4847649677643364,0.6705778834802597,0.3940481749564195,0.6587365277115083,-0.7990459985461571,-0.28725823600807804,0.7195454927602082
