country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2016,-0.23384102787384153,-1.748800580067206,-0.2817103032296522,2.252792481379845,1.3745457525624358,0.6342169634335418,1.5857767336670072,0.15924225901268255,1.4765964842871815,-1.3392662867192884,1.9566873072957573,1.207561549429625,1.5107136743576968,-0.8378766606744634,-1.0354644696821367,-0.9963307776891404,-0.8607866252258529,0.7876171824728391,1.1919110118523277,-1.0393800385152983
ALB,Albania,2016,0.022276964458208932,1.1807781000926425,-0.7915201209358999,-0.6424696469100567,1.270063903925925,-0.7559397190138076,-2.122918353895883,-0.2471106180765222,-1.5061024589077707,0.8029082747831914,-0.975657281470756,-0.5020601830746731,-0.8192142043880057,-0.47210843447968276,0.37123283058347367,0.28583970989487917,0.04499818921712459,1.0759847500312878,-0.06030541901362584,-1.2814788380121405
ARE,United Arab Emirates,2016,1.4759252626633341,-0.3847541561186424,-0.8809325977116416,-1.8006517927500822,-1.5409970215593232,-0.05589340799160815,2.5666538652822632,1.1004599614331225,1.6590913082438732,1.2498657490816403,-1.2099228666240731,-0.7208449022060819,-0.8749310881682006,2.205207752962019,0.6336867741656881,1.3777984725431367,1.6116030753502948,-1.579004421345401,1.4054848823454418,0.3159874595623093
ARG,Argentina,2016,0.5897154486986238,-1.5231021427500835,0.25856937563149257,4.328479516638244,0.3603857101723269,0.872299225626114,-0.30315598003761085,1.4300129917326765,-0.5129305132919563,0.48354507946521175,-0.25068321678570793,-0.3314455062739883,-0.8192142043880057,0.3676163504553305,0.6613899723764209,0.6863060439848212,-1.9575379267456101,-0.03063118880214403,-0.28357171488817073,-0.010998678507077557
ARM,Armenia,2016,-0.07004129149095076,-0.37303138374846134,-0.5001146481327838,-0.4099604028165573,1.463400311224971,-0.6937281179708963,-1.3022131156393044,0.17291774837926902,-1.2200745003258944,0.3279269547789932,-0.9224364993004991,-0.14680159925323777,-0.7683486747117451,-0.38080295770484845,0.8952480591388904,0.45301612865622387,0.09836002753984431,0.9154360592877999,0.13585701918766907,-0.6336780592525115
AUS,Australia,2016,1.2178157859711447,-0.19868823346120798,0.5959084813065585,-0.6007771289775639,-0.1059818394712354,0.524828046409238,0.1264430838080739,1.2172254178143536,-0.16605176816099587,1.281799613342763,-0.7492433667092602,-1.2520575850901179,-0.8749310881682006,1.7604844631153944,1.0984848774790958,1.2347869145630186,-1.1042962498217008,-0.8493538653421251,-0.25063282596106456,1.1952159369497073
AUT,Austria,2016,1.2934424650638796,-0.24431020074378754,0.607458230738501,-0.14327817714574384,-0.02713261165363491,-0.06898769973531928,-0.22167009195267656,0.31863672407860955,-0.377935666681439,1.1802127890233964,-1.0056308828724034,-1.2933405877918258,-0.8749310881682006,0.9318221523969793,1.0246096822504747,1.156720397351209,0.6602849052920138,-1.350567687190395,0.17283840149568375,0.5545815037490879
AZE,Azerbaijan,2016,0.29029626434094224,-1.876270592588077,-0.6309473364579691,1.5473872171640521,-0.27823321246443855,-0.0045367026654714974,-0.19525727981400473,-0.23855980011045025,0.08933818719787076,0.038475094500791854,-0.5895653129477932,0.44115264699914475,-0.8749310881682006,0.1776704548528188,0.5752022446096965,0.9410148343766002,0.4265364830686699,-0.13377098972492774,1.9134829837846747,-1.6950305556658123
BEL,Belgium,2016,1.2390333308730714,-0.35070990743797303,1.0471409834924155,-0.1303108815796525,0.31608818708767855,0.08263732776672583,-0.6382781757149691,1.1908729196729138,-0.6722409544515635,1.1547393557348458,-0.8300569842155703,-1.1932514502034122,-0.8749310881682006,1.0709490333986469,0.9876720846361644,1.2339582852192916,1.5352476013670942,-1.6219540501324314,-0.6882861650186278,1.3388326788787062
BEN,Benin,2016,-1.3919847258398261,-0.452323304046086,-1.2372936925624065,-0.33423681976074743,-1.4319288292915573,0.10119308308402739,1.1135749263974073,-0.6645969103169227,1.2458430369275668,-1.6332112923389894,1.7530781657212422,1.6436579547476475,1.5562888076153496,-1.1295707629569864,-1.8911314290624892,-1.3027836600574823,-0.3946003791444521,1.4604175863617446,-1.2342029777898402,-0.8048231719904111
