country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2010,-0.12702922960592175,-0.5337562881440949,0.41450033273327075,1.8706239680588153,1.2631059831677944,0.5523005736636466,1.884645508667239,0.062182367100061135,1.5675900187055245,-1.4504789453082663,1.904311357374872,1.293495570057945,1.3897835805839263,-0.7196920657420578,-1.3060409742232857,-1.1118930096972546,0.37791356639474694,0.38415927260642,1.5123536721524058,-1.1509890189265681
ALB,Albania,2010,-0.06992521130013427,0.049640339174602616,-0.7303285644444909,-0.20476754349246973,1.0298908594602643,-0.6577714896121067,-1.4153017823740197,-0.3150091997757532,-0.08996936219469981,0.8950184245394345,-0.9084916061576598,-0.36610653090859047,-0.7952476176421325,-0.41189581805802117,0.433356053629572,0.3975979475797862,-0.014232871968006057,0.8543096025995022,0.15349152857714832,-1.0578680206395732
ARE,United Arab Emirates,2010,1.4808153144053389,-1.1038578392697116,-1.2783159659425083,1.328452598467473,-1.0609565955577334,-0.15841560504332974,0.781703246356425,1.1248085583707663,0.2597195702371235,1.2796569503334643,-1.0036071904485548,-0.7193555235386379,-0.986051539678767,2.1183104557431274,0.49462569891059865,1.220306288287889,1.2186386123204058,-1.5646559570366783,1.5867456536110585,-0.3918595059546776
ARG,Argentina,2010,0.6779114848830007,1.5237005722335366,-0.04869136879449388,1.4239823291882923,0.19791881456917343,0.8854320241148762,-0.23665414042419738,1.4732915954986774,-0.4776637056868933,0.5921377420737439,-0.1998619380152113,-0.296828548900279,-0.5389395930086661,0.37731389217802813,0.725341872659533,0.3975979475797862,-1.6232462590356427,0.05842821374503409,-0.04404596635629964,-0.17663543282522393
ARM,Armenia,2010,-0.17820321927074664,-0.10470405810832674,-0.6527662778097011,0.3104490458177898,1.4964481808983858,-0.6320196732408608,-1.5651308447016907,0.25419192407918406,-1.5213315493104855,0.3144237114938377,-1.075982369959054,-0.0666268499030607,-0.8826621234896561,-0.4932047329560114,0.8813343499469357,-0.31780060955769446,-0.3413310332199472,0.9443078784926306,0.18346042077008748,-0.6782897884450712
AUS,Australia,2010,1.2244201250654014,-0.7175319295185679,0.5192344494538068,-0.8671270022041302,-0.31464114315675445,0.5198541408463545,0.14236427524911832,1.2550479837772164,-0.25716571942958544,1.2585109102155585,-0.6303894034961169,-1.209694087792539,-0.986051539678767,1.725865911242758,1.1543211851998907,1.5064657111428814,-1.3241665437422827,-0.9145537144793413,-0.05806387361998636,1.0546788954144086
AUT,Austria,2010,1.3322084423847027,-0.466878341881457,0.7811290024980603,-0.9553510122783084,-0.3976175617463072,-0.0439149896596137,-0.8560026100032225,0.3810430928469451,-0.9825063356333537,1.1350284116993015,-1.1444803180921677,-1.29396958331744,-0.986051539678767,0.9758265530540747,1.0583258145614893,1.4767766710216759,0.5694478911549218,-1.2704000986591144,0.027397592412458132,0.7011086222143099
AZE,Azerbaijan,2010,0.3815874993241558,0.0667958420858678,-0.9156445299899789,0.9087113586925153,-0.2164118726384387,0.0022855779661791423,-0.13538045573342375,-0.2508476505541544,-0.3590779171127958,-0.0028776732602830784,-0.6381040280974808,0.5669990130029301,-0.9320038229955229,0.03638678256301828,0.7283417279919829,0.4333678754366603,-0.029506635954563865,-0.16953994569266437,2.0107024879847666,-2.1913893287266615
BEL,Belgium,2010,1.2800725626257226,-0.4099732555671395,1.1504884638762958,-0.7137787719289219,0.295436389168098,0.11002845378595995,-0.3449864976400754,1.197988635225806,-0.4853581024836763,1.0909854198871494,-0.6966464811142721,-1.2593424780484783,-0.986051539678767,1.1669579032539856,0.9713300099204375,1.5651207206327145,1.4363037237359444,-1.4968557040651265,-0.5134941217760881,1.2446245620650846
BEN,Benin,2010,-1.338413865865834,-1.126342218484577,-0.8383785229432916,-0.9588856977728202,-2.003116079195641,0.048197750616310084,1.2266716064281233,-0.7260559276663501,1.1286185791431762,-1.323632426865246,1.5973674567936131,1.527445506825522,1.3966158537782796,-1.0381368626449552,-1.6861018258487002,-1.1000889317875298,-0.8202725435601476,1.311780792627404,-0.8317383841172112,-0.7779493155902086
BFA,Burkina Faso,2010,-1.6653326007153255,0.5426566362420077,-0.17452092059576435,-0.26587216288499066,-0.7298982272668667,0.3400492350076204,1.1822968274761407,-1.5845825680213839,1.2286547622667163,-1.5500728493085056,1.801330211857107,1.6402311599743107,1.552275209449604,-1.3336311815886706,-2.1206637491685343,-1.1262009757249045,-0.918323244976569,1.2431982675823716,0.02883170530625812,-0.9879769285157137
