country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2017,-0.2871402867400098,-1.5736538792406904,-0.6651625931841421,1.786781897122087,1.4474150090004085,0.6472663356454403,1.697327142864508,0.1826171758586282,1.5209419041532397,-1.3100426671927137,1.965894221014089,1.2057075932018735,1.538370686562802,-0.9070780537135247,-1.030528804619395,-1.0188396995610065,-0.9742743586136978,0.8154825549056439,1.071816186003775,-0.9802549807284356
ALB,Albania,2017,0.044113262302275115,0.6474174684790005,-0.7753656302860292,-0.22405087841529248,1.1564672577423074,-0.7726055482126359,-2.168084866202161,-0.24347017660880613,-1.51652271869544,0.8091524221589858,-1.0202913213163178,-0.48713375490687516,-0.7799568024657049,-0.3683550136693633,0.3404333995192703,0.27951576592242344,0.06424286768478837,1.0258338503607836,-0.17873743321442306,-1.1013587083610625
ARE,United Arab Emirates,2017,1.4183506132982011,-1.7076817871514651,-0.5984092503557517,0.49547755587321723,-1.0874362219453955,-0.04501878072157327,1.41842185199009,1.0999383337167956,0.7727469208834404,1.2497146150102627,-1.1923547354439146,-0.7324659111933676,-0.8356584055901058,2.0001968523353755,0.9814526345211533,1.4359053225831175,1.5681545848061247,-1.5582228749419125,1.3968378516210316,0.2009536711981241
ARG,Argentina,2017,0.586250348811122,-0.1269657759610173,0.35169235877110444,1.8949461650636072,0.45995733924984344,0.8698545060560106,-0.32470469161055054,1.4271013087333049,-0.5370398065573538,0.5114445412672256,-0.27886216493922467,-0.3388264065689489,-0.8356584055901058,0.3313270392097107,0.6599122415979223,0.7037963896858577,-2.0799358051859542,-0.18556835829140775,-0.31698632316234643,0.15344939524143525
ARM,Armenia,2017,-0.022639881197309638,1.4486652431851101,-0.6679456971891039,-0.3763254509618591,1.5406956670665035,-0.7039119244877231,-1.3232560796227948,0.16518213945844992,-1.2070460029052534,0.3439694175680318,-0.8831644293015748,-0.16858777843320089,-0.6823263044084954,-0.3460901128919092,0.7137587188817166,0.3631556358381262,0.31260629674565993,0.8349005920227169,0.13192159496395728,-0.4926745894250767
AUS,Australia,2017,1.2032098621965597,-0.46399150649777243,0.6820358324376499,-0.01727804414708049,-0.08408499610591652,0.5268292658917554,0.25739851061987457,1.214192311335294,-0.10443681091430215,1.2638611074412665,-0.7216472031957333,-1.2283930365307776,-0.8356584055901058,1.7365342094388885,1.0614531150570767,1.1407479865701269,-1.1057907207334197,-0.7438193264650723,-0.12237447394990023,1.093690944772984
AUT,Austria,2017,1.287104824002315,-0.218676481395438,0.6709643508164815,-0.7814229551780011,-0.09142891415033609,-0.07256958073014783,-0.46660664511987865,0.31459130813516045,-0.5460990197398085,1.1557291639899936,-0.9787465722443714,-1.2697113773739357,-0.8356584055901058,0.9457487038164124,1.012222050111893,1.1903472227271263,0.6862491629199415,-1.3128167206081054,0.13117973505657105,0.5956038545166045
AZE,Azerbaijan,2017,0.2626158729399755,-0.840863353310779,-0.8969963199254462,1.3581004400302807,-0.23068615994527672,-0.006443859267105478,-0.24866095469415764,-0.22227468590484728,0.11970177397933049,0.025285171919586086,-0.7116215461336439,0.41553980761873005,-0.8356584055901058,0.15478749236692443,0.544526933132648,0.871622849291029,0.3830446157649655,-0.12218230441743012,1.8891573754576678,-1.7331839016109591
BEL,Belgium,2017,1.2284869698909398,-0.34370365396018177,1.1168050376115028,-0.42517791034958957,0.2349443176122044,0.07725929212985008,-0.701851986630348,1.192902923488414,-0.7221412746422653,1.136628934662421,-0.824907817507656,-1.1887616369864122,-0.8356584055901058,1.0466361162770632,1.0368375825844849,1.1812192930945424,1.5850315078624433,-1.573253229671362,-0.6549346062708448,1.3376343460487277
BEN,Benin,2017,-1.3894625276441575,0.06943846395721029,-1.1147596182044983,-1.6458531430371224,-1.4799421450285966,0.11036964674683443,1.1959304691984447,-0.6499595024183057,1.2943086973408555,-1.6376855365322243,1.7524043680850059,1.6470543320022029,1.6172891977153774,-1.134394396161124,-1.9138724490284869,-1.279224163836853,-0.3689927575059977,1.4972336244370659,-1.2730541528293469,-0.7246703250780023
BFA,Burkina Faso,2017,-1.663392583350587,0.21165511901603856,0.3585062353263209,-0.6100076639787961,-0.3210210366126708,0.40321045705467234,1.1744410501892288,-1.647570614474441,0.8108561292959249,-1.6313701381255252,1.7598487035563393,1.6708226217162667,1.7538194377295548,-1.3305740952119647,-2.187027966704695,-1.6683598274221965,-0.4401048907304705,1.1594652341970528,0.06220127789762414,-1.1596596075069765
BGD,Bangladesh,2017,-0.7872120213229069,0.8552120721217469,-2.5919822347516557,0.23839749864184426,-0.4029344814513746,1.6267113834596605,-0.3477676744268757,-1.4498673993851026,-0.016097345806231234,-0.11213789741017105,-0.24334943362022074,0.7277442759329061,0.6633608118412141,-1.078951510022414,-0.8000965281826823,-1.1793506706899528,-1.7541894972027798,0.6874165802579411,0.641296225132586,-0.43197010346562853
