country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2015,-0.18433561121705755,-1.3338625526518875,0.2350039182889696,-0.6128239083812452,1.3195661996316583,0.6214395588551621,1.434453611659529,0.13590618974630825,1.3235795543239066,-1.356537240965459,1.9387274442776754,1.2091524727599763,1.4579133393832246,-0.764486866500721,-1.033498709361576,-0.9088484896717831,-0.6030903111226682,0.7301751337762667,1.1015304046892802,-0.8069516198750654
ALB,Albania,2015,-0.010013596566079168,0.627680818125137,-0.8600093473774167,-0.1970975153255782,1.380888388974615,-0.7388363847755307,-1.9630986051797659,-0.2516638837724637,-1.4355619304394744,0.7912609280880909,-0.8973401579808058,-0.5096699660967836,-0.9062903905610703,-0.44002870902097774,0.40464920213536965,0.3089935484436617,-0.08416199748292444,1.0517643607295863,-0.019292868970726334,-1.312062161783756
ARE,United Arab Emirates,2015,1.4820426349040783,-0.06625140083808524,-0.8706952777754593,-1.9460954195540072,-1.4608666316183603,-0.07654991566237432,2.6083275498357987,1.1010467734638532,1.6873155110406426,1.2524247992212092,-1.1517507787187422,-0.711677417794982,-0.9062903905610703,2.2216176698836927,0.61159963228295,1.4814717382284468,1.5954105281643316,-1.5877359754488727,1.4688595536735376,0.12635321555818674
ARG,Argentina,2015,0.6304366054328778,-0.011102053355492152,0.3249808041228736,3.209866773075545,0.2405704118298956,0.8747195834034898,-0.25357644809450886,1.4332533359212427,-0.4946383867906196,0.5732065748196593,-0.17283613267147244,-0.33504598893730786,-0.7541685324073943,0.3867290696011146,0.6878258729043473,0.6978327876099817,-2.366791795703004,-0.20752838860164732,-0.17049352181171956,-0.005914899311095356
ARM,Armenia,2015,-0.05999729668200223,0.5383916409872953,-0.5538315880592135,-0.1442309627766836,1.4673963824797196,-0.6832316435707879,-1.1464818432263053,0.1812253336289913,-1.1487065020507115,0.35871597232331687,-0.9328838468655438,-0.13017213997708382,-0.9062903905610703,-0.33740680182622235,0.8874666850692919,0.38579199830491884,-0.07288219407234996,0.9649800500211818,0.1135563361192945,-0.7734503663066907
AUS,Australia,2015,1.2194950363327806,-0.2943972988237159,0.4750125254093799,-0.358674079794188,-0.05566949570371268,0.5237985748369679,0.005096315878539508,1.2192701328574889,-0.26539514029515554,1.2926122909498634,-0.6956906131529872,-1.2551451509633045,-0.9062903905610703,1.7431009117749445,1.096321688564926,1.2742123023745409,-1.1627246316348965,-0.856538211956768,-0.1088425737964177,1.1411879104281775
AUT,Austria,2015,1.2961731948528237,-0.45146314602096865,0.6183650613317686,-0.013050084443739675,-0.11105103351025124,-0.0672020336625768,-0.20491590432090587,0.323341185440807,-0.4060310111136472,1.1425596268621463,-1.0625190545066439,-1.2954059134202132,-0.9062903905610703,0.9263690704050723,1.0441079376910176,1.2525642720491201,0.6569620390243132,-1.347498798327472,0.09302562009837702,0.6350175083261028
AZE,Azerbaijan,2015,0.3420634822574485,-0.5466307497037499,-0.7023136552829649,-1.2206989251954083,-0.31144753878191633,-0.0029650687239966608,-0.15857591800442333,-0.2517047150116853,-0.006032379599832049,0.04593179908354136,-0.5643344181926654,0.45933489217114976,-0.9062903905610703,0.19002566899647544,0.5803269740463003,1.0103867298101534,-0.04735629265120588,-0.04174511265954032,1.6422382358786738,-1.5369488276845593
BEL,Belgium,2015,1.244858054242132,-0.24008292467367848,1.0688027014384718,-0.15528669206019158,0.39268969729985614,0.08777266534939848,-0.5623096862400581,1.1888230855985251,-0.640115537785058,1.1180550587349272,-0.819707384372802,-1.2164952575556554,-0.9062903905610703,1.08710047419479,0.9857513925966492,1.2913956285139068,1.4788916694140932,-1.5663343256134252,-0.6368182768499424,1.368408129144848
BEN,Benin,2015,-1.3761028461838163,-0.8538878665671298,-0.9266746698099835,-0.1875931146267986,-1.411194208173208,0.09222818002653946,1.0047232478891976,-0.6790883570916034,1.0903299425799464,-1.5945613046299179,1.7306916428727381,1.630173675972458,1.568518457191435,-1.1045720127339527,-1.859933842521673,-1.2837972573484655,-0.53963615946726,1.4053522984891713,-1.0990717970702772,-0.6696386054801249
