country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2013,-0.1371601716081294,-0.12452846179613888,1.1042117729557044,0.10004275245358119,1.2524398875158864,0.5950928304704403,1.2895927303639576,0.10453929408836599,1.1473754245857213,-1.4020052552236548,1.9134138448560456,1.2294279155484078,1.432362457924418,-0.7390168984922196,-1.3738024239910531,-1.0003355443473854,-0.03179398361445244,0.44039634754081125,1.6248314489830367,-1.1996983816987798
ALB,Albania,2013,-0.047481726233907985,0.3349189807807354,-0.7992083289315487,-0.5414324101956144,1.2011764344637246,-0.703248071581178,-1.651887057049644,-0.25689796995117953,-1.3433754000001845,0.7804613436149693,-0.7784941618056146,-0.482949837986171,-0.8827073471918029,-0.34332627140720573,0.46522831160781924,0.3266356054906,-0.07462085686567409,1.0462875942521621,-0.025702503957293586,-1.0009276784182015
ARE,United Arab Emirates,2013,1.4902298120782604,-0.14712167133193746,-1.120237550705829,-0.8791301817210562,-1.2792677928720264,-0.11799664074355386,1.3709351079648195,1.1111921223519634,0.867668499182797,1.252394388907848,-1.0135750847210532,-0.6963800462179611,-0.9373039501524291,2.1935111852262428,0.5610059122858577,1.5646860584171849,1.4300943579593997,-1.639560515032614,1.7412298124582417,-0.6725250616161189
ARG,Argentina,2013,0.6721385504431014,-0.03297408504874136,0.18974364191766044,2.4348664462216885,0.12205928623231695,0.878781070038706,-0.2686635596900583,1.4500398437269544,-0.5244888793526995,0.5220019311991966,-0.21125222690785758,-0.31552083959649807,-0.633343764551983,0.3758894387331858,0.7290238474297228,0.6036580169078332,-2.0024638557812415,-0.06828350520020783,-0.17048331374372763,-0.012319968892051508
ARM,Armenia,2013,-0.09506723564978785,0.3510085764089602,-0.7604847354325244,0.12392485753123417,1.2618456054075926,-0.6623074054130735,-0.848123927129645,0.20718111645882595,-1.022994948127322,0.37797002050572986,-0.9312183324554979,-0.10348795875552638,-0.668071412886566,-0.3220671085039612,0.8774857183698518,-0.011947220082104353,-0.026360778653240647,1.0195613829799777,0.08447217595402011,-0.7276475296608508
AUS,Australia,2013,1.2253205210452853,-0.12823457188575627,0.5015327719326124,-0.6978568586117962,-0.1652806273310463,0.523210907104295,0.12850194523001607,1.2319691162965984,-0.18152338003628402,1.2761140048255646,-0.6606528541871092,-1.2606621566113776,-0.9373039501524291,1.700254982908682,1.0713951008222646,1.4091943519681804,-1.3217171061312245,-0.8864253226774174,-0.056172593230533016,1.0631158646411032
AUT,Austria,2013,1.315895137162162,-0.46589881107731207,0.7118712156498785,-0.20116814959878437,-0.23213942508963184,-0.06127324894775771,-0.48877676167432915,0.34278800968715684,-0.692328217612169,1.155333138496102,-1.114891503458071,-1.2989260761676336,-0.9373039501524291,0.9273629686515203,1.0017089165034285,1.3122468923595068,0.5956312331535727,-1.2812532306023003,0.01730494483702579,0.6590344901846023
AZE,Azerbaijan,2013,0.3564982641907405,0.566735271324492,-1.1666795744017355,-0.5236894180447348,-0.32686504626237944,-0.00022102167042370566,-0.10477352894876063,-0.262242445642844,-0.12954364728752504,0.003651198265628177,-0.5367315658394992,0.507773124007712,-0.9373039501524291,0.17212169410201644,0.6320691562035161,1.051681784787066,-0.10390818368778282,-0.17821251727038212,1.92153393173731,-1.9760435312229525
BEL,Belgium,2013,1.2469261325808478,-0.3357093000740099,1.2228290104062305,-0.267611909405312,0.34496642313144327,0.09868469104821555,-0.5531611703786075,1.1935661437548868,-0.6741569921754584,1.0898495362692802,-0.7585174501339231,-1.242089331703217,-0.9373039501524291,1.0680448977087484,0.9259630639829546,1.365305219219893,1.432394066545397,-1.5552772367871632,-0.6141748091064946,1.2908066879317261
BEN,Benin,2013,-1.3576700262431134,0.48782674405533816,-0.9731275505960418,-0.2711118670574795,-1.2452931015439,0.0746765390156917,0.7981053643186131,-0.7019368562536581,0.9035268499858984,-1.5024774737158428,1.6782636288151807,1.6009089375969057,1.465257046255145,-1.1019895119925303,-1.7828550843296262,-1.2773578741969316,-0.5790360499828309,1.3432139615339227,-0.9535978382954845,-0.406205235496206
