country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2020,-0.4268967960329325,-0.4870027055375727,-0.265329112029105,0.663616771700519,1.3451838468216382,0.6845563570423702,1.6506364264882938,0.25313864720876156,1.5451519431805556,-1.246704432465357,1.98611539365168,1.2302698312788933,1.6215647180872277,-1.096027249705893,-1.0244417796371206,-1.1622182892376092,-0.41280986092256416,0.8009525486788027,1.1831617622682264,-1.024535184262849
ALB,Albania,2020,0.12149356058056841,0.530831451078014,-0.5561207046804548,-0.04471859142840303,0.8112898331620425,-0.8195851116594256,-2.0882384673538925,-0.23548132212677642,-1.4968936933141792,0.7437439303079698,-1.0455191722283417,-0.4109027914951396,-0.7690883332478279,-0.39156552069186895,0.29957544244141204,0.29387581401322543,-0.25314166701429397,1.024208020324384,-0.0789468016443241,-0.9940046959810056
ARE,United Arab Emirates,2020,1.3724398468666943,-0.4775817321637904,-0.337632831532711,-1.8406549795863794,-0.5691877547456684,-0.0547191817942088,-1.258023042131403,1.0933392472775176,-1.1539325556101365,1.3002250064382348,-1.1534703197819027,-0.8143084966036634,-0.7690883332478279,2.2130040979221293,1.1072187028671985,1.3326194514131855,1.8498379726678729,-1.4740821890667795,1.4111528949822312,0.20604761796809484
ARG,Argentina,2020,0.45375327086204587,-0.8024167221714451,-0.0004654348786883645,1.264846187269553,0.788789587147194,0.8597749981356657,-0.5123518528695026,1.4129788457773036,-0.6634758698474803,0.48038980235332673,-0.7615564815173771,-0.32929737021518923,-0.7690883332478279,0.2592770209414301,0.6149903308204303,0.7906317021125102,-1.516597136537795,-0.04614040896291144,-0.2048687264372662,-0.15021268165542406
ARM,Armenia,2020,0.041830191672634284,-0.30710613681035687,-0.3171744302313238,0.08550151826912177,1.4725195108910836,-0.727513850485262,-0.9152381730637692,0.1450219163824142,-0.8647607669589052,0.1417388257422666,-0.6469834547728902,-0.22222896344073703,-0.7690883332478279,-0.13073920421152854,0.673810054895288,0.45364125213678874,0.0546927269700843,0.5136931372281256,0.2858006520258376,-0.299517785751427
AUS,Australia,2020,1.2347397010557195,0.6015784552688345,0.6856436001367969,0.08917490828760104,-0.039190805826660666,0.5298760180759958,0.06953613094006754,1.191661367501882,-0.3103729859415596,1.4712833917078485,-0.7852314407715169,-1.1711296394896529,-0.7690883332478279,1.7744185973042965,1.0793565735166766,1.134073509794505,-0.797247089689914,-1.010224879598638,0.13739519682826756,0.9023281613900853
AUT,Austria,2020,1.2805699674651285,-0.2348183254417425,0.6228160613406627,0.13207674188929744,-0.3183252596661537,-0.08551634764118837,-0.5663539600031636,0.30449177970822916,-0.5709381747708698,1.1996311628623522,-0.9575363252415496,-1.2566822131525324,-0.7690883332478279,0.9055231254638672,0.9773904147904443,0.8660256712015388,0.722649775541433,-1.4159835734733062,0.16437089423031778,0.5844150182479783
AZE,Azerbaijan,2020,0.25565562990900065,0.05510831328711601,-0.1052653124015821,-1.3026107567286298,0.13266270137299427,-0.013345888818194625,-0.35715867557574993,-0.18088748718518094,-0.44421353807813935,-0.2728625492373955,-0.6469834547728902,0.347868490966166,-0.7690883332478279,0.23757583712528557,0.49348116398157915,0.7564192352145359,0.10488487117560452,0.008557364099699996,1.5214862014718715,-1.3049703715707521
BEL,Belgium,2020,1.2358784812280903,0.00036304346491880497,0.9693882551893142,0.0721963285869896,-0.23267598025717376,0.06461079338494491,-0.5540596542616164,1.1928527235779356,-0.6171003023087159,1.1322957379723313,-0.8222926393321228,-1.1508560482844663,-0.7690883332478279,1.0385693038676789,1.046500804380946,1.0155753337572782,1.5764715019620792,-1.6214162052655057,-0.6409095584137315,1.2795754291226942
BEN,Benin,2020,-1.3084173358222013,0.9890689963138746,-1.0283122003687672,0.1479308529807912,-1.7480317322134724,0.1372031669210484,1.1801913969850888,-0.5999440043903912,1.377869686576988,-1.6475548574405123,1.695476332461325,1.6616366908996605,1.6847087255105118,-1.1540533085152318,-1.8697188592162362,-1.5812841082688258,-0.7833113828864042,1.4025985718604577,-1.0663995830667807,-0.79304448426543
