country_code_3,country_name,year,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AGO,Angola,2018,-0.34155312525487386,-2.344239943424271,-0.8545197295627873,2.2564150394372637,1.4904115614352995,0.6601096891801667,1.7484038022823674,0.2050700207830374,1.4144990462433271,-1.3314467572570363,1.9716628667935463,1.2162971268220482,1.5588270772677992,-0.9362801253240041,-1.0293800661774875,-1.0507592741548273,-0.550212686739096,0.7304164702140432,1.2809971576479815,-1.1834345175598275
ALB,Albania,2018,0.0704691973113746,1.1699372947912579,-0.6817521039134685,-0.6080163525011868,1.0579681098738398,-0.7886326210697745,-2.180954310041089,-0.24138881186237532,-1.4275623068067165,0.8395841580389384,-1.0733564903431265,-0.46373164656755717,-0.8264021142356344,-0.39207313726094617,0.32314177208892897,0.2719555761573044,-0.026840370124173396,1.0396251241506282,-0.14847115550077755,-1.0366803236193296
ARE,United Arab Emirates,2018,1.4012344799289664,-0.7803761306191977,-0.6235742689897531,0.6955907576595444,-1.1258564955724069,-0.04442880299304009,0.07848733153165689,1.0977309914244804,-0.20078606137472899,1.2591303947394301,-1.2390080975519977,-0.7479537297976117,-0.8264021142356344,2.031154860691827,1.0781681306246516,1.4729370129228907,1.4117642551469438,-1.5507369146257401,1.5779459058641858,-0.16800842011765915
ARG,Argentina,2018,0.5363896165492089,-2.1647426165957517,0.09562523678772966,3.1706195390574594,0.650595041926348,0.8673234891801873,-0.3201627821791769,1.422497742114178,-0.5179099158460109,0.5171176017708551,-0.3404808187627225,-0.33922242009972015,-0.8264021142356344,0.298703134049901,0.6537804044149107,0.7189168385538642,-1.8170263098122434,-0.2828428430588986,-0.15220343321172972,0.09956263779371635
ARM,Armenia,2018,0.006090381152269174,1.27915788380952,-0.7690029473666049,-0.20371688944998215,1.6850756679876302,-0.7129939681837905,-1.2423865609798013,0.1569775607095419,-1.0654871471252612,0.3667959484210034,-0.847017580503653,-0.185050544999864,-0.7698504361657477,-0.3100927683971708,0.6958092430945535,0.3753399358727677,0.37494307390498777,0.7857757486517796,-0.04060673377931459,-0.2566492268710407
AUS,Australia,2018,1.196145731751757,-0.3392348695704942,0.736308441906548,-0.47498940518799865,-0.08574554906595078,0.5282840760745767,0.20913841642670536,1.2089946970368126,-0.16216508282353118,1.2982994310193372,-0.6861947784776848,-1.2096716026259078,-0.8264021142356344,1.724903852994328,1.0720175838679888,1.166176188901357,-1.1289132770224268,-0.7855128144364231,-0.1098283545162957,1.0696821808154393
AUT,Austria,2018,1.285636086959894,-0.09404111155207617,0.6917921052829419,-0.4864981485145805,-0.18945419149557594,-0.07688797998899911,-0.5843288826484843,0.3099810245939026,-0.5908568846932734,1.160310718065156,-1.0043042479098563,-1.2727234658861117,-0.8264021142356344,0.8949387614315699,0.9951357494097024,1.0742742420898983,0.6940472818259981,-1.3221328754026276,0.059029996841704936,0.6569526313614013
AZE,Azerbaijan,2018,0.24895510525658515,-0.6159058227209714,-1.0171288322543783,1.2558721286771464,-0.19807012777654207,-0.008563308040101693,-0.2860722598994005,-0.20344098336998612,0.1374018892156202,0.02662349632904782,-0.6974065559820128,0.3947270848622294,-0.8264021142356344,0.14289932161629523,0.5123178290116641,0.7952271435499005,0.357476200830535,-0.15910622096063273,1.9318774934324383,-1.9016091454470727
BEL,Belgium,2018,1.2220297632331831,-0.3129155449177805,1.1513785704424444,-0.5170596490675867,0.05293829181477157,0.07272783371407483,-0.6094065437601791,1.1930839343262385,-0.6308830305433512,1.1475634928499818,-0.8235200116440294,-1.1697899509993799,-0.8264021142356344,1.0519682925754672,1.0258881756656786,1.1167248754364014,1.5809411003795701,-1.5769297234564406,-0.7324382650917864,1.362426859676472
BEN,Benin,2018,-1.376619252923949,0.5770844636791663,-1.0313698539044207,-0.9286539799359363,-1.5708839247869988,0.11958161673739759,1.245398375484006,-0.6354502733325217,1.222079402274091,-1.7119259354793446,1.7330705592105657,1.6583339545498852,1.6224063506462225,-1.1429596206543835,-1.88581267253441,-1.4141424595159549,-0.43288166111503407,1.5020708681129273,-1.3950155263743858,-0.6188191864362915
BFA,Burkina Faso,2018,-1.6503650696008845,0.5888571716856184,0.5165320354116962,-0.7522043118710877,-0.2526975418454876,0.41169013309939767,1.1537731004350995,-1.6656328855390574,0.6117820456164523,-1.6776932621640133,1.6766255333315376,1.6754741274823548,1.8206812451835857,-1.3150687447231488,-2.169320556893364,-1.7957347612514647,-0.47205024772289883,1.2021304924135823,0.04582049968930573,-1.1169884214853438
BGD,Bangladesh,2018,-0.7514021422931085,1.61399136767962,-2.4707957306818447,0.42173135738246254,-0.3237448412732446,1.6240314171069514,-0.32174691156219365,-1.4571547713289799,-0.03149492918728837,-0.09018570193013689,-0.21702368678212858,0.7172384745352137,0.7436885682659659,-1.087426522508779,-0.794673356779204,-1.1755777746692502,-1.7079856560432831,0.6749029776077559,0.6309792616345575,-0.42046489191992426
BGR,Bulgaria,2018,0.5468051967855084,0.5794692133039776,0.21021266636303812,0.12960474550707368,-0.11871807795529438,-0.23757469146949642,-2.045969257966917,0.5683502617348472,-1.556466208500523,0.2810708588490063,-0.6974065559820128,-0.7106129503390735,-0.3322008790852751,0.6984204916607003,0.7142605758372041,0.24949882820386404,1.0474086863752403,-0.5293400538435851,-0.3199412984734378,0.5340081844183444
BHR,Bahrain,2018,1.1527833617536298,-0.12001869696219636,0.0527140662732014,0.12496299196770992,-1.7303863413179768,-1.1098321548249594,-0.8639817767874325,1.809520607984464,-0.9266119599732316,0.992977892665653,-0.5005576993314637,-0.6286636932939614,-0.8264021142356344,2.0309896636351006,0.4692640017150235,1.4800110224000762,1.2676217578139095,-1.8639149509492683,1.3179159589167133,0.17893963536469035
BHS,Bahamas,2018,0.7194160490586593,-0.1593173129023594,-0.8194523494704121,-0.972788335409202,0.7642078284372622,-1.8923074212401736,-0.5191342599784013,0.9615836298764446,-0.7736587271052956,0.1632928714734612,-1.0873555165426367,-0.12960504100712666,-0.8264021142356344,0.7077060853695986,1.0986971180617027,0.9115099267952618,-0.12280172089498527,-1.5688859381560483,-1.8432376600032532,1.880800205815581
BIH,Bosnia and Herzegovina,2018,0.08016785842020045,1.1021607435157421,0.696427960586247,-0.2030798713384142,1.640652722708226,-0.6362036629421124,-1.9293189544466312,-0.5895338935889497,-1.1177419157388375,0.6702500182806574,-0.9623823232136373,-0.7353475574998225,-0.8264021142356344,0.7495227075046299,0.2570701386101534,0.44347729115807755,0.5004456215577825,-0.07474077165167294,-0.1531083826167435,-0.15068954145497673
BLR,Belarus,2018,0.5033021827923382,0.43639113009111824,0.08423879544850596,1.2511480451632508,-0.2343622650404043,-0.03871333314940052,-1.1355475349388113,0.7382161312901626,-0.9761433707827664,0.17813701523652878,-1.0317388311070446,-1.2946786549619487,-0.5115572771944714,0.7555529888468845,0.9443937386672331,0.7708765166357902,1.2010078246654747,0.0565387120674612,0.5712754233217677,-0.7127375018739746
BLZ,Belize,2018,-0.23510355175927902,-1.25428375441123,0.6688920022230876,-1.2711509682005542,0.6695232030754258,-1.9111514721347018,0.49902469102142,-0.8625502888438529,-0.3360985035527988,-0.06405389023904391,-0.07625152080156904,-0.10301932438258228,0.49676249113949345,-0.4172473737923313,-0.02912310521549354,-0.1570691587089528,0.5520113197668292,0.1350854865843138,-1.5697456857234489,0.8043714947063761
BOL,Bolivia,2018,-0.19960255523423,-0.31719718472225483,0.14256146421672267,-0.2876685863176583,-0.6099900487564983,0.07686161150711965,0.15988645220822428,0.37150921298927414,-0.006900386016377112,-0.6680907174786503,0.25964273131133037,0.3211133371351109,0.42207226229417566,-0.32747643129643816,0.20094639945560408,-0.4952865696146714,-0.9816248725806789,0.17212536423148841,0.4961691680170585,-0.2837037297154484
BRA,Brazil,2018,0.1613079052293948,-0.43745386995527574,0.7297382028093609,0.18170423391949164,1.0608681387638963,1.7589586803873147,-0.42989585807087777,1.172102676486624,-0.4949727113029238,0.36855825230699346,-0.6817215206001013,-0.021296190425600235,-0.6707299766772957,-0.19610710429329167,-0.30570488962450265,0.45489288311483517,-1.9413596881173503,-0.30592740382486777,-0.7618532797315072,0.695892891952771
BRN,Brunei,2018,1.4650256998051572,-1.276716180106417,1.2683202434538112,0.9164960783064309,0.5699282167704227,-1.8289395105236028,-0.057150754175891584,0.6255684428081227,-0.4170147010557335,0.2848057958370428,-0.5676499110960975,-0.3476084355204419,-0.8264021142356344,2.0055750495826485,0.05102682226194603,1.3475697492286147,0.40566740992342665,-1.3698677998014475,2.4415772040359034,-1.7066415815843692
BTN,Bhutan,2018,-0.06642078981390764,0.2036948113543445,0.527830127649682,-0.7214993869330834,-0.6688672149729428,-1.5075891911847779,-0.4039182404393146,-1.0834549508102966,0.19139779401341597,-0.1438865749553324,-0.9465036059928043,0.4103588551121535,-0.8264021142356344,-0.2309901086510209,-1.3511043113034986,0.20243309132545248,0.07755294192442297,0.7571998747747479,0.8886243152478898,-0.9211450423767048
BWA,Botswana,2018,0.15671289014792103,0.18750015361185712,1.791922321142355,-1.2701307475437469,1.7382307499897451,-0.862056955905411,0.14856959996300367,0.2184552089938159,-0.09430402836849221,-0.8416059471075058,0.4283762446359427,0.9140586790629649,1.2428093080849634,0.11147063236648698,0.3954574406350686,-0.4284619651894639,0.26288874894142,-0.9015018739885965,0.8535865194586556,0.2956813837882441
CAF,Central African Republic,2018,-2.2893946610711766,-0.09719634128043497,-1.8208685080778553,-2.5021506175376507,0.026904179097479844,-0.42345794914584145,0.41730200523943234,-0.9510493442584955,0.5051756481375678,-2.680501535809693,2.2369077563098667,1.9447778900662551,1.8193093520286585,-1.515350045845248,-1.5585663435193315,-1.9192450906200624,-0.8689618972173747,1.61373841711795,-0.524127719464857,-1.1684469313371277
CAN,Canada,2018,1.1913649447703178,-0.3644215777228685,0.8372751023672798,-0.5392752384119597,0.02961780111263279,0.758838919657107,0.15977261398949008,0.9421064238849226,-0.15913244359822298,1.1748106867474084,-0.9550434659460761,-0.9596337054850143,-0.8264021142356344,1.6506205173265656,1.4797985263074016,1.3344879545556143,-0.28316044544145746,-1.0562737056049512,-0.021240431447595607,1.0654318568596726
CHE,Switzerland,2018,1.5013799798568677,0.12937492295875472,-0.7726997053286038,-0.8919256780316331,-0.2478228672483396,-0.09880544430015821,-0.3880612035281837,0.835956639763764,0.29444040273362926,1.429595850735562,-0.9428509340525147,-1.1504434812249953,-0.8264021142356344,0.3544006227404301,1.4841042165644034,1.2312872407449256,0.9570196291089926,-1.5986112829475407,-0.004412481404391311,1.5293520078547949
CHL,Chile,2018,0.5722914719788171,-0.03132014769904367,-0.07351775475603399,-0.559995699037477,0.3881246913751004,0.3658626775468066,0.4367280456121528,1.2435635101476699,0.024361098283991096,1.012184774258605,-0.9149907353649666,-0.6746469945271875,-0.8264021142356344,0.3824398954792923,0.5495510863851362,0.9805527876115032,-0.553396283426471,-0.4085821192153103,0.2684945928344345,0.25439787517885026
CHN,China,2018,0.15581969528103398,1.5441171460848366,0.2690254936280145,-0.03747728445848199,-0.36082356490651096,2.8770057855908395,-0.5995858806997052,-0.0005246962677591234,0.31812803109488297,0.6398064576605358,-0.9198178402284346,-0.5324912074522858,-0.8264021142356344,0.8624031088871154,-0.3559794588134655,0.27044378982079803,-1.4585666284392498,0.10195471522513803,1.1533043408646177,-0.11535258091529277
CIV,Cote d'Ivoire,2018,-0.8575887825629886,-0.06832475055467457,-1.125525110229787,-0.5288378581981222,-0.8566805355161139,0.5839458204837921,1.1536405968514891,-0.5002102857388238,0.884962515169327,-1.7008199155106303,1.5035161431986523,1.525405154617299,1.2641933710448843,-1.2068326332693098,-1.2871564308670649,-0.7401925218778358,-1.0196342942799226,1.0360360232402268,-0.7124400658335814,0.02828104535283703
CMR,Cameroon,2018,-0.9956909902797718,-0.4279698189924507,-0.6696944952487954,-0.4587866661148847,-0.5798629022618704,0.5246089064603616,1.2113199857780155,-0.37034993366111646,0.7504838923845749,-1.5186811880237148,1.5814250892792263,1.537709659807337,1.3442978514605257,-1.1922054499268404,-0.7855367195721811,-1.025322423562426,-1.2697080482359193,0.955809247385895,-0.048454864121573946,-0.4625743244183017
COD,Democratic Republic of the Congo,2018,-2.0764367918216524,0.13354131988920726,0.03498380803060888,2.5687260322989798,-0.2698810726000456,1.2762141297770897,1.6650654957963384,-0.8940587967428338,1.2040018293940016,-1.6837035788529644,2.3194783301533004,1.6828794185798914,1.7904630261144203,-1.5303787692466462,-0.5924556805136408,-1.6794121917338585,-0.11159258199372328,0.6606015442015409,1.1011002999776227,-0.841666028301321
COG,Congo,2018,-0.6673156308892213,-2.6410763960255124,-0.33302354119022026,2.0977492145015186,1.8236568906273165,-0.35536310727298354,0.9506362036272099,0.09083648933322537,0.33966076805396256,-1.0897274991144303,1.4179464794213519,1.0520093421481245,1.5404357418082884,-0.6715370610154534,-0.23399843273461016,-1.6755203400128647,0.5439111775591373,0.0843028653404023,2.03893077772395,-1.9562616282389662
COL,Colombia,2018,0.12015409660994038,-0.5889264523590747,0.028404081809501373,0.20862589233220938,0.6716120863347469,0.921748448591272,0.47900122087099867,0.7413759490686574,-0.005730220172484758,0.49216172160586125,-0.7143014622540688,-0.09648441842565544,-0.282726941302852,-0.36860025998583706,-0.14579067395126719,0.22567419576606348,-1.477931274876262,0.003569578382806215,0.1760382123609923,0.22131621037561364
COM,Comoros,2018,-1.2775497729877017,-0.22746046482334695,-1.077868711550414,-0.478366169443946,-0.4614880884244959,-1.4985808954689464,0.5683446609458641,-1.4153214037299193,0.5249829266078049,-0.9683452338093048,1.28317516491961,1.0151383702475236,0.9510962334268764,-1.2142489032009431,-1.0853712610494304,-1.652848865458344,-1.1553763424048482,1.6934834339451623,-2.643610391131771,-0.20271182306162916
CPV,Cabo Verde,2018,-0.49584398719618633,0.5251455554351553,0.4726888735127857,-0.5214204368963206,1.0423304695481506,-1.7360704563409008,-0.8873852593871799,0.4177566684073121,-0.054783333771612805,0.26494561895181223,-0.6153941099235121,-0.027345527387489226,0.5854861772989295,-0.7145638493773872,-0.9189002550062543,0.057559441196611896,0.6468941114958086,-0.2857843877452671,-1.3973198354936787,1.1491204814318836
CRI,Costa Rica,2018,0.3851216675782322,-0.11685235172788527,0.1560427060471308,-0.36681506234477956,0.6185233929903369,-0.41407438399960395,-0.25604754527138474,0.7072411012505706,-0.18739132418526985,0.9509056758429935,-0.7244832681708836,-0.4926095558257578,-0.6707299766772957,-0.47237941959881413,-0.078134659627975,0.56555926618833,-0.2775329641401258,-0.2954808657793045,-0.6598886931932956,1.27465867025887
CYP,Cyprus,2018,0.9469817101149735,1.0808017842660231,-0.10030075393556276,-0.7718840275153491,0.5383954751925564,-1.207730699678093,0.05809027070194439,0.2498436908983146,-0.37052944408684946,1.1424518555387015,-1.1977402944692657,-1.4639590271189529,-0.8264021142356344,0.6274536174921537,1.016662663058022,0.9636039050071815,1.3166915018878984,-1.0490216429568957,-1.8927597919214159,1.7250075657609643
