"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Aruba","ABW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5932059495681","18.3046873736158","10.0669319753621","0.134479696268457","2.81343465185566","1.11185560632529","0.49219478038809","2.75152351032429","-0.292643137693034","-2.73386429761131","2.97839664366641","-0.487159557964318","-0.12596572599432","6.51922376579444","3.21240568796392","-1.62809915245946","-0.0338394415310148","5.02691151582482","-2.93082349408309","-0.673257700327071","2.32267757939195","1.06177235220186","-12.2749362798142","-2.95695264975568","2.61052505937265","-2.4846479774957","4.85525795729174","0.351129288189497","2.556217861775","0.469912651203259","3.48581549286742","3.0485184481057","0.955684591453277","-23.5085810660208","15.779443924071","11.0099466413272","9.46637557708961","6.18175077559285","",
"Africa Eastern and Southern","AFE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-2.18271899202236","5.07542912679675","2.79618086072317","1.79146192351749","2.22501450202672","1.92258454772218","2.38433702827156","1.18891807977678","2.12739093231224","-1.76651946355082","2.48087892944326","-0.11628666824906","1.60970619489656","2.38095919588692","-1.54448385364167","-0.594005459110164","-1.71083284703045","-1.50843267957727","-0.243309867774272","2.33698989613656","0.763072293765603","-2.86548506585918","-3.02273452921243","0.315757916173197","-3.04982222062205","-0.739305392023027","0.870023398272053","1.30066708449021","-0.194365355091065","-2.70803135835918","-2.81641207118932","-4.9584952949583","-3.54757354743944","-0.752746167021584","1.67950821777936","2.74481800650386","1.2277140389366","-0.828207629496021","-0.0228632100298825","0.537452922147111","0.858397630284628","1.24193215095558","0.346408929145753","2.88100545486438","3.38831264636777","3.82815757987287","3.86883047212268","1.63317109322863","-1.80600961701633","2.49382116351491","1.04190827835093","-0.827397152064862","1.79755555426182","1.14400714688763","0.195047809492067","-0.373426659266414","0.001542071800543","-0.0640051941255848","-0.801354122244689","-5.51611083521335","1.72157250545655","1.01471726677123","-0.594614604893195","0.277358647887979","1.17018148257519",
"Afghanistan","AFG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.1194841059326","22.0201902696299","2.34567163632688","-2.14821228495553","7.38337728197978","1.13248505528998","11.6923032922081","1.6772791560615","17.0438963216074","11.0550305527288","-3.21329500579925","8.27936899310519","2.0520682606117","-0.939984755736006","-1.66505744749013","-0.300121027406746","-0.195569548342789","-1.71374269254262","0.856294729087764","-5.38251464221077","-22.5844818732987","-7.57666891152213","0.10609280092082","-0.975915304703463","",
"Africa Western and Central","AFW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.251184694001111","1.53846961579976","4.74044820428104","3.09134775898028","1.83693002638556","-3.68059298172338","-10.9757118035624","-0.701131358202801","12.3467064043877","14.5116965352547","7.771338018891","0.669693696077587","1.33435906080285","7.09605762174061","-4.60050152637916","5.55277830574639","1.75806214936162","-4.61754868319973","2.09911268790471","-0.975957245893383","-9.26045818290284","-6.02886670285615","-8.79831337956884","-2.11151916111201","2.48687997555245","-1.4715146548117","-1.32752696960358","1.92189254115394","-1.05633664162958","2.82767593697399","-1.51915256244767","-0.491410989325018","-3.95040943930857","-2.84645838754254","-0.895422462359932","1.8048238033667","1.58406258152732","0.799016402218882","-1.21137782630254","0.999259502939267","2.34332989659511","6.89670708186827","2.69562168057567","5.0593080412028","2.83694211341692","2.35271467955923","2.50903560180902","3.24513185503825","3.21119767785272","4.0522852338199","2.00094533366727","2.25119702126244","3.19663766359375","2.85364068079778","0.201687513875925","-2.45468067370471","-0.335939423564639","0.336503639808257","0.798449950611996","-5.9882592891983","0.158044421755463","2.08027089264411","1.20760367386683","2.11770319005143","2.21394778961708",
"Angola","AGO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-7.819537670774","-3.61121699593038","0.398925562456355","2.14350685089642","-0.238221364131547","-0.756799921119139","0.529253267498845","2.57767901918209","-3.31670877387505","-6.67052697297498","-2.34465271192013","-8.87134518935972","-26.3741958813538","-1.8930680113733","11.2224490335076","9.76893815297632","3.69291015065598","1.24533172766135","-1.13079878000084","-0.302928309017702","0.769184669108554","9.85780236283283","-0.0654379872422197","7.48604694407922","10.0673593264113","7.79557532887192","8.85163544291423","6.67888592419779","-1.80906009330889","1.31579076620976","-0.356512141669299","4.37008778613288","0.921826358320473","0.821220988941135","-2.80470818378251","-3.73813083448252","-3.63762547583934","-3.88378811597828","-4.35122089958229","-8.31907910122797","-2.07481613044689","0.35327155797566","-1.75357049644875","1.80585033622316","0.0844684076458151",
"Albania","ALB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","3.64864854723079","0.79584007109321","-1.01680217228541","-3.30749720231947","-0.290595348322213","3.61465554406625","-2.74949637948959","-3.26252233446826","6.92361728508746","-11.1879052989609","-27.566820834883","-6.62255120696442","10.2299493392305","8.96976165854495","14.0244959350984","8.00551384353483","-11.1576605254893","8.99380682261059","12.9639268824224","8.14996793452505","9.89019357107392","4.94262296313663","5.72810598121802","5.70712308403314","5.67025027957055","6.68998139667232","7.30798262922809","7.73056161381389","3.38511539501225","3.48564808644622","2.73953255678821","2.5545386692104","3.28889031489732","3.83017022939833","3.81743447071763","5.52482598081943","4.88935288088643","5.28357949627288","3.64975808463876","-1.81016536329729","10.6641494274411","6.45698822084806","5.7396783820155","5.55729254637092","5.00582719956736",
"Andorra","AND","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","-2.50058905847796","1.01262363185526","0.905266180764357","-0.876786144946138","-5.40568774889164","-2.53240665067025","-2.65439397848357","-3.61402424680732","-4.53971970772865","-2.00736097927725","-3.85913536256933","-2.91946873272366","-2.74825922222037","-2.32782592052799","-1.30213488514967","-1.05661369805985","1.29670922958218","1.34490703710843","2.33371642842843","-0.119515604880633","-4.81916904530696","-4.99409016591666","-5.83663168981438","0.259838841219207","3.8829592914651","4.53197827144704","7.86067895733267","2.11836793796665","3.57945484802578","3.56776571144128","7.84516813384302","3.51828473360374","4.03270748560267","1.09540001410325","1.18302768739022","1.95883002800001","-1.2896115123411","-7.38929878788132","-5.74648545856505","1.88988084312282","3.7495175357235","-3.80075429834201","-1.44394540350855","4.52989381717444","3.63079793724701","3.69962046811506","-1.80605703312767","-0.30211930399588","0.265352820614368","-12.2238384935431","6.92704485233561","7.72123800096536","1.1232590791063","2.47782130029728","2.65776092136174",
"Arab World","ARB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","3.80125709250481","7.64320435988863","4.38758097786601","19.4550684440578","4.46552869058461","10.736607708896","10.0134980546109","7.28891106057628","-3.05793838942657","10.7243303471032","3.30024944482585","-0.377237942793258","6.83172246634234","2.66250904516434","-2.31305635966766","-8.84471731127677","-6.73976352585547","-1.8780354260704","-3.8481844543649","-3.74344935844545","-2.69425975423614","0.457348373524738","1.05421595217381","4.34609962979017","-2.96256868206306","3.88405240603566","0.425071054396668","0.558861030356866","0.240290555196893","2.28691234933345","2.95945332972063","2.26566737659282","0.347644218848941","3.79848131815213","-0.302783165520793","-1.10209392913329","1.78073866579463","6.57881858398423","3.10241221994015","3.76799825944971","2.02973818546926","2.94388275607452","-1.77742408482605","2.66756149995162","1.47986834629215","2.99674440011191","-0.018419233108105","0.20994989882179","0.840584401735526","1.19964765471723","-0.681450995163544","0.861357587521155","-0.147542137815066","-7.25739207603073","2.86183497876445","4.5665417527059","-0.618659094254539","-0.170393051350842","1.46471292301749",
"United Arab Emirates","ARE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","16.8394317490106","21.0226998042105","55.8235293190942","2.16348157119559","-4.29406042029954","2.71261438937486","5.30784875282244","-13.6362492630725","7.30171206223589","11.2285666509993","-3.34860852551871","-12.0387055475196","-10.0616230969845","-1.61310548126046","-8.6263783833507","-20.143124453657","-3.63616872517201","-8.84619793792895","5.55589491749082","11.5724168448179","-4.58876380694964","-1.93768038450514","-3.63144943782228","2.02484576672445","2.02194448982083","-0.836433108678165","-0.251957864765345","-7.06408032031879","-4.20554133560286","3.63205780500195","-4.86473065890998","-3.60458348660198","2.68559850249295","3.71559553188652","-0.445692154808313","2.28740527695417","-8.10762969870919","-7.90937300755436","-10.9561860297587","-0.804617487902945","3.21044717047995","0.619820807088118","0.805426598522857","-0.124043269981982","1.47472912196567","0.57481122939582","-4.1521758396202","0.195833797104513","0.208979855084152","-8.25883323246956","2.65161941845433","2.18067106977496","0.234310330355683","-0.766014064229807","",
"Argentina","ARG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.69719814247078","-2.48121195562244","-6.85164319621322","8.3710623352716","8.85345574605236","-2.16954271817043","1.62972299154983","3.23085080817873","8.00868538956887","1.45058523570245","4.00782333157468","0.0320089147512164","1.16290357603461","3.81225224716344","-1.62320618621685","-3.53995334802055","5.25406554729264","-6.0207877961285","8.47665216535873","-0.0856397028385061","-6.69655885721481","-2.31535975378387","2.69083801550656","-0.0338209216825902","-6.66838660626058","4.51505097092362","1.1301429501441","-2.61112478271322","-8.56786939027158","-3.91119229289714","7.57513507305919","6.45332357113911","6.75211494763417","4.42731162216963","-4.10993598659498","4.20805017284493","6.80582114293425","2.63654066984506","-4.49306655170841","-1.90684139222867","-5.45263903304014","-11.8423138177008","7.71839038006088","7.92951713016532","7.73898107569444","6.94185160089025","7.93261011269163","3.00856892610517","-6.9103121153056","8.96819672899282","4.88127252804149","-2.0383253093713","1.39351266056681","-3.51326421042003","1.66091253843923","-3.02450095578762","1.91639608148853","-3.41553683867816","-2.69506723533574","-10.3361096878518","10.1485599877349","5.79747980169367","-2.13703473540124","-1.68352700528746","4.01402236988311",
