country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AFG,Afghanistan,2985.31914452845,8.27936899310519,,7.30175646760432,7.875,30560034.0,4.04786256315645,23.3434391310979,6.31323146961438,61.735,5.985,80.8,69.1,0.31842902,1.9838598,5.454500198,,24.390873626371,21.1578071539751,50.5793979236606
ALB,Albania,12463.518369846,2.5545386692104,11.7429129944326,0.226739790649205,13.376,2860708.0,-1.54313670532257,53.8637553661449,-0.475477035550876,78.084,1.719,11.2,99.9,1.6941584,10.03,49.40000153,76.9683583166821,17.5913685516371,25.4077242038709,43.5059236088597
DZA,Algeria,14697.5396133853,0.379563284418055,19.7502925593678,8.00244653777544,10.97,37646166.0,1.99280790148967,68.3421258553675,2.88602241172015,74.609,2.996,26.6,98.8,3.6017866,5.7600336,18.20000076,60.7576393340605,8.02697167412095,43.1950549091774,44.9114940485958
AND,Andorra,58172.1323929474,-3.80075429834201,,0.174556905779482,,76834.0,-1.22756477898092,88.6290967082924,-1.29559303383221,84.334,1.26,4.1,100.0,6.34042,10.59,82.69999695,,0.601164453935572,11.0715796683925,76.8249491306888
AGO,Angola,11516.8133246588,4.37008778613288,19.2206005773457,7.11226963719041,16.539,25177394.0,3.88358355528674,61.5114223949332,4.97592832005976,58.916,6.039,72.0,37.3,1.0303273,3.9091985,7.699999809,81.939478548327,9.69697932366603,53.4845191974217,38.0294790823922
ATG,Antigua and Barbuda,25592.9066121735,2.27378133147778,,2.55082056964062,,87260.0,1.06918387987395,25.4555618588267,0.135147331138841,77.1,1.655,11.6,100.0,6.3813004,10.843142,58.0,141.546161057996,1.37701946118754,13.0746288099393,74.9984395226839
ARG,Argentina,28825.9666865361,-2.0383253093713,16.6454378106252,22.3148806733049,7.217,42161721.0,1.0276613644946,91.2041217246797,1.13395408758061,75.802,2.304,13.3,99.1,4.5471244,10.79,55.79999924,30.5265423717108,5.78174420692637,24.4290570649122,53.6581179163924
ARM,Armenia,11796.2741177994,7.33470454115984,10.9099638916146,5.34580441814725,17.511,3024100.0,-0.125578337719131,64.3268379506998,-0.116109542348646,74.119512195122,1.6,16.9,99.5,1.9668759,11.285,37.5,75.9616759606704,17.9126819526397,27.8270946139077,45.6989324054448
AUS,Australia,54403.8836902433,2.15339832775771,18.8350599059489,1.79728622285839,5.225,22733465.0,1.74582000067359,86.4451259136625,1.88268157810649,82.0463414634146,1.92,4.3,100.0,17.72246,12.3,79.0,43.0198495527558,2.27317856495351,26.3333149596521,65.156327929036
AUT,Austria,61376.6345930428,0.170488694211613,20.1127296077276,2.09166476490424,4.909,8429991.0,0.45593747231891,67.2085909812279,0.545497698254538,80.9365853658537,1.44,4.0,100.0,7.977175,11.75,80.0299939169903,105.840791389706,1.41768134316306,26.009804939464,61.3539590600962
