country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AFG,Afghanistan,1981.71016810561,-7.57666891152213,21.8454919236646,9.40623933931322,14.1,40578842.0,1.43570437048699,25.3939250580909,1.61726804518474,65.617,4.932,56.8,85.3,0.25062045,2.51479,15.86629963,72.8854696086536,33.7014323213923,16.0503677223963,45.0499087998591
ALB,Albania,19388.7927279351,6.45698822084806,12.1443449725759,9.86160992016288,10.785,2451636.0,-1.54315667695786,57.8643477747383,-0.924920325935713,78.769,1.355,9.4,100.0,1.5908402,10.175311,82.61367544,84.6980435944865,16.9844754476574,23.0250522159549,46.2991272417493
DZA,Algeria,14782.2002970247,1.96825188100587,16.5400734153236,22.9203055988744,12.382,45477389.0,1.58758210690673,74.1795862354514,2.34491522475834,76.129,2.817,22.3,100.0,4.238998,7.416387,74.78150177,51.1900893683897,10.6470638553472,43.0521306240802,42.7463000437695
AND,Andorra,63913.3835079105,7.72123800096536,,4.23665226454663,,79705.0,1.69676808598242,88.7548766267286,1.8000514552126,84.016,1.071,2.7,100.0,5.311056,11.61,94.05169678,,0.487491862156614,11.1453411041301,78.1921372079332
AGO,Angola,8750.99363032299,0.35327155797566,17.364053926307,18.0677653931336,14.124,35635029.0,3.14302612044601,69.0506188977513,4.30572726239665,64.246,5.209,51.9,48.5,0.59180546,5.956173,35.83800125,56.5380722280743,19.4301170178768,35.9473211759091,44.4812270107558
ATG,Antigua and Barbuda,27785.5572316838,7.92395469957276,,6.83691046230426,,92840.0,0.530270318994476,24.5114484000414,0.268421097997195,77.483,1.58,9.6,100.0,6.9125686,11.6475,71.9233017,118.302584056113,1.9656137257913,19.7582470618502,68.2470419069006
ARG,Argentina,27825.0273492567,5.79747980169367,15.7026090548718,68.9938267692314,6.805,45407904.0,0.210808731072658,92.112838186126,0.301564724860101,75.806,1.482,9.9,100.0,4.047052,11.184582,88.37535691,31.5801792606256,6.5415694049027,24.1118636272911,53.5341356683759
ARM,Armenia,17886.1783877168,12.3383335576379,11.6764818949578,7.98587852828175,13.451,2969200.0,0.2326562627468,65.5624462874485,0.54605636566623,74.7658536585366,1.7,10.5,100.0,2.6723685,11.344978,77.02767465,103.878629213508,10.1467039255683,25.4370966437794,55.6162023383919
AUS,Australia,60029.1329190733,2.91752727950202,22.0179536839799,7.1995443407201,3.728,26018721.0,1.28931130985537,87.3343268253813,1.40271644327005,83.2,1.63,3.7,100.0,14.65893,12.87,96.11940002,45.6946418805752,2.67242699950618,27.4019620848457,63.3627768729711
AUT,Austria,65694.4591501468,4.32849751156559,20.5357118895674,5.02343156333271,4.992,9041851.0,0.956287797076634,68.998085127906,1.28216729185494,81.2951219512195,1.41,3.3,100.0,6.779517,12.361465,93.61409139,123.579578652902,1.34649596457301,25.8444683875386,62.4358937094137
AZE,Azerbaijan,21051.2442291612,4.673317967871,11.6421479898517,37.2707211293747,5.65,10141756.0,0.039507866238038,58.4382815854684,0.163277169952237,74.125,1.67,19.6,100.0,3.999354,10.9625,88.0,86.9822732541779,4.61220830811053,56.1467373576856,32.0714593346256
BHS,Bahamas,34342.9285316569,10.5529690990486,13.1735363536929,4.12416966285063,9.25,397538.0,0.293483989063331,81.3200717047725,0.0990350355456844,74.491,1.379,12.9,100.0,7.4507422,12.814419,92.2559967,75.9829601059237,0.414483909964884,9.50434632433366,80.3098555063036
BHR,Bahrain,57572.997981018,4.76451212539493,13.6922335799518,7.13488879900781,1.265,1524693.0,1.34221960637543,100.0,1.34221960637543,80.992,1.839,8.4,100.0,24.66764,11.15,100.0,167.141241152535,0.246160469147506,46.3896273702963,49.2411387955769
BGD,Bangladesh,7888.16389098304,6.00847462887278,5.69899955596024,5.04902187883131,4.593,169384897.0,1.02423384746683,31.673734726234,1.89472085102334,74.265,2.179,30.7,99.4,0.6030491,6.79,41.61650085,33.7799672705735,11.2176010351595,33.9200804971876,51.0380826788136
BRB,Barbados,20494.5343836936,15.875092547021,,-0.156970182468754,7.261,282318.0,0.0605883465692588,59.3538514107686,0.114646727511139,75.676,1.712,10.4,100.0,4.6577086,9.928357,69.06359863,,1.44818197319859,12.8095010387424,75.70945759088
BLR,Belarus,26537.5083081674,-3.88854008026519,17.2288777285138,14.8848623635367,3.574,9228071.0,-0.804228426880244,78.4732787892908,-0.367214776530161,74.1033658536585,1.326,2.6,100.0,6.226867,12.335373,89.50733148,120.024207576094,8.04181871674039,33.0290955450834,48.2025487635555
BEL,Belgium,62602.9270469765,3.18730563990106,23.4038814395859,6.69902524819976,5.57,11680210.0,0.808165350001861,87.489200269855,0.875212116108615,81.7487804878049,1.53,3.8,100.0,7.6375527,12.689651,94.00783071,191.053418131592,0.670989189183415,19.9890435484233,69.4375533891114
BLZ,Belize,12565.3645829576,7.24662103489808,15.8042476117203,7.28685491123275,8.682,402733.0,1.85124805102003,42.1373251262137,1.25115776526186,72.19,1.949,12.8,98.6,1.7970879,8.76229,69.98329926,107.840250086037,7.74858121747759,15.4868343400094,61.6054370183197
BEN,Benin,3588.32519938147,3.58043408047179,10.0575798056106,4.13899447875367,1.685,13759501.0,2.54740926342667,50.9627000010887,4.06291175270618,60.475,4.634,79.6,56.5,0.44276863,3.1942,30.53730011,44.3815928877424,26.8966787968124,17.017826707817,46.8939149661431
BTN,Bhutan,14061.3120274588,4.47661599603487,21.0173313155104,5.79485516979783,5.947,780914.0,0.703183917780367,40.9365143617581,2.25177171997528,72.754,1.478,19.0,100.0,1.9843147,5.8357944,88.35620117,85.5712165226139,14.6710119560904,31.8248447380802,51.196794354919
BOL,Bolivia,11487.7148799194,2.54653335522636,16.3831026050567,2.59100275081603,3.552,12077154.0,1.16425907336882,70.6352598708131,1.57597128048926,67.434,2.584,17.3,99.9,1.9448458,10.021223,72.62270355,57.5249335789631,8.66028481306177,32.0192722610323,52.8583667608579
BIH,Bosnia and Herzegovina,19298.117076437,5.53111118093285,18.661917599169,11.8088381857197,12.657,3204802.0,-1.24363802761194,51.0215287060993,-0.196304253274821,76.777,1.481,6.2,100.0,6.4724236,10.97,78.8455371,110.205283719751,4.82624927062683,24.6632482599279,54.5016857184557
BWA,Botswana,18647.3734588832,3.82363084321453,27.9819254364959,14.6176767241876,23.615,2439892.0,1.58848021878269,66.5889787170477,1.69471384075785,68.749,2.785,35.7,75.9,3.0311775,10.478,57.9,86.0696039867252,1.57978982179367,37.4571297119178,56.4282614493451
BRA,Brazil,18554.0461828566,2.64631532411505,18.4022127200534,8.57028196165616,9.231,210306415.0,0.360180890872169,87.349556243881,0.604875020599164,74.872,1.629,14.6,100.0,2.2826612,8.425372,80.52775094,38.8160659763397,5.76747490819457,22.819456851691,58.0872310744068
BRN,Brunei,76357.829114996,-2.41660968862067,20.124238185447,24.2367268387765,5.191,455370.0,0.804554269312164,74.7772642014221,0.81858179169263,72.917,1.764,10.2,100.0,26.8725,9.282,98.97042579,146.973965879597,1.09616028876241,67.9255854192344,32.5201826668198
BGR,Bulgaria,32433.6587569626,4.76332097858048,18.2795516295074,15.9184610592695,4.148,6465097.0,-0.650676134087796,73.4799164005224,-0.469305922567666,74.1609756097561,1.78,6.1,100.0,6.8755846,11.454531,79.12686326,138.844872770267,3.7113640947999,25.3037200863973,59.8938030631662
BFA,Burkina Faso,2469.19956941259,-0.693015914774818,20.9839929953881,4.64258435284958,3.828,22509038.0,2.30907147387783,27.2791369742712,4.03846027131982,60.7,4.275,79.8,19.5,0.29064742,2.26655,25.3987999,67.5202901331655,20.6297585441708,26.0439614485811,46.619688810885
BDI,Burundi,1028.11134640179,-0.413741362511459,25.7212688356357,14.9591687062584,0.909,13321097.0,2.70585008916716,22.3202446002597,8.27635879274974,62.882,4.98,50.3,10.3,0.06587466,3.4739356,7.144800186,,35.331208452642,16.0748131612992,43.673989855559
CPV,Cabo Verde,8850.1066918812,15.1545081084513,22.365022001237,6.34319040438669,12.239,519741.0,0.596688345869947,75.033738060849,1.76688526313227,75.907,1.533,12.1,97.1,1.1498797,6.0900393,73.32740021,96.9941368513357,4.95404868851136,11.0789238411144,69.0054495299915
KHM,Cambodia,6458.3681488084,3.74000920039251,5.8998539290284,3.48890016581984,0.245,17201724.0,1.33088813106016,40.374616187368,1.99047011493218,70.528,2.616,19.9,92.3,1.2129679,5.1971,65.49079895,145.873632761406,16.5440859884848,40.8649626222158,36.3854761335897
CMR,Cameroon,4843.65038202917,1.04502997524601,10.5075554912877,6.83105473248673,3.646,27632771.0,2.62905090961273,54.8458745688318,3.16105545017565,62.443,4.397,69.4,71.0,0.3543776,6.5741806,40.12559891,41.2866025594679,16.5461644132745,27.1303593377196,49.4045983659894
CAN,Canada,58583.1299860138,2.78626569235895,20.2954241620472,7.88257577548967,5.279,38950132.0,1.84036295796994,82.3500897353968,2.04964334647205,81.0948780487805,1.34,5.3,100.0,14.107159,13.87,94.0,66.9531620692051,1.93275289413659,27.3506338523117,64.1108208953921
CAF,Central African Republic,1136.80171107045,0.730965726740934,8.33527999723824,6.01877877272452,6.287,5098039.0,-0.275432271573156,43.2751967457285,0.700804443817285,18.818,6.023,424.6,15.7,0.07402691,3.9894314,13.75360012,45.23357000162,36.2171100024119,21.157300000739,42.4276300000596
TCD,Chad,2449.48251052296,0.59175907712094,8.8051701758117,14.147701098413,1.081,18455316.0,3.45668911084691,25.7635558629694,5.54455079440034,54.528,6.215,103.9,11.7,0.15173951,2.3349848,11.17029953,47.9883784319429,35.2279823985979,33.0636052300641,28.3478520444522
CHL,Chile,29560.4513805785,1.55914868965226,14.7311812258689,7.54751985501458,8.249,19553036.0,0.495789591494285,88.6395352768685,0.691700903727084,79.176,1.255,6.8,100.0,4.385191,11.291054,92.31819916,75.2334197533759,3.23604704755112,31.0038816004149,55.3955051758622
CHN,China,21499.3125559757,3.14736528950196,16.6626986358672,1.93460467589577,4.98,1412175000.0,-0.0130995013525784,65.2176361083984,0.751201671519741,78.202,1.034,6.6,100.0,8.217776,8.036181,75.61131603,37.512555678171,7.14788692830171,37.8945266620066,54.9575804271762
COL,Colombia,18458.7209460704,6.18779953705864,14.0050262426423,14.9250366806978,10.541,51737944.0,1.06829295530618,78.0464633137335,1.34094381830841,76.508,1.663,12.3,100.0,1.7286528,9.031582,72.79637855,48.2826551123359,8.83154473689041,26.1230022316952,54.908743854001
COM,Comoros,3465.8402271705,0.486994503714811,9.60868677879227,7.9804624983289,3.879,834188.0,1.93837687010445,32.7746035528748,3.04966893419291,66.481,3.935,41.4,89.9,0.63734925,6.00684,31.37409973,50.3887704882382,35.1643241181568,9.63879809027371,51.7591697307714
COG,Congo,6205.1050414034,-0.927744025174505,11.836792240361,18.2608987808466,20.131,6035104.0,2.39665300284304,63.6422003342807,2.43481929331073,65.0,4.215,41.5,50.6,1.446125,8.322645,40.98669815,98.1613366922001,8.0419106943363,49.2455523632312,37.3148215907803
COD,Democratic Republic of the Congo,1484.33841881449,5.84381468903847,17.2337882834927,9.98907682520658,4.54,102396968.0,3.2234019442495,44.003287663813,4.07747352876404,60.979,6.106,92.5,21.5,0.057544336,7.378561,17.99620056,85.8221691879958,10.3370074738162,41.9573891532378,43.7585675954837
CRI,Costa Rica,25290.0087466975,5.00925936176895,14.7606149267517,7.00325255459006,11.325,5081765.0,0.429453043658398,78.4405687613972,1.00950242428085,79.316,1.335,9.9,100.0,1.5762514,8.844752,82.59801121,79.0523903153884,4.02952141180054,20.6627165340869,67.5295866940059
CIV,Cote d'Ivoire,6272.26395760029,3.75602084659074,9.46903676410753,3.0000006286337,2.31,30395002.0,2.51622934953513,52.8492549676673,3.52587849974979,61.562,4.349,68.7,70.4,0.47719425,4.87,38.41328122,52.8663910413483,16.5843332097616,23.0445423474416,52.9655573840158
HRV,Croatia,39863.9109377649,7.94429675001722,21.1630899383255,8.0097126152175,6.811,3855641.0,-0.603521952188318,56.9977571733605,-0.200242676400383,77.5756097560976,1.53,4.6,100.0,4.500902,12.095121,82.07155532,125.410793782261,3.39283865528818,20.0656678449411,59.815420111517
CUB,Cuba,,2.34839091134221,32.6936168935686,14.0926582899991,1.829,11059820.0,-0.562151275082133,77.1056060791016,-0.553291060739883,77.629,1.412,7.8,100.0,2.1029758,10.631489,67.88410187,93.8607755890525,0.800672255103121,23.7832356383659,74.5950436981612
CYP,Cyprus,50840.9140625,6.73560400602804,17.9936691019068,6.16482950856525,6.806,1331370.0,1.06174678712373,66.6694829407584,1.05817258031071,80.434,1.393,4.1,100.0,5.3108797,12.557372,89.60099194,205.753530252705,1.186076126012,10.375046731535,77.1560605407942
CZE,Czechia,48390.661678675,1.24409473190281,19.5953203121986,8.67110087967065,2.224,10672118.0,1.5709725672011,72.6967638379524,1.59257724319103,78.9292682926829,1.64,2.7,100.0,8.904502,12.963182,84.54009378,144.011494109397,2.07634975500264,29.2185730464326,59.7439357764226
DNK,Denmark,69089.4692492289,-0.344058639271637,22.056140655887,10.3984104940467,4.434,5903037.0,0.787502464739957,88.3880239837703,0.930589269895906,81.3048780487805,1.55,3.8,100.0,4.9288173,13.027321,97.86011812,131.995824909071,1.00228533729664,20.6688567291554,66.429806790063
DJI,Djibouti,6180.67998594606,3.70080389886223,21.5891928401356,-0.147758592154517,26.272,1137096.0,1.40352932560807,72.6109938538856,1.84898446024138,65.54,2.653,52.1,65.0,0.4840291,3.9504151,63.77600098,302.285409231545,2.63101792247644,15.0308727802738,76.3885243704718
DMA,Dominica,17550.8009946466,11.0179611001056,,0.261823678449417,,66826.0,-0.561078261856387,72.682648635692,0.0205905366621317,71.081,1.482,35.0,100.0,2.4663935,10.12509,80.57980347,,12.9438199575573,12.6067753689955,58.6517027587724
DOM,Dominican Republic,22986.95808105,4.2328919676722,10.9578295683435,9.55123473466408,5.504,11230734.0,0.959629735113671,72.4203155643711,0.266074988120572,74.211,2.267,32.3,98.1,2.7802987,9.444526,81.51269675,54.3781976712844,4.15371984188711,30.8255427451738,58.3198656685618
ECU,Ecuador,14186.6388544625,5.0282959697896,13.5357543693328,2.34806843439985,3.713,17823897.0,0.796723652034201,63.0901835932266,0.801567436772927,76.577,1.861,13.2,100.0,2.36007,8.97,69.71811356,61.880792818786,7.39303992355462,29.5835905417542,58.2031787469141
EGY,Egypt,16360.390775011,5.01555864975533,7.26809053235575,10.4257892437454,6.546,112618250.0,1.48609697540294,42.6325129008032,1.63611039486139,71.01,2.75,23.5,100.0,2.2189891,10.13612,72.19806556,36.9831048772713,10.9457535224737,32.7114314313038,51.4288499840612
SLV,El Salvador,11085.6166169553,2.55236385314032,18.8109485659133,6.58454146516301,2.999,6280319.0,0.39146192798287,74.1465021298679,1.01739055861496,71.969,1.785,10.8,100.0,1.2599217,7.25,60.05609894,88.7011372097555,4.55875426849797,23.7319544865079,60.4550784418378
GNQ,Equatorial Guinea,16932.7706827155,0.661786258781987,22.1620665334551,22.1004087260455,8.334,1803545.0,2.5130374213272,70.8910029445467,2.86333152841324,63.355,4.17,72.8,67.0,4.1567073,8.281327,63.65950012,81.8130161368099,2.48978303214525,56.2109990617835,40.9755396882589
