country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AZE,Azerbaijan,20678.7539572375,-0.147024760133903,12.4082383229128,-8.80961556609952,4.96,9649341.0,1.19120985807018,55.1570486328276,2.14783204348123,72.349,1.94,27.9,100.0,3.5562217,10.57,77.0,72.6015079073189,6.17763883780802,44.8913203383597,40.6504229496138
BHS,Bahamas,32777.5849410742,0.198544914739557,11.3680137865784,5.22121540880474,12.0,385346.0,0.794122280116855,82.2568571432361,0.719994751573838,73.805,1.574,14.0,100.0,5.7904425,12.284681,78.0,69.6779752652565,0.815199026829763,11.1534432655268,76.8373656822329
BHR,Bahrain,54149.9131524721,-1.66329278716239,16.8844592583385,-8.75667340246945,1.164,1370322.0,4.15422184212278,100.0,4.15422184212278,80.338,2.113,7.7,100.0,23.743637,9.105,93.4783007986129,147.916060172904,0.301911232209971,39.0907990671172,59.7147216888712
BGD,Bangladesh,5352.71133299566,5.60449539732434,5.40424038147983,5.87277704102323,4.397,159383179.0,0.89381937776758,29.5395099477892,2.06884580523583,70.543,2.227,38.5,74.0,0.48277447,5.99,12.36880016,42.0859963070382,14.7829964369364,26.8313948329541,53.7138319423318
BRB,Barbados,19642.2322500219,-1.00095793249055,,1.0395508244396,9.803,278990.0,0.230380947989644,59.2450700899645,0.237443476469299,76.055,1.726,12.8,100.0,4.783702,9.694285,72.04940033,,1.63003084162211,13.6071925086433,74.7478408272244
BLR,Belarus,25513.2132958317,-3.9572512636508,14.9217643769907,16.0224937897335,5.881,9461076.0,0.132853236725342,76.6263885498047,0.506613702316921,73.6243902439025,1.724,4.1,97.4,6.2006974,11.76,62.230360906803,115.914826201946,6.2832075832437,32.6923057673017,47.7416980416264
BEL,Belgium,57509.0245728704,0.887876358046185,23.6734546539667,1.12183851916816,8.482,11274196.0,0.579446241677791,86.2212893480444,0.85406436417664,80.9926829268293,1.7,4.1,100.0,8.986653,11.89,85.0529417508701,155.068682045926,0.750617272066574,19.4767746872729,69.4272004004447
BLZ,Belize,12348.7944978311,0.623344723744751,17.1820018844144,-0.189695067261511,7.578,356333.0,2.10144194153298,43.931184585988,1.52490942193077,71.647,2.433,15.6,91.8,1.9227874,8.92343,41.59000015,104.070958799941,9.6138851978219,14.5536001937718,62.1638668983423
BEN,Benin,2952.00218338705,-1.18432043750336,11.4113801450627,0.85150426118021,1.886,11360681.0,2.95391627666724,45.9407403257663,4.38482275823725,59.123,5.32,96.1,29.6,0.46812668,2.6248834,11.25500011,56.7563131849476,26.3920850925037,16.3850954444902,49.2408968968993
BTN,Bhutan,12400.2983237391,5.58370603464722,19.1338713636951,3.20977727445317,2.45,740618.0,1.01496572424441,36.6983375690037,2.56807051759891,70.797,1.835,29.2,95.4,1.9360701,3.324,39.79999924,89.6391604595496,11.9950705393551,38.4680946453953,43.7448391110349
BOL,Bolivia,11144.6415720641,3.27865156316338,17.4952582258727,-4.62060226334266,3.111,11014705.0,1.51686119793977,68.3958051297665,2.04221674881054,67.205,2.886,26.7,91.5,1.8066506,8.93,37.4868176324391,67.9328451905248,10.2394941144455,25.2024162838659,45.97640028474
BIH,Bosnia and Herzegovina,14220.0900038037,5.65603511201289,21.9698064883276,1.39548812387108,27.695,3518541.0,-1.30696713269434,47.5711645087011,-0.376929928973779,77.073,1.322,6.7,99.7,5.2466326,9.29,52.59999847,88.291992587588,6.0375681759839,21.7264522311122,54.9288452772086
BWA,Botswana,15994.9643042101,-6.19995412245493,31.6393989708793,3.73030585629546,18.915,2203273.0,1.42753223737773,65.4103584313295,1.90850647582917,63.215,3.008,46.7,62.1,2.4588568,10.02,38.89379883,112.900891016005,1.94776486758829,37.5439994873569,56.8759086148366
BRA,Brazil,18357.0690617991,-4.30639755912077,19.7768199564016,7.56617500668908,8.538,201675532.0,0.791721773592796,85.6935697061881,1.09609675577337,75.106,1.777,16.0,99.7,2.6189272,7.51,58.3279517340924,26.95362593736,4.31914942964047,19.3600439818506,62.3078671738493
BRN,Brunei,81910.1882959493,-1.68097052571925,25.0616657972591,-17.6127429803002,7.703,422212.0,1.30210359279592,74.9484620568562,1.1569604707954,74.88,1.947,10.7,100.0,16.42092,9.02,71.19999695,89.8961882533585,1.10321250063154,61.3627773605269,39.4304335816622
BGR,Bulgaria,24562.648880929,4.72028599415447,16.0891423720718,2.94773984858946,9.143,6984225.0,-1.2711551188344,73.1030578613281,-1.24575275865969,74.6146341463415,1.64,8.2,96.6,6.7052627,11.19,56.6562516053086,126.736652288689,4.06197367734098,24.0301415453605,58.2751741097437
BFA,Burkina Faso,2101.70266192027,0.888259827767996,15.9440802560458,-2.22395417919314,4.472,18777487.0,2.96196306547686,25.621432645225,3.90316251357792,58.778,5.478,100.8,16.2,0.19937555,1.4475,6.545700073,59.0891813101662,22.6464984902029,24.3613757844362,44.0578267356519
BDI,Burundi,992.28580552029,-2.63843207790325,24.7636871326286,5.99154257354965,1.449,11047580.0,2.26851729292704,14.6695085474754,8.4949542888441,60.107,5.695,66.9,7.9,0.03217066,2.2866666,2.0,,35.2477391830275,15.4180338407269,43.4303438397491
CPV,Cabo Verde,7560.13649202469,0.922631249857901,20.2594635661932,1.62040755881043,11.923,512394.0,0.0132719182020122,66.9045094767116,1.66511437935516,74.096,1.968,19.2,86.4,0.9653302,5.86,42.6830141582781,94.0084870167993,6.4082863760272,14.6158909934146,67.1524928863825
KHM,Cambodia,4968.57276699143,5.652931676093,5.46108287495604,3.06935934141643,0.393,15623251.0,1.46023762985186,30.0669222549819,9.2346421781822,69.398,2.729,29.6,62.7,0.5239673,3.67,6.43319107021405,122.109596815379,20.1408488554582,31.4639051712341,42.2063048789912
CMR,Cameroon,4698.66677843587,2.40123368709621,12.2538855757043,0.309791677780538,3.518,22763414.0,3.13934346036401,52.6440863142742,3.79625667917574,59.687,4.841,88.5,58.6,0.43270966,5.962319,18.29999924,45.5401468279393,17.2094159041593,25.0914880063978,49.5603216890022
CAN,Canada,55660.8455840759,-0.112369151907927,20.8778041482202,-0.867651110760519,6.945,35704498.0,0.760300145238936,81.2465670276699,0.803862028871096,81.8258536585366,1.6,5.3,100.0,15.655382,13.696,90.0,66.1648355844224,1.86983406717295,24.7527687289871,66.663920210767
CAF,Central African Republic,1043.92171697157,4.19878078824811,14.776798538189,2.70826310785282,5.775,4629320.0,0.132677645471712,39.9824421267351,1.03662819347201,51.934,6.126,113.7,12.7,0.04194826,3.8352942,2.900000095,53.1451477769621,31.5273810283745,22.1252513485047,43.231643579841
TCD,Chad,2822.57929900014,0.0674074944662948,6.99882928975911,-6.99206966012547,1.032,14647621.0,3.18336105662872,22.8011258828974,4.38203688630914,51.32,6.706,128.7,7.7,0.1605635,2.043662,3.5,48.5114982079885,33.6210255108379,33.9182904673272,30.5025562206002
CHL,Chile,27817.9584848024,1.11370445947465,13.5921179176227,4.95436553002575,6.605,18047625.0,1.0215666887643,87.4653320342387,1.19545463195369,80.008,1.737,7.9,99.7,4.5312576,10.26,76.6295919508796,59.3491105681231,3.70940380878663,27.8806409445573,58.3447083214397
CHN,China,14857.1088234405,6.36137631292877,16.2578121496943,0.134600527983679,4.65,1379860000.0,0.581456146657648,57.3297843933105,3.37528532053127,76.975,1.67,10.7,100.0,7.0609546,7.532825,50.29999924,38.6971848362625,8.22401359479525,40.0475902161032,51.72839163487
COL,Colombia,16821.3801400631,2.06923227113727,14.8116297912742,2.44932842052003,8.572,46969940.0,0.864942376762699,77.1636280538646,0.939856195848094,76.067,1.771,15.5,98.2,1.9379755,8.05,55.9049725142924,38.3607641184453,5.98042480849816,28.5894478881361,56.2155458237437
COM,Comoros,3370.5557232032,-0.96541889629961,10.5919046751925,-0.522856831129232,4.031,726682.0,2.11093338446849,30.3732008585112,3.2467289812656,64.473,4.42,48.9,74.1,0.24706165,5.0231385,7.459199905,37.8049520714563,30.5986282117727,10.4084081560234,55.4362594724825
COG,Congo,8977.70681641417,-1.98214587471384,19.3062714257081,-17.2539875449458,20.02,5097581.0,2.41638740919909,63.135592763847,2.6194024381139,63.662,4.607,52.7,44.3,1.1057556,8.1571,7.616000175,117.320721558581,5.81058893116428,48.6789561936062,39.1611584474461
COD,Democratic Republic of the Congo,1433.21579814709,2.90483865777841,17.2949642088958,-1.42088206059309,4.441,81035531.0,3.3022434270539,41.3435764444694,4.24317443146634,58.658,6.437,91.9,16.6,0.04040672,6.4933333,3.799999952,57.7539236163245,12.456053797914,40.537636098592,42.3570507639146
CRI,Costa Rica,21265.3176336354,2.55664326251552,16.960241796222,3.9552156362404,8.415,4818038.0,1.06246520512643,75.0198195767549,1.7756467904847,80.407,1.797,9.0,99.4,1.5261014,8.58,59.7629501371681,60.7535621474841,4.74911027286369,19.7938994857897,67.4719386177324
CIV,Cote d'Ivoire,5110.90021438908,4.14232947521536,9.34787599976032,4.77568237270827,2.573,25246342.0,2.88906178023194,49.4694894689553,3.80731191078549,58.281,4.97,85.5,62.6,0.3784605,4.707143,38.4400001654616,52.7153604615931,18.3620416868752,20.1215578301808,54.1326121734967
HRV,Croatia,29466.4506365792,3.54970254475377,22.4557281468912,0.123740124401735,16.15,4151725.0,-1.19410185876662,55.5812594509004,-0.974229489153471,77.2756097560976,1.41,4.9,100.0,4.2531147,11.417611,69.8450359238281,90.6517861027716,2.96305965278684,20.3715789931689,59.2981769133707
CUB,Cuba,,4.53753785531039,32.2062712319586,3.43904876302352,2.4,11275065.0,-0.0949432805207596,76.8702850341797,-0.0610623858770564,77.745,1.685,6.1,99.0,2.5801377,11.141551,37.3050974155373,31.6138124793419,3.83575415916853,22.3538093576701,72.7584790113482
CYP,Cyprus,37258.5,3.19512275980128,16.6093100075551,-0.754231430452322,15.026,1219502.0,1.46213136863434,67.0402477918073,1.33861279738232,81.464,1.323,2.5,100.0,5.7010694,11.87,71.7157409175171,137.276426477193,1.86798451841109,10.1909463210663,75.5176128959667
CZE,Czechia,42066.5759800801,4.75262406436026,18.9209239494365,1.23453645859612,5.048,10546059.0,0.196588748472653,73.0370442874355,0.110986159167901,78.5780487804878,1.57,3.2,100.0,9.975821,12.67,75.668838699279,154.018400997633,2.25892571347988,33.515061761941,54.3330095169346
DNK,Denmark,62059.1285991721,1.38566632188861,25.6262547141678,0.409102918740629,6.278,5683483.0,0.706423849687002,87.7254056577329,0.75547512466927,80.7024390243902,1.71,4.1,100.0,6.177417,12.64,96.3305016195436,105.130362453899,0.908318060929302,19.5644428511085,66.268123644985
DJI,Djibouti,4961.8681860592,5.45836831293627,19.9111202338378,1.73934880196404,26.063,1020313.0,1.73961273409176,71.0068853915837,1.90444523021938,62.833,3.041,65.2,59.1,0.4948673,3.304703,22.89999962,268.363456254629,1.05900752644099,11.3951494809576,80.2864982413037
DMA,Dominica,16920.9126555668,-3.42415928778391,,5.46641230976567,,70410.0,0.0525631657968539,69.8679153463528,0.593292054983326,69.968,1.648,29.2,96.7,2.497153,9.412562,65.0,,13.5413888147951,11.9415971243125,59.9302671188507
DOM,Dominican Republic,17973.1870256815,5.76452490966611,10.3174583695894,2.38116064893268,7.605,10434829.0,1.14988204322301,74.1372305958285,1.07446956767328,72.982,2.43,34.9,98.6,2.2028282,7.72,54.2157663369785,52.3471238667007,5.05883234424627,26.9345632876959,61.0297558973097
ECU,Ecuador,13881.5700738105,-1.30274985042635,15.3738143732739,-5.47563265671535,3.616,16266225.0,1.43093059839379,62.959188676731,1.48803809763377,76.222,2.209,15.3,98.8,2.5388634,8.7,48.9404337892669,47.8280397077826,8.02049629728797,28.0900423392523,57.6066295867738
EGY,Egypt,13425.9119599492,2.2041585800734,11.7598919759401,9.93088973044884,13.052,99597342.0,2.09892554805563,42.6056314089048,1.91854512173738,70.135,3.5,26.5,99.3,2.2757032,8.571818,37.8193834276939,34.8459429600229,11.3940627685257,36.6302017267482,53.1705429845738
SLV,El Salvador,9646.15432339854,2.05686593954016,16.497441787438,1.307617777231,3.998,6183676.0,0.335654632494608,69.6982116699219,1.46332930091099,70.952,2.067,14.6,95.4,1.0733306,6.623333,26.8026049600572,76.5602707370519,5.52976674016479,25.2889295441979,60.0130385216637
GNQ,Equatorial Guinea,27797.7942803179,-12.4917142663428,21.921512888337,-20.1927503678985,7.778,1453923.0,3.79160484192286,68.951270615355,8.83600102806311,60.635,4.774,92.1,66.1,4.8213663,7.8949566,21.31999969,98.8780591680756,1.88839087566802,59.1005872679086,39.1222153520914
ERI,Eritrea,,,,,5.751,3105546.0,0.334574415524454,35.591007232666,0.197789782494565,65.909,4.217,46.4,45.8,0.1795116,4.636428,1.083699942,,,,
EST,Estonia,36353.0580520449,1.77141701957223,19.2340779553075,1.30643907694559,6.412,1315407.0,0.0655525295417938,68.4796609690553,0.376825064515229,77.590243902439,1.58,3.2,100.0,12.003551,13.49,88.4097035040431,148.507157123558,2.80642152865051,23.1154851402023,60.7172758310752
SWZ,Eswatini,9186.65344720515,1.12454682394791,22.7243204590203,5.32470521825827,23.431,1142813.0,0.57162769864017,23.2660261759632,1.60483861941318,54.941,3.122,57.5,64.1,0.7438149,7.317201,25.64299965,88.2620944023684,7.37857520050359,36.9658639938824,49.1854194326331
ETH,Ethiopia,1957.41454184551,7.4680767605293,9.01378857603043,10.8365427851017,2.442,103867135.0,2.68480186138776,19.451566696167,4.89540924357463,63.592,4.529,64.4,29.0,0.12095851,2.375432,13.8551755555556,39.6561241449515,36.0569753905786,16.2977936386153,39.5457091545031
FJI,Fiji,11674.0633676202,4.38823289212192,20.1524920769827,2.53089781689621,4.288,918578.0,0.108160342715375,54.6234188083653,1.10098664904739,66.48,2.567,20.9,93.2,1.5915086,10.352,42.5,101.189048956211,7.8716240846939,15.1712702717256,55.437236334029
FIN,Finland,52782.4873926277,0.136127693741741,24.5699170282408,1.63270237918134,9.376,5479531.0,0.329383885818507,71.3054930040604,0.775752677519932,81.4804878048781,1.65,2.5,100.0,8.064647,12.63,86.4221333325445,71.9618253787014,2.06049706934612,23.3039316434498,60.9404734718733
FRA,France,50682.8953586333,0.708030590350688,24.0699697865215,1.13444009013935,10.354,66548272.0,0.355569240058298,77.7610919150066,0.88249072680784,82.3219512195122,1.96,4.2,100.0,5.116293,11.33,78.0060377071902,63.5046871956484,1.50360116027898,17.236441547058,70.3090113135195
GAB,Gabon,20147.7116201795,0.693296575495864,14.816398045437,-8.92717245327955,19.943,2040989.0,3.11465625322556,88.085308383892,3.64019457322204,66.336,3.921,44.4,87.3,2.8280737,8.98,45.78450012,73.9497814588281,4.31162904410146,48.1836272968661,39.0291929804191
GMB,Gambia,2495.95741601525,1.25137248146628,8.32657938721957,9.72036242675256,7.226,2224529.0,2.73428839872651,59.2458499408388,3.80621520749896,62.971,5.003,58.9,54.7,0.26188722,3.782621,17.59950066,44.5223730803813,22.2088860199147,17.1434530643603,51.8897873643178
GEO,Georgia,14936.8434116647,3.18839294862944,14.6096581567674,5.37742167651898,16.506,3725276.0,0.157481405176007,57.3803800455672,0.780931087233035,73.241,2.214,10.6,100.0,2.5822062,12.715,47.5697596438736,97.0163115086257,8.54206032187102,19.7698929026282,60.3920073520898
DEU,Germany,59668.9890355282,0.786705244581157,19.6286398253337,1.74443989037543,4.612,81686611.0,0.865702643950251,80.6974371632814,1.01662328817406,80.6414634146341,1.5,3.9,100.0,9.756902,14.08,87.5897993525767,77.7565815686922,0.708512712866412,25.8737038512745,62.6076196214484
GHA,Ghana,5607.36635657413,-0.208325820413904,7.6804908567544,13.2529666807363,6.806,28696068.0,2.30712733064921,53.6226415210752,3.34998307543356,63.175,3.982,52.5,74.0,0.50766945,5.912621,23.0,76.5212709243242,19.9826505985758,31.1193795046839,40.515265169488
GRC,Greece,31347.976574604,0.431225575747547,20.8049242896208,-0.174753732642159,24.981,10820883.0,-0.658861360878339,77.5194426317545,-0.392265730870757,81.0365853658537,1.33,4.3,100.0,6.924253,10.74,66.8349594911035,65.2716454619318,3.82153798821664,14.4406143927451,70.0008977954844
GRD,Grenada,15136.6966673773,5.9402683055354,,2.75839206279986,,114676.0,0.475508745345535,35.9319491111708,0.55974835854534,75.037,1.715,17.5,91.4,2.2682164,9.225021,52.5,,7.42852685072365,12.3242889833279,66.7627566941068
GTM,Guatemala,10785.9583125957,2.20204590469615,11.0881084097573,2.23161308502304,2.506,15971743.0,1.83250767864618,53.4411050262961,2.38652740828906,70.915,3.029,28.1,90.5,0.9672817,4.93357,28.80590057,49.8934518550985,9.96700294850351,22.7375104809835,61.4490109492331
GIN,Guinea,2869.85157178732,1.2305341257089,19.5018955831566,2.9722848994975,5.15,11767070.0,2.53151277572433,35.0373191833496,3.16003471314611,57.899,5.002,113.7,34.9,0.20858188,2.45096,9.199999809,72.4427307469345,18.478241904135,26.3246416118291,45.5062249188801
GNB,Guinea-Bissau,2230.52993109779,3.4407197814937,16.4379138210165,14.5196628984565,3.168,1786457.0,2.57045957815277,42.1568145751953,3.5947894637225,60.071,4.661,91.6,20.1,0.08614126,3.4950383,6.099999905,54.3703755891285,35.1577785508063,12.9268475259906,45.109885029128
GUY,Guyana,12040.08253302,0.0833711927134857,,3.00430951684523,13.009,758781.0,0.601716278706478,26.4043918297579,0.611794179231611,67.719,2.667,33.3,88.0,2.5882287,7.984842,34.0,,25.4431214761023,24.7187387911341,44.1049709941423
HTI,Haiti,3402.0283988016,-0.0454395053176881,8.25780291243123,5.20596329822199,13.785,10523242.0,1.43574035756707,49.4334707759572,2.78207435598764,63.224,3.11,69.1,40.8,0.25224766,5.230854,14.19999981,41.9457381172044,17.2198989989619,26.0556909416746,52.4407421977879
HND,Honduras,5812.5348879105,1.88202222037501,14.3052467695847,6.9327703694637,6.147,9237305.0,1.90365241356179,54.3828473751434,2.8385087128297,71.323,2.746,20.3,90.0,1.1797605,6.29,27.1395454833776,107.26440535424,12.2159784468116,25.6499709386427,58.8330670461585
HUN,Hungary,31485.5675425634,4.03310873929586,19.6960961996161,2.81115788673696,6.813,9797755.0,-0.35946625276649,70.4847717285156,-0.10708252969486,75.5682926829269,1.46,5.1,100.0,4.732789,11.85,72.8347370323805,167.290738494524,3.76135548183773,26.3916783181703,54.1102603119559
ISL,Iceland,61820.3618857662,2.69299660510147,23.8607445661775,6.75163006077506,3.979,330815.0,1.04194038662969,93.727919768566,1.15739479748277,82.4682926829268,1.8,2.6,100.0,10.699156,13.37,98.19999695,94.8888027460231,5.38208899929138,19.9283981400908,64.5304798053462
IND,India,6301.67346968236,6.71566734636781,10.4282907091862,2.27958810853136,7.629,1328024498.0,1.19285563384335,32.5472990022299,2.17617533145353,69.326,2.289,43.7,88.0,1.6805544,5.690312,14.89999962,41.9229138658647,16.1745081068401,27.34739147794,47.7837481204463
IDN,Indonesia,10893.6621142169,3.70583428895539,9.74941376966575,3.98024266013961,4.514,261799249.0,1.12233981761262,53.1720771789551,2.39395586558881,69.52,2.346,26.1,97.5,2.1052775,7.91,22.062742603379,41.9376402415294,13.4926435578886,40.0478624042506,43.3090809246806
IRN,Iran,14841.9048340737,-2.75798228082138,15.5688232193039,0.197001678736953,11.166,82619362.0,1.36159478810594,73.3561403575949,2.07811544941703,75.907,2.017,15.5,100.0,7.770076,10.215,45.3349761533285,39.42258866118,10.0916014141126,32.1747396532204,55.1819574554845
IRQ,Iraq,13516.0271989173,-0.153622231589026,18.6660985734816,-28.7601353853759,10.865,37560535.0,2.72710976935126,69.920524597168,3.09083944537055,69.977,4.08,29.3,99.4,3.7946744,6.5973597,15.21440029,69.5917685983115,4.19186817517212,45.340288824262,51.2496561823717
IRL,Ireland,80815.6415277345,23.4520270725761,12.1229698518601,8.91781250799578,9.908,4701957.0,0.944845307474728,62.6392123492764,1.11073085365773,81.4536585365854,1.85,3.7,100.0,8.2329445,11.286667,83.4947916666667,223.702938290642,0.86869465225802,38.4401729288171,54.2201976171835
ISR,Israel,40889.5989080834,0.230342851538737,21.9722982639898,2.35883888047258,5.176,8380100.0,1.98128897562083,91.7042921554705,1.96938590176616,82.0512195121951,3.09,3.9,100.0,7.815259,12.96,77.3520896572253,59.0201557126784,1.42574237362895,19.9967940857239,68.2509380291374
ITA,Italy,47311.8255262709,1.03826511770654,19.1725049881929,0.782776477740896,11.896,60229605.0,-0.151143561276007,69.6100006103516,-0.109135645094824,82.5439024390244,1.36,3.5,100.0,5.9635468,10.31,58.1417349568747,55.4356858148221,1.99152552817849,20.2895283210976,66.682063975246
JAM,Jamaica,9931.89875715182,0.605132259299552,,12.478319848914,8.825,2802534.0,0.313958647771979,55.1995248014924,0.919935158425351,72.214,1.508,18.7,94.9,2.8425038,8.992695,42.2212211907441,,5.85612196392822,17.2364205205086,61.7226422165952
JPN,Japan,44589.3032854003,1.90806992390948,19.1606996744383,2.07231814786138,3.385,127141000.0,-0.106124993746747,91.3532644103625,0.0016134792918915,83.7939024390244,1.45,2.8,100.0,9.58534,12.599999,91.0580283929962,34.7276305886293,1.0203205987902,29.3111606151366,69.215676593242
JOR,Jordan,10469.6306302225,-5.56577200216208,,2.0126394512362,13.075,9544729.0,8.21798329205466,89.8881391939133,10.2986645473491,75.06,3.141,16.5,99.9,2.7029984,10.376885,54.22000122,,4.43181485575889,27.8075756380239,56.6627368477007
KAZ,Kazakhstan,30893.7594851041,-0.299093532608879,11.6327261488061,1.82354987628641,4.93,18084169.0,1.49239879824091,56.1106048930882,2.49215210825037,72.024,2.755,11.9,100.0,16.757872,11.99777,70.82993359566,53.0497288072652,4.71054741881579,30.8547873936113,59.297627869996
KEN,Kenya,4679.62182831938,2.65589352795405,12.7266800758884,9.23865468396285,2.762,47088526.0,2.2270329432256,31.7338026039958,2.04018104498774,62.279,3.766,46.8,41.6,0.3230555,7.0281444,16.5878548475992,40.3273846919019,19.4696147780528,18.8940456983605,56.1313780292221
KIR,Kiribati,2616.17635911711,9.84706076349215,55.5671990424452,3.13925995519007,,116815.0,1.28285862528713,50.9541970402064,2.39393934246741,65.831,3.438,58.6,90.6,0.5018061,8.812944,14.89999962,109.889098401931,22.919663600839,14.7267580401502,60.125741814742
PRK,North Korea,,,,,3.523,25575350.0,0.486366779009783,61.3247571174501,0.863207540171376,72.825,1.863,21.4,40.0,1.2229646,,,,,,
KOR,South Korea,44849.106767089,2.37903405951899,14.3464638758806,3.22846300743112,3.546,51014947.0,0.527288497407793,81.639489860678,0.414564878860474,82.0243902439024,1.239,3.5,100.0,12.438773,12.12,89.8962557995106,75.3881774564907,1.89858430952633,35.113231110723,55.1116628446164
KWT,Kuwait,57763.5174574395,-3.83270102171981,24.1918106136514,-25.958330821238,2.2,3834574.0,4.49910219971801,100.0,4.49910219971801,79.3765609756098,2.03,9.1,100.0,24.336504,7.07,82.0,98.6999884455485,0.537729008869637,55.9358456541559,58.4383547268602
KGZ,Kyrgyzstan,5600.2143342846,1.56807607660568,17.755373303036,3.42728750288953,4.138,6040036.0,2.24669257424341,35.1008937681291,2.11955739103886,70.6512195121951,3.2,22.3,98.7,1.7102621,11.457686,30.24699974,110.961570714633,14.0607643300857,25.0780623169816,52.1498322606782
LAO,Laos,6703.74124348885,5.71702901311374,15.1066545133558,2.34849600685918,2.006,6801645.0,1.45836474920589,33.1240204432199,2.85742086966777,66.688,2.796,44.4,89.7,1.3503778,5.4786196,18.20000076,85.798321703681,17.5877596970627,27.6933442499915,44.1689693992427
LVA,Latvia,30599.6133134147,4.63645212679371,18.1780078834201,0.38688741781985,9.873,1977527.0,-0.818626340945853,67.8965395668259,-0.777502744531196,74.4804878048781,1.7,5.1,100.0,3.671832,12.87,79.2005829239344,126.380014406006,3.55445018445087,19.7834567448988,64.1295120425511
LBN,Lebanon,14980.020515614,-1.48529943559267,12.5317444279389,3.33578444902192,9.312,6472469.0,1.95769583624838,88.6246882038608,2.19088551132826,78.275,2.382,12.9,99.7,3.9754894,9.734546,74.0,71.8390426347811,3.28466326670943,15.7051846447457,73.8065438599639
LSO,Lesotho,2986.95866729879,1.92251059472272,36.9439612312321,10.2030391854904,16.223,2104611.0,1.17199706979444,34.0903875831861,5.51836477681428,51.83,3.217,75.1,31.8,0.97144276,6.692109,25.0,129.722773082867,3.78190344669127,33.7385657003649,51.5336434103419
