country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AFG,Afghanistan,2927.2451435353,0.856294729087764,,6.52147984832531,11.187,37856121.0,2.98438913621969,25.1437258839803,3.56098277767391,62.941,5.238,62.7,97.7,0.27472728,2.7014368,17.60000038,,25.7739707394105,14.0581123697768,55.4728067408306
ALB,Albania,16761.1230178682,3.64975808463876,12.6759912713341,1.00063285556122,11.466,2567801.0,-1.54313709096794,56.7639071287255,-0.859232828535257,79.467,1.395,9.4,100.0,1.7124815,10.072996,68.5503911218006,75.382128932689,18.1603973706713,22.9655210859374,45.4534114346696
DZA,Algeria,15199.1989965639,-0.939992962004737,18.2610260787535,0.882992828847023,12.302,43294546.0,1.84041291439333,72.4824561380175,2.63993767594076,75.682,2.997,23.3,99.5,4.2135787,7.02027,55.79069901,46.5068426081672,11.4791798857164,33.5743211841578,50.4800694011749
AND,Andorra,63215.899791913,0.265352820614368,,1.37475350829189,,76474.0,1.73050296926809,88.5391793666245,1.76563257133718,84.098,1.045,3.0,100.0,6.4186583,11.085,90.71869659,,0.522633248415779,11.6998176283166,77.5555098246535
AGO,Angola,9712.97944927269,-4.35122089958229,13.4813021731039,20.2498562671205,16.497,32375632.0,3.38788422184303,66.6637823180533,4.58087613993067,63.051,5.442,55.3,45.6,0.6860121,5.734512,32.12939835,60.3713068739603,12.3210508241048,42.1702338802178,43.2679607784459
ATG,Antigua and Barbuda,29651.8641526705,2.67761319425004,,0.712335041612306,,91364.0,0.480553889847623,24.708337524045,0.199534485889597,77.168,1.468,10.3,100.0,6.9769855,11.7153225,71.09259796,137.537783631991,1.64671204635507,21.0807459545502,68.4305821629078
ARG,Argentina,26629.5529419501,-2.69506723533574,16.4432415862976,49.1955790596612,9.843,44973465.0,0.710900853077743,91.8567844513802,0.807610964891665,76.847,1.882,10.5,100.0,4.011869,11.12,79.9469520347551,32.6306150458499,5.31855599661392,23.1578477391434,55.4388171093669
ARM,Armenia,16215.3607965094,7.83608438672164,12.5645600985114,1.06562263923419,18.304,2962500.0,-0.219168932037313,65.0047033570428,0.018643689801186,76.2219512195122,1.6,12.1,100.0,2.1639683,11.283333,66.5439496866159,97.847004865327,11.5256107379588,24.9716084573435,53.9731853016919
AUS,Australia,58048.6188420831,0.695209563773375,20.2893843805062,3.47660031414854,5.143,25334826.0,1.47749071058438,87.3019647888406,1.56366317600073,82.9,1.657,3.8,100.0,16.28262,12.56,93.60990143,46.0016827052171,2.12424911197662,25.2555129054284,66.0475607167608
AUT,Austria,64609.2836396895,1.30350317565873,19.7190068292236,1.47368502823586,4.56,8879920.0,0.444673639004876,68.3176044750522,0.756844003891464,81.8951219512195,1.46,3.5,100.0,7.651411,12.26,87.7522047870069,108.207284904426,1.04463413653499,25.5363771006496,62.5614077818279
AZE,Azerbaijan,20101.491875147,1.61582943287135,11.1234709302752,-0.221652784964604,5.0,10024283.0,0.846646726414021,58.1308191977779,2.48856313521789,73.29,1.81,22.7,100.0,3.734001,10.64,81.0999990651547,85.8181454084561,5.69538024963307,48.8232665251868,36.972533524144
BHS,Bahamas,33202.4902105068,-1.33052999956263,12.6549672365745,4.44708418228876,9.336,394675.0,0.497339072752345,81.8257463283204,0.328146763161097,71.408,1.397,24.3,100.0,6.386963,12.635349,90.69329834,68.7866234842208,0.53475935828877,12.9893801310537,74.3692099118777
BHR,Bahrain,56749.9628370612,3.38274086937953,14.994212256707,0.164802199458762,1.217,1483756.0,-1.29469437720599,100.0,-1.294694377206,80.471,1.843,7.8,100.0,25.319227,10.75,99.7015043807778,135.417543398211,0.268674381904261,40.6177669647554,56.3995265649658
