country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AFG,Afghanistan,2902.39211285546,-1.71374269254262,,2.07134857783487,11.192,36743039.0,2.91080959861384,24.9991645191406,3.5685183296085,62.443,5.327,64.8,93.4,0.27737236,2.557155,16.79999924,,22.0428967527575,13.3872469597976,59.4774229106653
ALB,Albania,16170.9234325287,5.28357949627288,11.8666140811981,1.45328722509015,12.304,2607733.0,-1.54309991591532,56.377000259892,-0.836872014010015,79.238,1.415,9.3,100.0,1.7949029,10.024848,65.40000153,75.6940783717425,17.9155558179549,23.7535886253159,44.3970282534603
DZA,Algeria,15343.4261222434,-0.546019580108478,17.4037117605062,6.16467836389162,12.112,42505035.0,1.93780623340147,71.905249845153,2.75114136393457,75.555,3.019,23.7,99.6,4.104483,6.840236,49.0384680793271,52.4361676779223,11.2438301354995,35.3432586054084,49.4261444653673
AND,Andorra,63048.5985572834,-0.30211930399588,,1.01247848005298,,75162.0,1.87885332176802,88.5080998493791,1.88923928968242,84.242,1.053,3.1,100.0,6.6280575,10.91,93.5,,0.546367882815281,11.0763337210625,77.6557919031876
AGO,Angola,10154.8389228005,-3.88378811597828,11.1252055982753,24.6216242094767,16.602,31297155.0,3.45323300897802,65.8732136723372,4.6569307143155,62.622,5.519,56.5,45.3,0.7437751,5.626794,29.0,58.2698953890633,13.1933917283997,40.9023531140042,42.8506625299305
ATG,Antigua and Barbuda,28878.6067675471,6.17448976886325,,1.44421842084309,,90926.0,0.504979187034594,24.7781432093764,0.21772464222807,77.132,1.371,10.5,100.0,6.768622,11.749233,70.81790161,130.655152659419,1.62679191195975,20.6520988023085,67.9048534037132
ARG,Argentina,27367.115094108,-3.41553683867816,15.8050971558947,42.0336689575031,9.22,44654882.0,0.822969480473088,91.7679941327998,0.921517466894255,76.77,2.067,10.7,100.0,4.0865293,11.1,77.7,30.7625359549926,4.53787889696835,23.7195923321304,56.3697502721818
ARM,Armenia,15037.0452420712,5.56850117850011,11.4866903221706,2.78770951425761,18.966,2969000.0,-0.349674218173286,64.8502833795679,-0.136968228336233,75.619512195122,1.6,12.7,99.9,2.000749,11.236667,68.2450522610271,92.473107021212,13.9423116554146,24.7565578476257,52.6163051198371
AUS,Australia,57647.8455068105,1.3466306507712,19.9423017325165,1.84617555303311,5.345,24963258.0,1.49599671041328,87.2267680845925,1.60918451255785,82.7487804878049,1.74,3.8,100.0,16.512163,12.46,90.0082016,43.5732253645218,2.47191752630847,24.1083351497002,66.5920108343803
AUT,Austria,63777.9362157476,1.98626296400239,19.6244810717199,1.81047996133594,4.933,8840521.0,0.487071924768999,68.1046787227623,0.780508457343464,81.6926829268293,1.47,3.5,100.0,7.5287404,12.21,87.4791372262556,108.377969971828,1.10911414021412,25.7190926354333,62.2430323743685
AZE,Azerbaijan,19781.8509058437,0.62488437469257,10.4664635668981,12.1844330031831,4.9,9939771.0,0.866316916370841,57.1841534654123,2.18825781318829,73.016,1.73,23.8,100.0,3.4439225,10.64,79.7999954887896,91.6725765369825,5.21238076212356,52.2509114518304,35.2831743494981
BHS,Bahamas,33650.2164350935,1.8159781736959,11.2721542685971,0.579260699451268,10.0,392717.0,0.569969444023085,81.9643158212241,0.427146184038446,74.062,1.404,13.5,100.0,6.2509995,12.546755,83.0,72.1542685971043,0.677109335996006,12.2620756365452,75.138854218672
BHR,Bahrain,54893.0724411368,1.91849572888873,15.5591911576898,4.21271352571605,1.188,1503091.0,0.131482303617889,100.0,0.131482303617889,80.412,1.911,7.7,100.0,21.83343,10.5,98.6446725799886,144.075372574535,0.275112316804637,41.4758871750475,57.2061547726912
BGD,Bangladesh,6392.59334024091,6.44197494702485,5.95916693091491,5.80553876704575,4.439,163523103.0,0.820955197842845,30.5175656009959,1.86177443141625,72.122,2.193,33.5,86.9,0.52963835,6.39,25.56509972,32.5146317240884,12.4800771856196,31.9828135899766,50.890160724185
BRB,Barbados,19877.6759569235,-0.443969056511889,,2.88823424793601,8.321,280711.0,0.192553930005438,59.270175311893,0.211188237515293,76.378,1.72,11.8,100.0,5.154179,9.812357,70.72650146,,2.16849354932179,12.7851760815479,74.1168919229504
BLR,Belarus,26363.4629778536,3.36999150781449,15.7394924938501,12.1392299880648,4.763,9438785.0,-0.213824206997671,77.2132720947266,0.0357363762644192,74.1756097560976,1.448,3.4,99.3,6.558066,12.045,79.1298866919307,139.393736250171,6.59010772590188,31.2656097096379,47.8104508104582
BEL,Belgium,59357.6896884396,1.41528937457539,23.1517515655339,1.71728236623039,5.941,11427054.0,0.455184695275022,86.8883449485575,0.703136535361722,81.5951219512195,1.62,4.0,100.0,8.772404,12.309999,88.6473429951691,168.277692877218,0.664625571120094,18.9641251486969,69.6766949921631
BLZ,Belize,11451.8979413877,-1.04044004654376,19.4628711158798,0.0550845795919201,9.346,380226.0,1.86459847610366,43.164848281502,1.27296520458128,72.322,2.343,13.9,91.7,1.7345725,8.879373,53.59360123,100.989214362975,7.16456851710216,13.6672357968858,63.7964017954211
BEN,Benin,3155.4510650627,3.73701554279164,10.4105053943384,0.670447614217636,1.426,12383347.0,2.8136418840483,47.9952829275963,4.28497689850954,59.71,5.031,89.4,39.0,0.45774767,2.8418949,19.0,61.7951944903448,28.0647739127077,14.6419567509163,48.8000788401919
BTN,Bhutan,13854.8543977158,2.76296102776938,18.4949254691549,1.15086276370558,3.35,759759.0,0.716471130925301,38.4661892776975,2.29263376157455,71.711,1.517,24.2,100.0,2.213729,4.5806293,63.48680115,79.7397203296083,13.5509200361014,35.2652134391702,45.6144367238745
BOL,Bolivia,11920.3135079645,1.40411994190022,16.0782526056378,2.47511836027346,3.519,11508368.0,1.43337090655267,69.4133879813999,1.90931653258492,67.699,2.73,22.0,92.8,1.9558697,9.6275,44.2861422024283,46.9261953417368,7.45035399971013,30.385489117214,52.3312287295658
BIH,Bosnia and Herzegovina,16348.9997145353,5.10677209046635,19.6573521170013,2.79015733966084,18.4,3387000.0,-1.22313569369776,48.971927825824,-0.237978500359108,77.942,1.504,6.8,100.0,6.5186605,9.81,70.1201350394885,98.4320694182631,5.71878250722931,23.7113564316664,53.7328144420159
BWA,Botswana,17825.018569213,2.72071433079989,29.0961686904143,0.0566218861915786,19.665,2299141.0,1.41898108514606,66.1579176461888,1.74036227397811,66.371,2.941,41.2,68.3,3.324487,10.26,46.12509918,87.4551039946493,2.11731083204729,34.8003276690785,58.4362759257556
BRA,Brazil,17917.7492123359,1.09040860447158,19.8950877833541,4.4935343282916,12.329,206107261.0,0.683439571425594,86.4420719945072,0.965855875269478,75.633,1.744,15.2,99.7,2.3123908,7.98,70.4342825404361,28.8762033763866,4.4203993038464,18.7490514528298,62.6533503532075
BRN,Brunei,78099.0507802561,-1.09895909064488,24.1417286550942,9.21562476277025,8.7,437810.0,1.15739958778106,74.8172471714305,1.11655140087142,74.992,1.848,10.6,100.0,21.335896,9.14,95.0,93.8980617666778,1.01764195887903,63.2448184042319,37.3375698653062
BGR,Bulgaria,27690.893655005,3.74323659397713,16.4797936217294,4.23528219652766,5.211,6710798.0,-1.3714611289258,73.600212097168,-1.08604770687718,74.9634146341464,1.73,7.0,98.7,6.192869,11.296666,64.78201069118,129.166502231244,3.40461503236071,22.2389608057501,60.9475526776986
BFA,Burkina Faso,2316.39432079045,3.76772678322459,18.419409475168,1.07396688968345,4.695,20438288.0,2.69713675384815,26.0832202154822,3.10525103527391,59.972,4.921,91.0,14.4,0.25570858,1.92,8.498900414,60.5956256236488,20.9974732840091,25.5894433780973,43.5508126426667
BDI,Burundi,1043.40558434036,2.20950781978466,23.9950865185295,-1.53825722983987,1.147,11859446.0,3.01898182778662,17.6820221982475,9.18830907813434,61.806,5.38,58.5,9.5,0.054395214,2.955112,4.019499779,,35.3539025487206,17.9191253800086,40.9310421788399
CPV,Cabo Verde,8531.12961646549,3.60152349643896,18.1291233549744,1.70417119144814,12.17,513415.0,0.101723857752759,70.3970748844677,1.81675714123481,74.84,1.804,15.1,90.2,1.1132917,5.986046,59.5,105.867524052105,4.52276867410321,14.6286899740782,67.4290612920901
KHM,Cambodia,6050.59088262205,7.43177030242717,4.94820757909564,3.81658094506807,0.129,16274522.0,1.24368277407927,37.6404336372742,8.4802293554275,69.993,2.724,24.1,80.7,0.8564005,4.5162773,65.0,118.43765541305,16.4979479082228,36.8714237524226,40.2202510794724
CMR,Cameroon,4851.48003949961,1.11514946861584,11.920018840418,1.89699162266248,3.608,24806383.0,2.77030987519388,53.6339873660653,3.37336649428071,61.189,4.74,78.9,62.2,0.3968279,6.41971,29.70000076,40.587602877028,16.4988006978593,24.6822312095632,50.4464488185533
