country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
CAN,Canada,57534.0915185335,-0.954212030330638,21.4371583416196,2.73223601603696,6.351,41262329.0,2.9844051252484,82.7002565766633,3.19648099083279,82.1080487804878,1.25,5.4,100.0,13.419917,13.87,94.353302,65.1214987304374,1.93275289413659,27.3506338523117,64.1108208953921
CAF,Central African Republic,1111.21941638883,-1.89436423949913,9.1306281881474,6.03940886655974,6.253,5330690.0,3.40139844069992,44.1243555638904,4.37152557937021,57.671,5.954,89.7,18.2,0.07403937,3.9894314,13.78250027,46.4318999802251,27.8986367879887,20.0334561668613,42.0803155255449
TCD,Chad,2430.73298355271,-0.115072436579638,9.8520439112807,3.30989824850634,1.053,20299123.0,4.94853027382671,26.9315292389497,7.20534416894141,55.238,6.028,97.3,13.4,0.13948385,2.3349848,12.62689972,44.5559353847423,37.1603429829388,28.7578773684714,31.0401498284472
CHL,Chile,30267.6440919907,2.25410739557456,15.0896226035461,7.12781265306492,8.718,19764771.0,0.537425495656651,88.9950908479196,0.739019575786262,81.359,1.14,6.8,99.0,3.983124,11.291054,95.590243,63.9577465302563,3.8252849419574,30.4616591689674,55.7720090332256
CHN,China,23841.4769141817,5.08754856303446,16.7084895385701,-0.764066117400986,4.59,1408975000.0,-0.123063407363995,65.8946980998325,0.431708792065523,78.017,1.013,5.7,100.0,8.65839,8.036181,92.0,37.9560601372544,6.7975741844132,36.3710179811644,56.831400416389
COL,Colombia,18481.8374929368,0.408620603822158,14.8339243898966,6.35757117093047,9.619,52886363.0,1.07447920962035,78.5210811866115,1.3876355674663,77.913,1.634,11.5,98.9,1.752047,9.031582,79.34543299,36.3179938785373,9.49567972282988,23.4225326793189,57.6064777309031
COM,Comoros,3556.0384263801,1.36481294621163,8.86323294904082,6.21140368318602,3.815,866628.0,1.89182789744612,33.5392215673301,3.0584064449158,67.023,3.822,39.0,91.7,0.6365447,6.00684,32.51750183,41.4806352919635,36.0674263241968,9.69608688463436,49.3455366817842
COG,Congo,6152.56509118442,-0.319535900925317,13.3811295322541,0.456266219771734,19.895,6332961.0,2.39829082784283,63.8866111699904,2.74942325759454,66.001,4.109,39.1,53.0,1.3958335,8.322645,47.25159836,93.1881220839752,9.44033974046224,40.121557238814,45.0183730208308
COD,Democratic Republic of the Congo,1601.70926640422,2.71725564861343,17.4642713762935,17.9932747645102,4.421,109276265.0,3.24257627586721,44.7455804408753,4.07315231217813,62.074,5.981,89.7,22.5,0.05403233,7.378561,19.67350006,94.2484870645646,10.0830175169735,38.9655598232235,47.2744495433871
CRI,Costa Rica,27325.0470476503,3.5881668120543,14.0866983672461,0.532579785738747,6.936,5129910.0,0.476482848761595,79.3107672397967,1.01864686580616,80.996,1.318,10.4,99.8,1.7077205,8.844752,87.17019653,69.8533786394509,3.42503373726182,19.6686552818866,69.0166654410676
CIV,Cote d'Ivoire,6747.0379677706,3.46791305721162,9.25894583387385,1.67910309814367,2.273,31934230.0,2.43618201263834,53.9733113940142,3.48999214741196,62.11,4.23,64.5,72.9,0.46434766,4.87,41.43219902,51.2649845400983,15.8594343780948,24.0438599104554,51.8581209074307
HRV,Croatia,42828.7997273569,3.65085264409362,23.1290378906932,4.48761487628609,5.0,3866200.0,0.168627948783285,57.5158981711443,0.643978002206276,78.9292682926829,1.46,5.6,100.0,4.764723,12.095121,83.63240029,104.912403236133,2.8962225714452,19.1921308422094,60.8381351492928
CUB,Cuba,,-0.699961142159495,24.8236901445326,32.2188588698224,1.755,10979783.0,-0.364986968189241,77.1664929228275,-0.312492447292504,78.264,1.445,8.6,100.0,2.225931,10.631489,70.47699738,124.863238865053,1.23974637193497,23.8481550383595,73.391823647738
CYP,Cyprus,52861.8359375,2.29692471382049,18.4085961733462,3.1220034017947,4.9,1358282.0,0.984449687113221,66.6824259192483,0.997076750311744,81.821,1.38,5.0,100.0,5.373922,12.557372,89.60099246,190.40287092076,1.15512812146527,11.1357928688814,76.4769046707826
CZE,Czechia,47972.53171792,0.870762995860048,19.9751233470478,3.90248023036213,2.6,10905028.0,0.376553049157494,72.7947984592185,0.458401790567792,79.9780487804878,1.36,2.6,100.0,7.043965,12.963182,87.68776014,131.466608125579,1.89888309462287,29.2059177792245,60.1776237199618
DNK,Denmark,71034.5789667138,2.95776259160623,22.964876852476,1.45545513933037,5.358,5976992.0,0.503861198167737,88.6960552688405,0.66568251862505,82.2536585365854,1.47,4.0,100.0,4.746057,13.027321,99.76915157,131.765030975207,0.927722262099888,24.1417253330521,63.5495635161649
DJI,Djibouti,6871.12440453129,5.53622497099775,17.0952967225932,-0.441942709749782,26.007,1168722.0,1.3592172957681,72.9052635052978,1.44765081379716,66.202,2.618,48.9,69.2,0.48264864,3.9504151,65.29889679,241.237463098287,2.5119476858486,15.913892950777,76.0847593876274
DMA,Dominica,18739.3640404986,2.52288551933697,,2.38337752255535,,66205.0,-0.459632350460969,73.5449839980866,0.131530291476803,71.294,1.48,35.7,100.0,2.5799234,10.12509,82.04689789,,12.2243249927419,13.8759556554372,56.9414724889515
DOM,Dominican Republic,24229.8894872915,4.06915239840208,11.5071407726274,4.27167538984344,5.312,11427557.0,0.846199988604412,72.4121874752151,0.921337210722963,73.868,2.222,30.6,99.5,2.8992038,9.444526,91.0022446,51.7835143952326,4.45398448187972,28.724388436827,59.8121925635257
ECU,Ecuador,13922.4222780744,-2.7842885423931,13.3924790489074,4.52354895601171,3.453,18135478.0,0.860548498593581,63.2376932397602,1.0297722100581,77.579,1.806,12.9,98.5,2.535337,8.97,77.17273115,57.4436448205751,9.23570415539851,26.6798793373704,57.065968702668
EGY,Egypt,16798.151577838,0.639636335125445,6.27031988169153,33.6915042171892,6.817,116538258.0,1.73324205302065,42.8004363938404,1.94520545988301,71.806,2.735,22.4,100.0,2.2170217,10.13612,74.64839935,39.6007520873733,13.7121128792805,32.5624789967949,48.932455490468
SLV,El Salvador,11647.0234480127,2.12804375011343,17.9183439780067,1.29171080882324,3.261,6338193.0,0.451762522948611,75.0674905102199,1.06563734540893,72.302,1.768,10.0,98.7,1.4155904,7.3,66.47769928,85.6825726575292,4.50559680364498,23.3170096213474,60.221624421978
GNQ,Equatorial Guinea,14997.7564392976,-1.98923228918052,25.9400383439247,5.22554983275714,8.293,1892516.0,2.40472649031131,71.3574028749806,2.72523671413841,63.906,4.116,68.0,65.1,3.704236,8.281327,63.29930115,74.2894990329407,2.73242769203816,48.4114570890471,49.3417725803112
ERI,Eritrea,,,,,5.947,3535603.0,1.86168851424672,34.5365524291992,1.39983878920535,68.893,3.68,34.3,55.3,0.21004777,5.0913644,14.34939957,,,,
EST,Estonia,41185.8348356109,-0.239652154313688,21.0371357535322,3.98984389478063,7.6,1372341.0,0.149856351926424,70.6981161541961,0.179708470932798,79.2951219512195,1.18,2.0,100.0,6.105464,13.562166,92.23796204,151.037702410455,1.76684782957851,20.148164473251,65.6971144966199
SWZ,Eswatini,10386.2145717572,2.01061156828082,21.5108979360936,1.29824553756679,34.643,1242822.0,0.995913343966098,26.2498461258639,2.69288262130869,64.264,2.718,45.1,89.3,0.8405372,8.6852,63.40309906,107.480621053879,6.477307702895,34.7365662380883,51.3633744946129
ETH,Ethiopia,2892.22220162795,4.868199776186,5.51569104052935,25.5387817874959,3.357,132059767.0,2.58350411214521,23.6222839355469,4.99846973014755,67.603,3.909,44.5,56.6,0.13506985,2.4025397,21.94129944,17.4004358586815,34.7737782046291,25.3549716563985,37.4719406431566
FJI,Fiji,13592.4635937435,3.01375309468594,18.9045244690674,6.10727357070493,5.361,928784.0,0.500721796949901,59.0766602292457,1.2991007311599,67.463,2.27,29.1,95.9,1.5561111,10.37097,74.7052002,118.962880886427,13.190027700831,16.4638965835642,54.5684210526316
FIN,Finland,55901.3202296588,-0.268412367688029,26.0988503331606,0.717232367777584,8.4,5619911.0,0.642640054363343,74.2637190463636,0.989943309479656,82.3365853658537,1.25,2.4,100.0,5.300579,12.979626,93.72405196,83.4510295550974,2.46672922863986,22.7817372179729,62.1965049838221
FRA,France,54799.3482689389,0.925700761599856,24.1796131435876,2.08759965215148,7.4,68551653.0,0.261995241898747,78.7999750964116,0.28679881642264,82.9804878048781,1.61,4.3,100.0,3.969368,11.765668,88.65381638,68.1081875443744,1.29979455802577,17.2101481972036,70.9141844211851
GAB,Gabon,18923.6616609778,1.188352816788,10.2613883835833,4.19791300217591,20.091,2538952.0,2.15636509762581,91.8632094677575,2.40226904959266,68.511,3.592,32.6,95.1,2.126386,9.686,68.72090149,92.0468055146014,6.5591443804262,52.9002411657459,36.82191091397
GMB,Gambia,3057.6841778633,3.1747025023372,9.55019369084195,5.79689364240312,6.48,2759988.0,2.27730257212036,64.2994103409645,3.05384012255444,66.057,3.907,42.4,69.0,0.29086024,4.674727,49.49430084,42.1706172080435,20.4335632430226,15.3332836015651,56.7898192162385
GEO,Georgia,24146.6234108645,6.88825844146292,12.8968651447295,4.85867391433284,11.557,3812518.0,2.57811800562047,61.0789605093733,3.11432687208982,74.657,1.802,8.6,100.0,3.0948753,12.7,83.79855689,103.456471463024,5.4854426894458,19.5837680181964,61.9845889751097
DEU,Germany,62654.602264023,-0.769070552658818,21.9863385516647,3.1102774214087,3.4,83516593.0,0.274957829184881,82.0211432579125,0.418567796491835,80.7926829268293,1.36,3.7,100.0,6.7688236,14.296371,93.49999579,79.0907305894936,0.914397651173374,25.6229541900267,64.0456505820091
GHA,Ghana,7072.79879594445,3.88131865617211,4.80218176209298,25.8753849206534,2.82,34427414.0,1.87500010333119,58.3654868038581,2.83566522568304,65.695,3.344,35.9,91.9,0.6106143,7.10721,72.17569733,68.9668717609486,20.5752049341268,29.1998890155684,43.6467320265881
GRC,Greece,37474.2798239947,2.10832570957629,18.5888630105965,3.20936406384638,10.02,10405134.0,-0.0213045199396999,78.9967856500534,0.260310842407267,81.8390243902439,1.24,3.8,100.0,5.310692,11.553857,86.26968886,89.7765279446168,3.765512541308,14.9985220031197,68.0104871945665
GRD,Grenada,17484.5153919556,2.2895660616781,,-1.25813950408067,,117207.0,0.107559936614412,36.5628000454229,0.383428880866336,75.367,1.472,18.0,95.6,3.2159822,9.4464,70.16159821,,2.69348733564848,14.9497180979216,65.9294545873156
GTM,Guatemala,12643.9841235004,2.12927868150834,10.8954442333027,3.6798816329392,2.613,18406359.0,1.54129399660934,55.9547027274763,2.16241273582344,72.746,2.287,20.5,90.9,1.0800844,5.8473,60.22140121,47.3052981448815,9.65806187585066,21.6666398637607,62.035887579992
GIN,Guinea,4016.34191385979,2.8559023366217,13.8724033096364,6.81449404284753,5.132,14754785.0,2.39595802290484,38.0713036688655,3.52094495710575,60.904,4.131,92.1,53.8,0.27287328,2.486339,33.30469894,97.7778177313259,30.9605751418184,25.1163848517133,36.3402000065096
GNB,Guinea-Bissau,2717.54206972499,2.13196464119618,16.3579703673109,1.32117473670696,2.647,2201352.0,2.20520563612008,46.113204421822,3.34103397205513,64.254,3.757,67.3,43.7,0.15544437,3.673035,29.77739906,40.3719342566601,41.1643366267632,15.9953075258397,38.6103960473833
GUY,Guyana,70516.7027944836,43.0000558343687,,1.35888902828682,11.874,831087.0,0.571243951310838,26.477717988557,0.618578880870848,70.319,2.395,25.2,93.0,5.4269924,8.70243,83.00080109,,7.62253178420964,76.0338230352287,14.4608235890798
HTI,Haiti,2783.79140882788,-5.28498956953727,5.92823133940596,21.284237094326,14.609,11772557.0,1.15472671204546,55.0372652481002,2.22807307304193,65.119,2.625,52.8,53.9,0.2523404,5.3823,47.8614006,18.6547617785224,16.5038344560188,28.260417382654,52.6676471873046
HND,Honduras,6590.84384301553,1.90114546136495,15.0747092652705,4.70034716242627,4.91,10825703.0,1.68469129774697,58.7850728104829,2.49057240695025,73.044,2.476,15.0,95.5,1.187437,7.510229,58.62269974,91.6694117874122,11.2694430605256,26.3187129347364,58.1229894784729
HUN,Hungary,40747.1986679668,1.0263093874987,20.3568815042879,7.57999001730845,4.5,9562065.0,-0.314510077464087,70.491825943218,-0.03106123999073,76.7243902439025,1.41,3.7,100.0,4.135669,12.331622,93.77898628,147.926666538068,2.71223925604515,23.7847283321129,59.4398000685895
ISL,Iceland,68230.356652817,-1.49818625875487,25.9266092709285,6.05506051944884,3.6,386506.0,0.218346070592545,94.1819039916522,0.250299940339599,82.809756097561,1.56,2.8,100.0,9.666935,13.908926,98.209198,86.1815792789281,3.54137501752702,20.0701397970196,65.3338730941967
IND,India,9416.05137044735,6.14957446128288,10.6747047439734,2.46685658180814,4.173,1450935791.0,0.890706546985984,35.3788972368389,1.77423382325139,72.235,1.962,26.6,99.9,2.2009783,6.88,64.9434967,45.9166907678748,17.5735799524173,25.1722625905927,47.9706270733631
IDN,Indonesia,14470.7179806578,4.18121375688376,7.7446165133048,0.8898087547351,3.301,283487931.0,0.813871513351669,58.7509635387997,1.89719567962498,71.288,2.115,17.7,99.9,2.8650963,8.697224,72.78075544,42.809937870822,12.6097220294251,39.3184354184745,43.7709161521491
IRN,Iran,17484.1320140467,2.57740907930864,13.0842057315801,28.3706105011951,8.146,91567738.0,1.05286922170537,77.0201263427734,1.50072659043525,77.854,1.684,11.3,100.0,8.656227,10.846712,85.3404007,52.0621306794348,10.8003685937198,36.0697233713856,49.7874655706935
IRQ,Iraq,12725.0431260364,-3.61511900831731,22.1829952054321,4.36968125765785,15.293,46042015.0,2.12476784890538,69.8861494108913,2.15034163024692,72.424,3.221,21.8,100.0,5.074398,6.7800465,81.47450256,77.1389393108395,3.39457505861722,51.5717701751509,45.76618170304
IRL,Ireland,118833.312071751,0.997438539135004,12.0694610772017,4.53690860398667,4.3,5395790.0,1.57375843711631,64.3470379255585,1.93467790605789,83.009756097561,1.47,3.9,100.0,6.3388243,11.724999,97.18769836,246.169874857401,1.02114448018423,33.6325795420542,60.5635643631863
ISR,Israel,47388.7236682364,-0.592650786473939,25.2087315828944,5.55250612227391,3.595,10002200.0,1.54351416100292,91.536188843818,1.57327382901879,83.1975609756098,2.87,3.3,100.0,5.6074414,13.534595,88.18242225,54.3822563777332,1.28513289583824,17.2250963788776,72.846943224759
ITA,Italy,53284.8745049149,0.83691071221466,18.0763106353806,1.96841034856486,6.5,58952704.0,-0.0534387378437725,69.6047535143071,0.0422886329405625,83.9512195121951,1.18,2.7,100.0,5.087886,10.828128,89.2207202,62.5926144915658,2.00789616423237,22.7249414086413,64.6729437802698
JAM,Jamaica,11340.2638800451,-0.51363387005874,,4.86255391750686,3.151,2839175.0,-0.0215180207209529,58.9301585439922,0.794840329919524,71.606,1.351,17.8,97.7,2.9592197,9.95991,90.10870361,,7.96875195089791,16.4757266922324,59.9582395329518
JPN,Japan,47479.8448545667,0.195469592184395,20.1443964769656,3.20102026212403,2.5,123975371.0,-0.435651699326323,92.1901718034531,-0.318996369716406,84.0363414634146,1.15,2.4,100.0,7.7724743,12.684047,85.54153081,44.8529388577573,0.958270395726444,26.7781043350478,71.4295377357598
JOR,Jordan,10468.265334284,1.54706087079248,,1.84224442720932,16.693,11552876.0,0.988722042141178,92.9501393764286,1.2773613443686,77.981,2.604,12.9,100.0,2.009813,10.24,95.62244985,,5.24177916006358,26.8665066748688,57.363972712669
KAZ,Kazakhstan,35973.9633287017,3.66170013445029,10.7902838144796,8.9933163485769,4.833,20592571.0,1.28276364646616,62.072531584162,1.79385431962336,74.531,2.984,9.4,100.0,13.937352,12.547174,93.39167254,57.1613431963924,3.88229151651226,32.112807813811,57.9427973400804
KEN,Kenya,5841.59866001706,2.63137959665416,11.1700101556804,3.16564640311221,5.487,56432944.0,1.95751431565234,31.8937831721599,2.77842851424254,63.834,3.167,38.8,77.0,0.37611777,8.62471,34.97622513,40.0062529666939,22.4419960332165,16.3272229835646,55.6862723354892
KIR,Kiribati,3275.00186630433,3.14886076984993,59.0242153173077,13.1379183921241,,134518.0,1.48889841912877,62.4620431275642,3.00214016369392,66.6,3.124,53.1,97.7,0.5386222,9.128582,89.44029999,102.110426164684,23.1655122114262,11.7785492304388,70.2816617647506
PRK,North Korea,,,,,3.539,26498823.0,0.304699893187806,63.8589748211522,0.808256964907783,73.743,1.784,16.7,61.4,2.3604918,,,,,,
KOR,South Korea,55070.9386194121,1.92783227201599,17.4846082538666,4.06639736475807,2.784,51751065.0,0.0743178674548815,81.1682528469686,0.0788732751905413,83.6292682926829,0.748,2.8,100.0,11.285893,12.7221985,97.89563777,84.6424951192038,1.45825105459538,33.9025438024037,57.5005082410932
KWT,Kuwait,46664.2195116056,-2.35607712376698,25.7929793096411,-1.45951565156486,2.151,4897263.0,0.899286654502241,100.0,0.899286654502241,84.580487804878,1.56,8.1,100.0,26.24753,7.566007,99.74729919,93.9909162684119,0.490910108743826,57.7073494929421,55.6638825460997
KGZ,Kyrgyzstan,7210.57669830499,9.65363391447642,14.0708777995944,6.3962577960575,3.491,7221868.0,1.70540730430368,34.7219977865937,1.75024939001955,72.4,2.6,16.8,100.0,1.6379259,12.065888,92.0286026,130.100743509033,8.6216835341199,24.7001721894187,52.3154150785972
LAO,Laos,8600.3245466568,2.72532702600417,,14.0488821191484,1.174,7769819.0,1.35832703035837,39.5552154401406,3.26799060616451,69.225,2.397,29.4,96.5,3.140345,6.060246,65.59269714,,16.771883812878,29.0463781785597,43.534650358474
LVA,Latvia,37615.0762450744,0.904976236094242,21.7064350426463,2.78829342003959,6.9,1866124.0,-0.93796839712162,68.4839492628509,-0.754815284233007,76.4292682926829,1.24,2.5,100.0,3.4520962,13.40944,92.70757011,131.309582395769,3.94823488294075,18.5433460399478,64.7309385900209
LBN,Lebanon,10469.2210966932,-7.59953414966085,4.90147718855804,45.1609829107474,10.985,5805962.0,0.560805065461567,90.703695784554,0.838238456662815,77.945,2.227,17.6,100.0,2.6955004,10.37,80.63400269,82.2323604617121,1.04505447197468,2.63395915623125,35.7279421027064
LSO,Lesotho,2697.62738436647,4.0567836183363,35.748020716877,5.99538721882942,16.34,2337423.0,1.11644894351979,43.6780334209246,3.43218071864029,57.798,2.664,60.0,60.6,1.100255,7.7298837,51.79660034,152.474389103105,6.6239113196142,28.0994911212337,51.3500898821643
LBR,Liberia,1646.05861366601,1.8018710155725,,4.6586819825385,2.914,5612817.0,2.15725346515291,55.5387986654968,3.1359902347996,62.324,3.864,86.4,34.9,0.15310843,6.169892,32.23360062,,33.8327264558714,21.9697403860887,43.2908503417309
