country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AFG,Afghanistan,3046.57993117128,2.0520682606117,,4.82278547876986,7.921,31622704.0,3.41822667584596,23.8077136743646,5.3875947897599,62.188,5.879,77.6,68.0,0.28117284,2.0306766,5.900000095,,22.8106627361766,20.4446053132561,52.6827434733525
ALB,Albania,12873.4298184073,3.28889031489732,11.7676839794264,0.352563785277709,15.866,2816902.0,-1.54314471365633,54.2979678058548,-0.740231219590145,77.995,1.741,10.5,99.9,1.8386787,10.01934,51.79999924,75.7506185619748,18.924817420614,25.506803612245,42.6287844572944
DZA,Algeria,14778.1914257233,0.548743629610698,18.535080427414,0.892752993063837,9.82,38414171.0,2.01953115835273,68.9463836079277,2.89981288675777,74.809,2.997,25.9,99.2,3.6844282,5.9400673,22.5,59.151008157244,9.12007464194984,39.7438543670176,46.7933663667477
AND,Andorra,57332.1585611366,-1.44394540350855,,0.448492200194735,,75194.0,-2.15758099819573,88.5809399121053,-2.2108468869055,84.406,1.142,3.9,100.0,6.3323584,10.62,84.40000153,,0.585558984254785,10.6182471491429,78.021575852346
AGO,Angola,11622.978345524,0.921826358320473,23.2187693016577,3.23350803752567,16.464,26165620.0,3.84998068971631,62.1333075212361,4.85591199730458,59.705,5.953,67.9,38.4,0.9825774,3.9495993,13.0,77.3498013719917,10.3295507034721,50.5176777357803,40.3587407582939
ATG,Antigua and Barbuda,25206.8458285339,-1.50846791062001,,-2.28757187039086,,88064.0,0.917165517536032,25.2475667667937,0.0944945735937835,77.05,1.537,11.4,100.0,6.32341,10.992444,63.40000153,141.546161057996,1.48400040236501,14.7598104413721,74.1365917448112
ARG,Argentina,29227.6601818437,1.39351266056681,16.8062377968797,23.9487984162746,7.1,42582455.0,0.992958989681133,91.3014507719473,1.0996181152745,75.829,2.335,12.7,99.3,4.4507732,10.89,59.90000153,29.3339290021037,6.05291843703277,24.0058814423072,53.9190936666216
ARM,Armenia,12194.0189523843,3.37178358702843,11.9350654316666,3.36682464224465,16.576,3022000.0,-0.0694662703047376,64.3584061131466,-0.0204101620694436,74.6219512195122,1.6,16.1,99.4,1.8939531,11.38,41.9,77.5550481598824,18.4347628834968,26.7090481417071,45.749756861728
AUS,Australia,54895.0052588984,0.902732553895234,18.7749964695624,-0.13127264372919,5.663,23128129.0,1.721151439989,86.5740515760243,1.87018257065215,82.1487804878049,1.855,4.1,100.0,17.121933,12.02,83.453497167,41.100511881056,2.29076813252161,25.1836151421438,66.2010159886715
AUT,Austria,60862.9693673785,-0.836906795346636,20.2246904822814,1.70872288191161,5.367,8479823.0,0.589387254692989,67.2981308784247,0.722521793531845,81.1365853658537,1.44,3.9,100.0,7.989103,11.79,80.6188,104.985374015367,1.27784992108872,25.9697730865151,61.5862394505333
AZE,Azerbaijan,20398.6462250349,4.48320316777964,10.2832491148465,0.413163922120958,4.97,9416801.0,1.29344702700591,54.1821087431318,1.98696905365425,71.485,1.98,31.4,100.0,3.5308728,10.57,73.000001372,74.6758447629851,5.3662644804235,57.0544154549517,31.4925578357568
BHS,Bahamas,32402.9163503108,-3.756252482479,11.7380886466259,0.593910374696762,16.18,378953.0,0.923627563339724,82.3635791100868,0.885625094473334,73.93,1.738,14.4,100.0,5.259742,12.113013,72.0,84.5484138879077,0.927897053067693,12.939963533264,79.0402184185656
BHR,Bahrain,55376.4005147894,1.5766868455926,14.9618991678442,0.499828956383851,1.184,1253191.0,3.59293039406627,100.0,3.59293039406625,79.998,2.166,7.9,100.0,24.839422,8.675,90.0000397,184.58950884485,0.264280047210277,46.6971284608616,52.1331512230717
BGD,Bangladesh,4822.72621378266,5.02341839695075,5.11613164192944,7.17495343232414,4.426,156532141.0,0.938408350120779,28.8407036106763,2.20119341986716,69.487,2.247,42.4,61.5,0.41373482,5.06,6.63,46.2964027228174,15.4932779975908,26.3070701636507,53.3901814188466
BRB,Barbados,19730.3469740518,-0.0670156985556787,,2.96227821724729,11.55,277665.0,0.26216966601587,59.2385370835674,0.264812123033935,75.816,1.729,13.3,100.0,5.545567,9.677714,71.80000305,,1.82045606338746,13.8035496339376,75.5074659371526
BLR,Belarus,26147.6253584645,1.03749004802856,13.4298113058447,21.2630002283286,5.942,9443211.0,-0.0383800002667846,75.94970703125,0.518275050140599,72.4707317073171,1.668,4.6,96.2,6.7781887,11.57,54.17,119.815965235724,6.80909244753712,35.9037019421087,45.4217867161879
BEL,Belgium,56263.175267967,-0.166173060728624,24.2045500908097,1.41248965471736,8.425,11159407.0,0.471340143966627,85.7415410247275,0.763348350314063,80.5878048780488,1.76,4.2,100.0,9.212671,11.54,82.1702,157.573622782434,0.764565477908541,19.9151935690442,68.8013394276922
BLZ,Belize,12064.797259406,1.86924052413502,16.4576973827204,2.01251040998318,8.349,341627.0,2.13397522406827,44.4380542363795,1.56743333119013,71.276,2.498,17.0,91.1,1.3835117,9.550058,33.59999847,108.672614067831,10.079376070492,15.8082253146258,62.1685345621907
BEN,Benin,2893.0467015352,4.076668026964,11.0422342334299,1.39729839455183,2.198,10708834.0,2.94885160135819,44.6502883669319,4.30804043455076,58.863,5.41,100.6,34.7,0.42637473,2.5995166,4.900000095,59.2001918331875,25.2754046390823,17.2437092893088,49.4207609001386
BTN,Bhutan,11212.479426698,0.614996700864396,18.3622984774485,6.16413159810818,2.87,725273.0,1.10832494505463,35.5740003158589,2.68127108893837,70.161,2.0,33.2,87.4,1.7496243,2.588,22.39999962,95.0525382780424,11.8526302443834,38.8444853647316,42.4570483572225
BOL,Bolivia,10391.3833756917,5.12847091137223,13.8415143362661,5.99538838385708,2.437,10682608.0,1.57374447646261,67.6697055519889,2.18378253730469,66.777,3.01,30.3,89.5,1.6641724,8.423333,36.99,81.2309075267174,9.9669794768463,28.5181929044884,40.2117817540524
BIH,Bosnia and Herzegovina,13135.7175053454,4.02941435250273,22.8257766277783,-0.224120293699485,27.49,3610859.0,-1.62767576055568,46.6954224739896,-0.918780584901492,77.129,1.278,6.7,99.5,6.0376544,8.54,48.52130127,87.9312380280562,6.84139087123356,22.3236748683798,56.157123436097
BWA,Botswana,16369.4252971454,9.43871073960261,31.0633222428851,1.53204506036376,18.167,2140682.0,1.50921875015756,64.7579735458393,2.06457526078877,61.217,3.045,50.3,58.0,2.6454382,9.56,30.0,125.78303991122,1.99354322327234,39.106229887551,55.1237948788188
BRA,Brazil,19241.5059815726,2.17333080532316,18.8924789951339,7.50456453379576,7.071,198478299.0,0.810511647523289,85.1676585442726,1.12835615908882,74.609,1.761,16.7,99.6,2.6782215,7.29,51.04,25.7859573274674,4.50688618256533,21.2248099514406,59.6787579933734
BRN,Brunei,86606.6518910199,-3.46841841572171,20.1643799499486,-2.82348979357411,6.709,411202.0,1.38231470645459,75.1756915148608,1.25491357830479,74.854,1.978,10.4,100.0,18.545628,8.92,64.5,110.939599584216,0.684937439812632,70.022444095261,31.2458789469641
