country_code_3,country_name,gdp_per_capita_ppp,gdp_growth_annual_pct,general_government_final_consumption_expenditure_pct_gdp,inflation_gdp_deflator_annual_pct,unemployment_rate_pct,population_total,population_growth_annual_pct,urban_population_pct,urban_population_growth_annual_pct,life_expectancy_years,fertility_rate_births_per_woman,under_5_mortality_rate_per_1000,access_to_electricity_pct,co2_emissions_per_capita,mean_years_of_schooling_adults,internet_users_pct_population,trade_pct_gdp,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp
AFG,Afghanistan,2952.99891598909,-0.195569548342789,,2.40365618765746,11.184,35688935.0,2.80833730805469,24.8352821238871,3.5213421801472,62.406,5.433,67.1,97.7,0.26089466,2.4128733,13.5,,26.4201990834448,10.0518739969063,58.3290500097748
ALB,Albania,15359.3974577025,4.88935288088643,11.851016747215,2.72506918540461,13.616,2648285.0,-1.54315156766944,55.980276426546,-0.814539434305938,78.9,1.486,9.3,99.9,1.8438027,9.9767,62.40000153,76.7873817898989,18.079078214296,22.9533327106507,44.5621307131911
DZA,Algeria,15427.6641894713,-0.541667024495979,18.8290421977276,4.93800729574315,12.0,41689299.0,2.03200060784518,71.3227912436551,2.85900986820642,75.431,3.09,24.0,99.5,3.9638858,6.6602025,47.69110107,49.8208161712587,11.0318809304784,33.4766949498416,51.2221393515536
AND,Andorra,63239.6577711911,-1.80605703312767,,1.13650934319639,,73763.0,2.16803975005007,88.4977035522461,2.16327603505452,84.359,1.129,3.2,100.0,6.406289,10.735001,91.5674670273926,,0.559538512516191,10.3955176672591,77.8688586318041
AGO,Angola,10565.1676483607,-3.63762547583934,12.3308886198412,23.7259625965011,16.617,30234839.0,3.54061221486272,65.0850525086068,4.75534049674966,62.122,5.6,57.9,42.9,0.7805891,5.5210996,26.0,44.9963253203189,14.709941688499,36.6969299145389,45.7963043301289
ATG,Antigua and Barbuda,27199.1952402262,2.1461875762954,,0.31653179289151,,90468.0,0.553103046635761,24.8500263836871,0.253869415938506,77.03,1.485,10.7,100.0,6.640982,11.597876,70.54419708,127.664323582144,1.66091151055353,18.8045201502856,70.2893986887414
ARG,Argentina,28334.904184742,1.91639608148853,17.6968939223042,26.0063792819079,8.347,44288894.0,0.881249595012674,91.6776028433824,0.981564518342997,76.543,2.168,11.0,100.0,4.223813,11.015,74.2949068657957,25.2896011376779,5.23162237679509,21.782123219335,57.3499373815692
ARM,Armenia,14243.8749003795,7.96544606461424,12.3185519874739,2.15064189848613,17.704,2979400.0,-0.432038450211669,64.7124948593667,-0.247043722440776,75.2170731707317,1.6,13.3,99.7,1.8993666,11.19,64.7448843250726,87.202376539837,14.9942601242776,25.8095323791656,50.7652583569469
AUS,Australia,56881.8569859104,0.62251098729871,19.8687250416928,3.64623358006087,5.592,24592588.0,1.64682779735017,87.12809266445,1.77484017509352,82.5,1.741,3.8,100.0,16.71615,12.32,86.5450488476768,42.0354135251854,2.72098319651067,23.4479311698975,66.9319819368015
AUT,Austria,62535.8105711345,1.56430689663536,19.7920045735021,0.975317906732371,5.561,8797566.0,0.694621103604983,67.9051196052802,0.964952397392997,81.6439024390244,1.52,3.6,100.0,7.9103565,12.16,87.9355865856062,105.556066755438,1.19990203076681,25.8023213025638,61.8559536613009
AZE,Azerbaijan,19659.0048562768,-0.824348468311783,11.3414124411056,16.226204549171,5.0,9854033.0,0.98126180450475,56.4331887124691,2.18584907915885,72.694,1.75,25.1,100.0,3.480789,10.64,79.0,90.4023156823216,5.60736901068842,49.7017251037138,38.1231713246647
BHS,Bahamas,33050.0350128611,2.728115494957,11.7105464011119,1.34713279397873,9.8,390485.0,0.624247409539043,82.0814018736052,0.506089467367979,74.031,1.424,13.7,100.0,6.455462,12.458781,80.59999847,68.334284038596,0.770472969173047,12.9253067028738,74.960030208325
BHR,Bahrain,53859.7749589601,-0.457057166110175,15.8528823698032,4.61583421430929,1.18,1501116.0,5.29314527321994,100.0,5.29314527321994,80.407,1.984,7.7,100.0,22.210873,9.59,95.8781357543453,136.429239810394,0.27707464645461,39.9934662996166,58.8266074582833
BGD,Bangladesh,6005.70718781048,5.68710307010265,6.02233215987973,5.04759758203714,4.372,162186147.0,0.850917315689336,30.2015798381799,1.93683060952504,71.606,2.205,35.0,88.0,0.53352815,6.27,21.5,29.9997306724343,12.9572760433733,31.2482919641603,51.383900544644
BRB,Barbados,19966.3202405154,0.448798759502438,,2.29477437140251,8.62,280171.0,0.204727378663704,59.25926986892,0.21827487170376,76.237,1.724,12.1,100.0,4.994143,9.773,71.14849854,,1.75316076515342,13.2366493748245,74.205091215528
