"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Armenia","ARM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8270946139077","26.7090481417071","25.2705329463993","25.7086994351611","25.5771330395605","25.8095323791656","24.7565578476257","24.9716084573435","26.8172956979296","26.3643404113901","25.4370966437794","22.8800961616671","22.8570663651858","23.0669528886689",
"American Samoa","ASM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","11.3633105557414","10.2435741028985","11.4325301611977","12.8879816565069","13.1027643485806","10.2269692923899","10.055295107585","10.7124157911271","11.462717979555","12.6372258594508","13.4826061887373","13.8858629599287","14.8132175724387","13.5028703173596","14.0793561037225","13.0083365071305","12.1915287862816","12.0019908515631","12.0955427032357","11.69015313468","11.8430209688644","11.9413063969274","12.7009667681751","13.0989719284255","12.0578567842058","12.1912695630658","12.4830557801763","12.1583925458935","13.5142398300804","17.1234005318303","16.3197565694621","17.6099656888504","18.0457313815579","14.8379422285868","13.2274797388855","13.0746288099393","14.7598104413721","15.3667820905787","15.9280224466081","17.7641082763748","18.8045201502856","20.6520988023085","21.0807459545502","21.1209995224877","20.4832005622159","19.7582470618502","19.2141808779566","17.2052569287081","18.1718101797365",
"Australia","AUS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8235889260958","27.7022510543552","26.9338838100855","26.8882854368234","26.8270395432348","26.4577657224441","25.9996942167324","25.2101669318229","25.376406388447","24.6045620845153","24.5324572225662","23.5866945838107","23.5551713442922","23.9917259622795","23.8819093880673","24.5233189129708","25.4872372064967","25.5716480180669","25.5090768525458","26.9775545923991","25.108230070574","26.461435749675","26.3333149596521","25.1836151421438","25.5698594984676","23.6861098353126","22.3130168026382","23.4479311698975","24.1083351497002","25.2555129054284","25.402839408227","25.4357795203592","27.4019620848457","27.5167800860919","25.5307319894404","23.8863117272788",
"Austria","AUT","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","34.5249564557855","34.1105073800965","34.3568190464177","33.4231485713898","33.4401914097245","33.044700980576","32.2582869883705","31.7833982730387","30.6029192828833","30.9419527321577","30.7554607601676","30.2295672758988","29.9882126392949","29.7548578365819","30.0287598847666","29.9550214062177","29.4481091040135","28.712683832629","28.8075690068156","29.2619079368328","29.1301282729659","28.9648557438367","28.8349668889094","28.7618329153061","28.6115523176599","28.4398919244968","27.6683434292327","27.6979359307016","27.6147888470095","27.4182050564472","27.5909068762418","27.7667298480281","27.4122024469169","26.2777017438174","26.0396419655738","25.8570853999006","26.009804939464","25.9697730865151","25.7857017006482","25.5152402246539","25.9124691845374","25.8023213025638","25.7190926354333","25.5363771006496","25.6544867826211","25.7253456572227","25.8444683875386","26.0904948643547","24.5834201904085","23.9828232819247",
"Azerbaijan","AZE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0477489768076","29.6032934131737","36.536586377876","32.1487261146497","27.6519081932212","30.9963445496298","35.1496743028617","36.9914194345059","34.9561123059931","39.1035999046383","42.5383099128887","43.4626382722552","46.1542268041237","48.5398446792136","50.7690323790767","58.7877819924137","64.9582315349244","66.160328626082","65.5185214713533","56.2619552546943","59.9948192629224","61.7339963903076","59.5173508549842","57.0544154549517","53.5868546669355","44.8913203383597","47.5578070076723","49.7017251037138","52.2509114518304","48.8232665251868","41.9563201571824","48.8181736249399","56.1467373576856","45.8408458162374","42.4573322731936","39.5149271073791",
"Burundi","BDI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","9.40435329180615","9.757409474907","10.7939653815164","11.6259017618486","12.1193843211534","12.5826855731207","11.7422871267673","12.1820399284065","14.3067317549249","14.7154336475697","11.6707379245525","12.7159338731537","14.2948788244325","14.4812136144171","12.5809208689103","11.8218760582459","12.1288474573801","15.7113530371091","14.8146929535943","17.2629184748477","17.3268756640774","17.5348516739186","18.9860061517847","20.1234127083025","19.5729092024609","16.8006722324595","11.7825921702775","13.8904315635939","14.6912847076462","16.1196105401845","15.5395706894248","15.5731910756723","15.8040004931229","15.7417123072253","16.3230191571129","16.9330035986109","15.3152912436064","17.1561942189062","15.415205278109","16.9763256366128","15.3861562777509","14.8097338415988","15.791005307553","15.5846860549996","15.4515364871187","15.4180338407269","16.9063592990669","16.9790944347346","17.9191253800086","17.5450876204546","15.0960001503387","16.1379436540909","16.0748131612992","17.3685971500712","17.2629747721706","18.2285099793341",
"Belgium","BEL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0458142488138","25.8108864229345","26.109865395814","25.5706853726919","24.7258443400042","24.9438325836543","24.3121509872514","23.7873363393069","23.2266548885812","22.9599989488568","22.5737781481988","22.139925542401","22.2819524770029","21.59544849636","20.4890564622648","20.6595926026257","20.7514599517248","19.9956487544689","19.9151935690442","19.6190570732838","19.4767746872729","19.0981057822176","19.1545604130921","18.9641251486969","19.2417105698694","19.0811705163268","17.9965228539946","19.9890435484233","19.4830082750909","18.7466235252195","18.6075316273615",
"Benin","BEN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","10.2269747245557","9.81330180282074","9.79130917171242","11.4694195815885","10.7934373721091","7.98184938137773","11.306612935673","11.4130625066297","10.8688139498865","11.0630654417435","11.7037494114915","13.4808042905619","13.8881251964887","14.2961258064227","17.0842249836147","16.1643290893295","12.9100343969082","12.5569870845307","14.0053645940617","13.3433454489017","12.2816697036432","12.9104044443482","15.1224192815258","15.3569747371469","17.0694521775889","16.702425147013","12.1078445244769","12.3655660113453","13.3946717230815","12.7680161414965","12.4533850515242","11.9826304214042","12.7276805044929","12.2171017970245","13.3380644179387","13.3923114111766","13.2669409931979","13.5207077594723","12.5664712925972","18.0457037967816","18.7563482119071","21.6063061308323","21.2560648162627","21.7653358858628","20.4994246078487","21.6135923867357","21.1570137776206","19.5111771844474","17.6606220766815","17.9195079292369","18.0090531395068","18.1374491115974","16.9566846878966","17.2437092893088","16.4115774866134","16.3850954444902","15.7020683118185","15.1075858507501","14.6419567509163","16.3125612015902","16.2905490528658","16.4674003775761","17.017826707817","17.3021977561605","17.3838276050023","17.5043194202534",
"Burkina Faso","BFA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","19.9138430386342","19.8945260581446","19.3676452476282","20.6236673558882","20.0814430026433","18.696338961347","19.0215650519734","22.0883134380454","22.7190982357839","22.44425758866","22.2505701596598","24.2440602064336","23.314259405822","26.2004978191128","22.9775219067396","25.9407461000063","26.4671785662136","21.3030958080609","21.4505263539173","20.6600047707038","19.8109302134947","18.7658580765374","18.844516802491","20.3573123203095","19.9661319195887","19.229575019983","20.7294866291817","22.5478843267088","21.5124048827824","22.1262334697078","20.3691495962921","19.2554872338296","20.2596766217691","19.8531100461198","20.4112031488612","19.9448893655573","18.4922177411329","19.6827849656377","17.855937461003","22.4646377615114","21.8707545475914","20.6389246484114","20.6338145094446","22.6250739908394","22.6591757180332","20.1658324331189","20.5038527918156","22.5483344043863","20.5479237002055","22.9558804915607","26.0555520336446","28.3722709055706","26.8675103794383","24.0957515828697","24.9295392471244","24.3613757844362","24.8815173666488","25.1402372200063","25.5894433780973","27.4259133812459","29.4694767840377","28.5306243008568","26.0439614485811","25.7574137805107","26.5128276060609","30.0632272104397",
