"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Unnamed: 70
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,19.9116466253381,19.1091583948312,21.035889145624,19.19029713025,19.0445120595878,19.2701382788243,21.6000691886193,22.1387791434791,24.9603730109499,20.6053027076117,22.4512535597798,27.2705147299212,27.9579897376635,34.537634740314,41.404370100132,35.4050500448307,34.0139042731574,34.4422102372902,33.2958288169454,36.0795817670218,35.0250095913135,29.915273689661,32.4129455881689,30.8760173448129,33.05830053321,35.7173093974088,33.1106044808965,37.7307228547875,42.6623014756666,45.1129811864879,44.5949122940278,45.196639984556,44.8065436522069,43.1712184234683,43.7777474951998,45.9112707318244,44.2157026832153,45.0171863180765,43.395107949805,49.2012507989376,65.4042953826391,56.128486744205,54.7966439366136,52.3575426975979,56.0745467239942,61.9581507902572,65.8423556166562,68.8505854462677,74.5902963648439,57.3473460627608,65.7773849135062,70.0356837525249,67.0029290916898,63.4333003342414,61.4263766217565,47.8280397077826,40.5344917996647,43.6177233172817,48.0093476154836,48.0828494933307,43.9893109378389,53.261275610573,61.880792818786,57.1626938264309,57.4436448205751,59.3567812036511,
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,41.691698525396,37.3881932021467,34.5708509465172,41.3457841252403,43.2722832722833,37.2632972853675,36.8175683965158,35.939719109989,29.26348956282,29.9858977213687,30.6627936031984,31.0246763634209,30.0853465291485,31.6962722041531,51.6648281140953,53.7142426412392,45.0854637114817,52.9519238967588,53.8393825871563,69.4642630644343,73.3830375629879,74.459577429536,64.2019950124688,57.1428571428571,52.5316455696203,46.112600536193,36.0544217687075,35.3398058252427,52.5974025974026,50.1298701298701,52.9227557411273,62.8444444444444,59.3098490294752,55.9278350515464,50.6285714285714,50.2450980392157,46.9485614646905,43.7382474614517,41.9276270006959,38.3615084525358,39.0179359012055,39.8104265402844,40.9870678279229,46.1796407185629,57.8199052132701,62.9526462395543,61.5185365063947,65.077873254565,71.6806253489671,56.5534446363462,47.9363500745898,45.2556341623514,40.7117692721084,40.373038056332,36.9201877934272,34.8459429600229,30.2465490514505,42.8321343581608,45.9110196733959,41.1240171551108,32.1262555667523,29.8569734808122,36.9831048772713,40.4504007720031,39.6007520873733,51.334347878828,
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,39.496817112716,39.2152284757224,39.3945351391345,41.5072698466879,48.3016950541469,44.4624470545594,47.0998843698669,47.2381512093643,46.0611508688519,48.9140805814307,51.3867046364131,53.999663847168,53.6933072901885,53.434166266244,56.4934728153766,56.9907224616343,50.2118843644427,49.6675296236129,50.9388117091656,53.8128647538781,53.1887552271206,53.4687900216946,52.6006971992484,50.7677586599699,53.380984930976,56.1849850319022,56.9946512578064,60.9947996281073,62.1856772220913,62.9792249214165,70.5418081502294,69.6972047933024,67.3009798101577,65.8310575640424,68.6594661106373,71.7303843344521,75.8025240478873,77.5110407639923,78.4270171560824,68.1038379353722,75.9885470999795,81.1784949954466,82.8178062931547,82.5307901176785,82.9707940474164,84.3015191376678,83.3034421746615,86.3221003349213,87.9677965821851,88.1241601253515,81.3265191323919,88.5555185521565,100.761322940431,92.1561685782896,88.6423241807433,87.3240296135247,
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3771893721132,102.060001634922,110.881778212018,105.322628605412,116.617520301229,115.414776658722,94.9275656742685,96.2592361791151,67.8813619265146,72.0627109589752,76.5901636574451,74.0078242901552,65.570906849032,61.1060310218073,45.2608460537354,34.5595595326375,30.5609500494496,27.9721416148149,37.4714654565691,47.3937901188684,,,,,,,,,,,,,,,
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,25.8528842334683,25.9266965745753,27.2143538211121,28.141361461061,31.7321293898947,29.1198999357995,30.1123441469801,29.1985265451841,27.7598226101619,27.8704940660692,31.5983694308493,35.4228067524618,36.5726058076023,39.817262967199,41.5938348404492,40.9180792623493,35.3920090023813,36.3648005439518,36.7581428262889,37.4285579561832,35.652904977259,35.5206586037759,36.020774482446,36.9951619593819,41.6958801099563,44.8306279725111,46.2977506718533,51.2271398594527,52.730313072059,54.6969131882495,60.1216241049216,58.0138895625701,55.1021415309759,53.4357897202258,54.4795182656074,54.6991667043772,56.0839263823216,57.6269487657546,55.8281315172523,46.8366899971109,52.6933699734019,58.5118228859632,60.5540346961864,61.6687726441327,63.39926213895,63.5820412248232,63.1886778507294,66.167446137857,67.0094103982921,66.3662250440692,59.4461280147076,66.524588943191,78.4657338703054,71.7976366055733,69.9502612382631,69.4508260073781,
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.126372731459,148.143069423797,139.087473677663,132.977442750892,151.051344390403,156.838235827521,144.116453592933,126.495626368659,126.546640067292,123.28234538757,122.744772807796,129.949500077661,135.912792115107,136.620737662645,133.980829235754,136.681988157836,116.759079859802,143.671762256978,166.7460724339,169.156067773865,164.601632156916,157.953944842229,148.507157123558,147.7462327097,144.635650944133,143.485224864735,140.352147998549,137.392641283846,160.471922305927,175.68711950524,154.592617111149,151.037702410455,155.759916645579,
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,48.232935411689,45.3979041835072,41.4717870807625,40.7410841498626,39.6561241449515,34.8990210816111,31.1036494929016,31.1993689777881,28.8152939292608,24.0061143414049,24.3450574655662,26.5954996964257,20.5982015071406,17.4004358586815,33.4597826561314,
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,40.1544685489992,39.8071145165303,39.8868284869082,42.1751185032039,49.1895683963874,45.1481956389454,47.6580459416756,47.7477959411921,46.5284855927728,49.5287684476018,51.9448689841965,54.5145988391351,54.4371121066876,54.3186556543096,57.1962643910338,57.6806976727184,50.932135377286,50.3528417702645,51.5819470018087,54.3753318229073,53.64148806321,53.8442163021993,53.4023013548428,51.8296127505031,54.4550738751318,57.0668787743219,57.8181211887127,61.9223710621903,63.2476873528377,64.0297678859015,71.5705308027643,70.729960303726,68.4361597036627,67.3582029677997,70.3968822673266,73.5521083200505,77.9839965237354,79.7970750209135,80.7845236252072,70.5061152819935,78.2822047070773,83.4716467909952,85.0873053879509,84.7802574446217,85.4945619031171,86.6784730245276,85.7843525287716,88.7153593417555,90.4287934541118,90.5535167755498,83.8178435756324,91.2027987709932,103.704297824246,95.2184322373871,91.6412129770423,90.139339730175,
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,49.4169684302622,47.4382182672921,47.7860729562939,48.503407996946,55.2099914328027,50.3280867024948,49.2636918572016,52.3853133145153,52.6212474107045,58.1083514106671,62.9411764705882,61.6063687238906,57.5902037764068,57.4388302329479,56.6183900303132,55.3267496779734,49.9968089858957,49.4947853576388,48.1664472226205,47.8829940844939,45.8390132360055,43.4814124469297,50.2394263203831,58.2315150099287,62.4991726055204,64.1355353769273,65.7903252694235,68.2478061464014,66.9910571198446,66.254492150558,74.9255788717317,70.2841376639721,69.3209377526273,68.0715029595159,70.967802899062,76.5889740444293,82.0005669294983,82.8631608209175,86.1896598765527,70.1279335295898,75.4612085231229,78.7159444486606,79.4303765882482,77.485171771574,74.6277719754196,71.9618253787014,71.7222101178859,75.9387822310041,79.1436148422846,80.5641502947367,72.1845955995888,79.7892781913782,94.5625340522667,85.5141847218915,83.4510295550974,83.3959439712015,
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,100.467612029317,100.473484848485,92.8597089994611,92.6457632073399,86.7246922292794,89.0458827104224,81.1384004925771,87.3737373737374,107.671957671958,123.024900828203,129.5,117.815866797258,106.790552275096,111.781962338949,115.843028693277,114.143419105706,121.726031065881,119.697773064687,119.369767087837,122.802233816628,135.895641463483,129.997341839447,126.052579068143,128.975969916537,125.121987598815,117.740079365079,118.048331674709,110.389514898623,130.997847976458,108.869117411674,121.227903395671,124.476834805196,125.285791685112,126.348386724849,110.812306063192,101.189048956211,97.1744905841206,97.0216625258442,103.235419948556,110.696192117501,78.0763651830605,87.2159321837078,119.213746657784,126.282134510517,118.962880886427,,
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,28.4417854117748,27.9140988990336,26.338498506988,26.3902362845637,27.2967488057432,27.2492470038124,27.9096678363966,27.9884877710696,28.3406280322894,30.4363166891717,32.8978319535508,33.4786065274459,33.9689642458417,35.9979665469989,44.2144498621351,38.3696751774209,41.3695542154604,42.361582746312,41.1188563628231,42.6375432012829,45.2426904107299,47.3463750243705,47.1430337256332,46.9844451630132,49.4016956923205,48.8838798836634,42.5039101426742,42.0234951539124,43.2246223742353,46.0051158705752,44.5862869486888,44.9537001550562,43.963354493583,41.7256163123108,43.7513491504061,45.4316616938638,46.1124801589641,49.803453474736,51.4214328030771,51.6706614638734,57.7860470318197,56.8932328560722,55.1325248503102,52.5988822870657,53.7497648292028,55.8228361241299,57.8692775292673,58.1525611309659,59.1797928411748,52.1991123027613,56.587555247796,60.6056354816406,61.6589570771102,61.8192338733962,62.1992669379507,63.5046871956484,63.3427564383351,65.3958481559711,66.8022607812266,66.4289607281749,58.8388907240647,63.788482630872,75.9630077981996,70.6261450610225,68.1081875443744,67.1923772838849,
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,98.6918045402078,86.0950545921644,82.271702367531,87.4594054459156,76.2365107913669,78.9667896678967,74.7596645530783,79.2506656523393,75.2590266875981,78.7878787878788,78.1140721090076,90.5987287266762,93.6129408821813,85.3447616132242,86.9051987767584,84.90349154653,80.2588996763754,79.4948938514344,81.2927373497445,83.4584615384615,79.2594594594595,84.5640449438202,99.7166817769719,93.9182247791247,87.9978471474704,93.1398416886544,85.8588957055215,79.887041104487,78.8765556676757,81.6540577716644,84.8611363223816,72.6996351844345,75.7563199336925,75.7029702970297,98.7626350644824,97.6325604021404,91.609818039364,100.491928308123,110.545353366722,104.904366916234,98.6231560125168,108.258290126639,93.415398908373,100.962759404909,97.3947177610908,99.5060041310306,103.496222535589,96.8608080332117,97.1824434582361,105.846453473678,117.157793662648,114.062282820929,106.142539193387,105.610671594387,104.552703002397,107.238908370178,106.874664759521,108.623245950251,96.2241937518396,103.488037146112,122.86334141193,113.336400780359,105.752803037623,,
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,111.044593999029,,,,,,,,,,,,90.9380257354613,102.980429100514,107.144324873335,102.530659900259,95.7647575563228,91.8922308820609,97.2977866445674,91.7298782306905,96.7006004152731,95.5259467576583,93.9271255060729,96.8,100.395256916996,109.961685823755,110.108303249097,107.534246575342,108.116883116883,112.654320987654,114.331210191083,106.645569620253,106.410256410256,100.611620795107,102.216066481994,105.837563451777,106.582278481013,93.858263831289,90.3979270784948,104.760485019371,95.2648407722683,96.4413755948864,93.0654112335332,
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,66.7981961790426,62.8745050132713,62.4826571460552,92.4966571564271,77.8433514519825,80.5405405405405,79.304632335204,96.1078143712575,97.6679978962969,108.706324604099,87.7094776068207,118.648810656518,145.34531797235,116.511458721291,100.807102502018,97.4264705882353,91.6840495063274,102.854245146334,108.679525222552,95.8889233633261,96.3503649635037,104.059075750357,101.261670451678,104.867290876731,99.2931499807223,119.853382205931,89.8956477475185,87.9144276143595,78.5220207494277,86.9936353425683,76.8974453905961,80.5349385481311,79.868842088552,83.3430365420292,99.9266868001633,95.1346961861668,95.6709008514144,98.5362645138464,95.9747826086956,97.7314524555904,101.701928939637,83.6386132424108,84.7590815376223,80.3026082056312,81.7675371418698,83.9495998399241,88.6494092562519,85.1324791636578,88.9988725945748,83.5045774235636,89.1576627248353,90.4983773331323,92.3428089420545,90.6350361478645,73.5203290162438,73.9497814588281,70.1333810645308,75.0687404456638,77.0365976973024,73.4280894486644,70.1140546463796,85.3483122054787,92.0630888496921,91.4786533179144,92.0468055146014,84.8918905135603,
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,43.004308460818,42.6502218205718,41.5839774296882,47.4470277629336,58.7410657382942,52.7585454911507,57.4208829663963,58.9312652503713,54.9850773279745,54.6607627850434,51.3102802584976,49.3910296003122,49.6135434545171,50.8133148194588,55.4082940861114,54.950881440311,50.5278201169357,49.8948735100282,47.3603219647,48.6770133730618,48.2498264500798,45.3156600809302,46.3059467099097,49.7481967801462,51.886107010773,50.8300766971451,52.0576088895797,50.7045618383811,49.1409088914683,49.4683905163429,52.3380212335903,52.6342367336438,51.2361820991323,50.0681187039704,50.2885521756133,52.5442740383211,56.7047791729812,52.7493524964733,56.4365501052604,54.6537301085991,59.0511802227821,63.3240615708901,61.9688704472535,61.7195395154583,58.8210228333296,57.125044605439,59.8395315138259,63.1899245764158,64.9097721959201,65.0035664177054,59.1598893030611,58.53838629291,69.1989264413981,64.9923841747803,62.839052044584,62.4573294634195,
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2958430048533,88.6041439476554,87.7804096419117,85.5271949752773,59.1623036649215,101.943699731903,118.638889058298,166.902615538069,67.8286788091539,45.6965490500194,57.7530659289995,53.5666693215985,57.1518743274472,62.6613956413099,63.3299250824094,71.6291255364807,77.6333765369391,79.0407459055607,84.5295975354749,89.125374368197,88.3934140686603,86.2982243681487,78.1930390303569,81.6733870603639,85.4659350932986,89.7348800946338,93.8139137895532,94.9506979383393,97.0163115086257,94.9262528383443,102.584277697146,109.847740556266,117.810080239714,92.8910841752194,101.60090754891,114.695437688718,107.151179161579,103.456471463024,100.627997400937,
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.6363636363636,62.5806451612903,52.6849037487335,48.6363636363636,43.7702265372168,43.8608458390177,34.2555994729908,37.3670212765958,41.1764705882353,40.07996001999,44.0460380699424,36.0,35.9147424511545,37.8463296201085,40.1287553648069,37.8004921446148,31.7499233833895,22.0460449699901,18.0453635757171,22.3938771171427,17.6211145337441,10.0790350563159,6.32034331586679,11.5448983362132,18.8146111228152,24.243837597071,36.7116874888784,45.8481233243968,42.2454994120982,41.0858910510339,42.7281781307805,42.4883492637987,45.9935958613923,56.6691201156995,62.0211527377522,57.4230942889947,72.2049441293975,85.4018379695892,80.5995432469935,81.7051040340528,116.048430162968,110.045854160811,97.4892431746551,97.2871457139532,99.6703343472122,98.1715141146279,64.5190542439152,65.3543222852532,69.5142256111434,71.5947385281523,75.3778157916824,86.2954538549695,93.1680351286831,60.7593219028775,63.8365624430783,76.5212709243242,67.8769994445865,70.5483652904116,67.9585174644902,76.824802732152,66.5754987162431,62.7078309128346,70.1154557937915,64.3878615301086,68.9668717609486,,
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5770272469583,42.7516661105747,39.7422431817903,41.7534082655351,44.2481030022452,41.7787115678445,34.9419059949339,37.4482435133692,33.3418125019301,31.3044291693273,29.861424528614,29.0897874940253,33.0646236252079,32.6958994059117,36.6796954912881,40.1878781394378,38.0284032674396,35.0751269891585,34.5950959210535,47.9377003917167,69.3862937148949,71.1210322265015,64.1842433909581,69.8153454158123,73.5465739340387,85.9546732708386,86.6743318322581,80.4264477180461,76.7719658952305,72.4427307469345,111.839467415368,101.251633768429,88.984111543709,78.4153132285974,115.765259518929,115.195532789356,94.1652726931221,95.829526758227,97.7778177313259,103.678013340369,
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,79.7479417352755,87.7113185530922,90.9837900874636,91.4845908607864,78.7004130335016,69.5485589519651,74.5288006756757,77.48375,82.6885295912141,88.3231692677071,87.411739122251,84.2526182685557,93.5691964285714,98.2147696788769,106.334684582956,110.718123040527,103.972547047922,112.970541020856,115.914128382631,97.7814665225553,102.722471997511,108.704991030241,108.818999972051,120.337404203123,131.485415341849,64.1029468943288,67.4430836477238,64.6299221312549,49.9160789438545,59.2767980339628,50.9543943800384,48.3174980980993,53.8709622701508,52.4132975230667,56.3598198850954,46.9292631865623,59.642950918834,68.8587930342232,49.9342995615683,50.0187233950976,50.374468581975,44.2938444656791,39.0890994561344,41.7773944257977,41.0125150279466,42.6397020468894,47.7006731141985,45.4619193623296,58.2579307752264,44.5223730803813,38.1140879565948,55.7335796090833,64.8124640003735,55.9979116186993,47.3955201736291,42.0979827971754,44.7219215369466,39.9620173467122,42.1706172080435,62.1713935326955,
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,34.1885886489373,38.4700695532581,39.9857278202757,46.7863189162033,44.2667937755718,31.1316201898574,33.2079182418747,41.9065072655771,43.7877945105241,48.7986596884826,54.5294532731249,46.9117172272515,49.1254313576589,38.2628715160735,64.6826228763546,67.467524669876,37.0703241436613,50.3231539365638,63.6090902381545,55.0802352563847,46.970502719062,47.7736098789209,55.0143756809514,41.5863006471537,50.7637789858982,46.8104328931542,42.3601714670932,69.4903546403129,43.5009973080258,49.0994892293696,52.7373461180145,47.5832172774612,39.6760635550924,38.0334709318917,43.192131633446,45.7842315450716,48.7605033860226,46.2445284700147,45.1388893744724,43.5957474099206,43.5145876385454,48.6174602066373,44.1280665609795,39.9574617805787,46.8696583055238,54.3703755891285,54.3006730474711,56.9137475938811,55.0195890357005,49.943905496502,42.8852704163601,44.8202242773261,45.9934723683125,42.4351515242076,40.3719342566601,40.8792835027354,
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,131.02447181321,118.532782368937,134.083789857569,128.688006601458,122.212077110801,144.668225001248,114.37734663649,116.675422472364,106.893284926066,104.379198671388,98.8780591680756,92.6007307237942,102.428258251803,103.645681622953,94.8787924253545,77.9278846441807,76.9666485998527,81.8130161368099,60.6886626813037,74.2894990329407,74.9321719146879,
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,23.8403575243247,22.9913263932097,22.4734245291982,23.6848583843941,23.6523336983065,23.945765535259,24.2945972977104,23.5664542343246,22.9670402425466,22.6276040427119,22.4573900261878,22.6683462129259,24.6211247439018,30.8646346220425,34.5535475231228,34.4031680223774,33.9735741250893,33.7628168225172,32.2880190261144,34.6420569703271,43.4793554991926,46.0059446018014,40.7785028678783,40.1030046026222,39.849292234659,39.3349501695826,41.5642782798199,41.2601264583163,38.5985548974711,39.7076913413775,39.0357306279462,37.5415185885243,37.7870755959724,36.0330301689118,35.2202302292147,36.1256353436075,36.8209292630895,39.4385486529083,42.4898959577488,48.1760370261319,59.1126577488086,56.8576339551067,50.0533371904633,47.8943121550822,49.825317672568,50.3555334391407,51.1047465834807,54.5256818189044,57.1052836264926,46.3779593986083,50.9225181997227,56.2929957941907,62.3942117351318,62.9547272215374,66.4335364513677,65.2716454619318,63.6575490882866,70.8824967397253,79.2379908638706,80.5900949510457,70.2937464580745,88.0126654490379,108.121843229922,92.4710882947018,89.7765279446168,83.4516228818392,
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2971972810315,87.2971972810315,87.2971972810315,87.2971972810315,87.2971972810315,87.2971972810315,87.2971972810315,87.2971972810315,87.2971972810315,88.1524357295282,99.7079265489358,89.6938562419079,94.9670539629143,107.37322125158,85.7573657356888,110.472368234124,130.547942353994,100.978401084907,95.9116681587586,87.0885837878503,83.1013810084573,85.8376729204278,84.2072558673104,89.7766906266033,92.1907515607492,82.6595028892583,83.6838572277142,93.3651328766632,91.8900994375821,91.8900994375821,,
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,27.1751655016448,25.4481309044424,25.2098635886674,30.218561925879,33.4770251310157,36.3977795101231,38.0743510462357,35.7206742346061,35.1505743557901,35.2337667735669,36.3497899159664,35.9834744054817,37.4434873649645,41.0867180022296,48.0721191862128,45.2563153130914,49.1558404161986,50.7125262033564,48.7381807815313,47.1996045779966,47.1054869458159,40.6912573677169,33.4748181762585,27.5469590034493,28.1531148030294,24.9322455919306,30.6440192534157,38.1429634270897,38.0399139851034,39.7815461505075,45.8694854703458,39.5202562231777,45.3622490673106,43.7789281525868,42.3708926972021,44.6894303422515,40.392952957301,41.5519511569592,44.4237399632554,46.3605068544295,49.1455879049537,70.6690331769476,67.1048115244645,67.0023391862425,70.2148723581872,67.1036996082037,67.9119237396616,69.0013643101763,65.1787305213103,58.0406869738673,63.1251925746222,65.0470510420457,61.9594193352042,56.6852489007381,55.0832736168677,49.8934518550985,46.3727343925686,46.0694034412912,47.0116853424691,45.5167341849579,41.1407594007818,49.261149442668,54.4490964612191,48.3297978472591,47.3052981448815,46.527609355823,
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8862698880377,68.8862698880377,68.8862698880377,68.8862698880377,68.8862698880377,68.8862698880377,68.8862698880377,68.8862698880377,64.023536004483,68.0020677177565,66.4372181343461,72.7701746106654,79.4632704116443,78.2739373121511,72.0173985086993,72.0347544958577,77.7889245585875,76.7521367521368,79.5332468975736,78.3600713012478,71.3398861872737,70.4117946110829,69.2665890570431,72.9631465873409,78.0645161290323,63.6747802569304,61.8383060635226,71.8668596237337,71.8668596237337,71.8668596237337,,
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,105.688827964359,105.053358443189,101.526032315978,109.060736807169,110.631925726265,112.910344827586,115.149176954732,117.234893016694,113.384113166485,114.68110709988,113.461538461538,113.100514093246,116.235608209578,121.076302729529,134.764847596103,149.785263157895,157.081242848341,141.975637947897,126.181273171886,129.032501319659,174.927049071618,161.233579288264,122.863070539419,110.456403269755,95.5201385736537,109.969230769231,99.516133618255,170.330924594794,131.561143826997,139.874165917183,142.566230803686,222.609089719242,274.973115932726,245.369438806576,220.274513207447,213.32717044128,211.337532492477,209.136671614275,203.842431497026,201.05931477536,206.767370475214,199.577000730114,196.72507835983,189.162485631386,200.725286901642,194.350757310172,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,30.8075363585829,30.7145425292185,30.7231771854213,34.0625760400876,39.0940239729661,36.8574895296972,38.1687683389409,38.6800171214484,38.1735961499224,40.4584223216088,43.1815194078705,43.4691628657846,41.7914051983964,40.8923837667555,42.5911159450668,41.8581761791052,39.0584180041466,39.395238843977,40.1550439942904,41.2296485453577,41.0521760733933,40.4039565515836,43.0439917351806,41.3323197988029,42.1340523085152,44.437838204671,44.7215624689256,46.497559599828,47.0320270646187,47.7633952699763,51.9875810402886,50.6065315338829,49.4395937550616,49.7336831114473,52.4443817401937,54.637276588914,57.3933999119206,58.4861394881762,61.0365028079138,53.2077188485833,58.1258464690821,61.8604430847271,62.1955601748767,61.8565073365379,61.7199221902432,59.9530157312036,58.2623122300907,60.0616656218356,61.2819392976566,60.4057424964875,55.9063052843775,60.2908905826808,66.977248430735,62.6703695919015,60.5442560961228,,
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,,173.682092555332,165.005180154253,153.275151050158,153.507738896366,141.087938077833,155.349390841619,156.600969305331,175.043851690558,181.113340536091,178.672206353328,174.509950901391,160.832583118617,164.529242383914,168.475867908552,161.207122547339,168.204129457217,160.190491785383,170.154577883472,177.970734131386,178.007088198637,182.584774568206,169.173235376649,186.329223447978,199.911447677792,197.800293390094,200.307308322284,215.127289307698,231.340382255255,225.195598611893,226.000240297969,231.865133953304,240.13281627495,233.969130299352,237.427997065577,256.89826506739,244.85376438617,233.440294577968,221.133284508369,220.272313145342,247.654020445592,240.848977626932,255.996457369342,292.454655919737,326.841054589054,342.689209524653,359.208661184248,362.14946363969,376.656806171877,348.397554309339,404.770560908659,421.854706554386,430.568530415663,442.620019127299,425.975871734797,389.405949263639,371.727231773253,376.795666734722,376.892773545026,353.743521139731,350.679705044448,402.459681454463,384.885909968308,353.194608900413,359.390663042179,396.645420727816,
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,36.3502575423105,38.4363202861117,38.7360315522584,53.7127371273713,56.3187277956353,65.2868443283926,71.7763490572853,72.2285105532991,74.9156907229137,71.6721932733302,74.9391862007961,69.7949814805154,67.4816863144617,80.0806523087831,96.0740144810941,92.2672079996993,92.2638897627887,97.0958068080181,93.8232406575732,97.2938932671201,99.010802662982,85.2661488377406,65.7936179030253,66.9188006926091,70.5340082880468,67.4826144213664,66.7835362614479,60.5616143926126,68.8304283370907,79.5974815013278,94.2224913877873,89.5935124691766,84.7584594344201,98.2484665384967,114.438113886322,114.537647463165,122.725112727964,121.466190207647,122.69670703096,121.502105602734,120.392164584236,115.943071737954,117.997454450299,122.248277175534,135.461758741854,136.489768018486,133.13183510432,135.070634917917,135.748955193053,96.9050060188904,109.441838241682,122.216902597337,121.188215808285,116.306049247436,112.97509728471,107.26440535424,99.8157169505924,101.813111079622,103.551162215452,99.4595352452417,88.0008563836292,103.372643459918,112.698524913966,98.7919798336365,91.6694117874122,91.507337541504,
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2940591104988,44.2851963193909,42.7908534453839,42.6642221658419,44.3932833163701,44.9613117719028,51.8859615495998,52.6835003623452,52.2694499056781,51.1103647123551,52.005572055874,50.5780986388701,53.6185973346173,52.9565927107102,55.0003269008446,55.8663952328631,58.5533059456059,60.1937737701795,57.1890528231667,61.1281895118854,62.8265069108883,57.2763115477291,61.5113359027771,63.4765313127919,63.3606589740267,59.7803635812952,58.6179714546922,56.2610131196304,53.528320197967,52.3811635150435,53.823698549324,53.1389262447371,47.2342916899179,51.0652963892432,55.5523209026046,52.0229954587253,51.5872154598548,50.204455015635,
