,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LBN,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLB,SLE,SLV,SRB,STP,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TLS,TON,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VNM,ZAF,ZMB,ZWE
AGO,0.0,7.290498142815008,8.498782607760807,7.39467693537772,6.655501520359926,7.753526413453811,7.724994699276161,5.741404314348347,8.315916859593496,4.286195484954995,3.774628978322617,6.11615283777422,7.553967190738047,8.197600798324979,8.470351543008785,7.640661234189678,6.962733781332143,5.8328903215395105,4.519750650305657,6.306510116807061,7.43283777281742,5.983969484873994,4.718599490069201,5.3207739392295945,8.007608093385672,8.2638626620714,6.654027074285186,6.718979827626822,4.393471929739145,3.288046495277229,3.5715387412044883,3.31657616253831,5.584969967054316,5.494472432016387,6.200366550985768,6.466028410145314,8.82801238998735,8.102877892267447,8.137952690474956,7.291908703501895,8.278365648800131,5.697188423976147,4.048699461244558,5.25134712442248,4.577251851989179,8.068937192069901,8.314872747172624,6.145519546023965,7.836025744623578,6.242217070081561,7.736715875218993,3.699335657946942,8.160223561421459,6.559425869105153,3.9373628203417566,3.5208016183335475,4.400491165278871,5.479050694281556,5.456628830882272,8.129328521958225,4.7427787806837065,4.4325234702839325,7.961692204091789,3.8515647162514997,7.726655632292925,5.135397253723393,5.557236357821636,11.137791400087613,5.368037910360599,4.3363995172912695,8.81375491957157,7.376323022157583,7.7514285400328315,8.799939643085315,6.160706682808731,4.781137138592246,5.118674608900937,7.012654026542323,8.195641747836778,7.879498752153129,6.604828538302955,5.879416256722789,6.099886073002983,5.031091570808598,7.891902509683279,10.196027042128337,8.137590937273327,4.698091164552535,7.475333346106528,4.661030325644681,7.335683810305427,5.907412750564779,7.077688343863108,4.791466396737023,9.27350895927472,7.678711772223297,4.585853424404993,4.852108445013337,2.8780050206169627,7.471906592259201,5.233888707788475,6.491967159250095,3.5187712949740595,5.474491234993214,5.074748661957046,8.560460426865909,7.9591891346457935,5.5877121601168716,7.399579289302338,6.685650174124133,5.071473463557002,6.099378706431266,5.241788032372323,4.849099901072074,7.72945565480698,7.8363576114370055,4.844924297250666,5.281918346265301,9.853130125064903,6.873718520015095,6.6218671592771035,4.703711643656392,6.474522196382405,3.206166478331369,9.5657915519071,6.001305479948956,4.9685131898128745,5.388857189665811,6.9747440531155185,5.916854207498679,7.9783103638378785,7.668818376748421,7.941141860948859,4.606649113295436,9.49235197612534,5.55571879480299,4.444087721694483,7.015352175290153,5.017213944565294,5.9941385460290695,7.78009283572728,5.151299938128422,5.744122842120292,4.576255500501233,4.478810903189336,8.873321195911382,6.553894095666385,8.513887977893571,6.222599249028234,6.411317320226386,4.84886538539793,3.0964549089859905,3.8410142495874546
ALB,7.290498142815008,0.0,8.345829169082084,5.869119658344933,1.396945807029844,5.752409676362848,5.127640997702121,4.220722409010108,5.7871170523599185,7.825811055045577,7.776136353926398,5.800939110999859,3.397577189965475,8.057323185561714,5.789581705312174,2.8803407676202233,4.609401286377971,4.730649357200615,4.5398265643025,5.675085949450914,6.220171518569446,4.983210373073475,6.554772067116948,7.155006652666576,5.589124450874122,5.815431624888845,4.105612763696602,5.556001336558374,7.01244793618522,6.842224512984719,7.991425988262995,6.6419488729127245,3.808947296629733,6.874552157790668,4.669346653851491,4.082586455128843,5.7278149631430555,4.60349983564982,5.766679768980727,7.845950047897885,5.607059400276123,3.9866962850901535,4.7708103890036435,4.334152022658863,4.880746632028259,4.601600252311692,4.680895579766545,8.046953031227202,4.7635737517007755,4.2323146835429535,5.425843188520949,5.920129522883808,5.842357972175999,2.9607960748691977,6.090740607168268,7.250153678300725,6.770811310601955,7.555108194908591,10.01016823914721,4.549358830977371,5.314008731365868,4.773219962656242,3.380683472629777,5.7558073671322605,3.811634667106862,4.933457596061128,5.771390037475961,7.75949540390501,4.631117057449189,6.484243474911519,5.739958839088744,6.011674029032897,4.619306377747233,6.184201126332766,5.014658743657666,6.468298150731177,4.690915282783056,8.206341453141588,5.085266516936206,8.721152589731885,5.376119991191669,7.109380266590302,4.387839016919769,7.587472473308781,3.5434333707982697,8.184087227560426,3.7834206334482077,3.8538475391223836,3.922092258927515,7.372053451883128,6.556881046520561,4.714630726227277,2.4191533567853676,8.436517560155096,6.837486629220304,3.875995320737867,4.701240877225118,7.8638235387754,6.508468467259267,3.8950924986376747,7.785411315917888,4.723300428023529,6.422356792822671,9.193452893954696,4.084881974571625,5.926213667278757,5.488022214590596,4.970691231362313,5.1651987953910785,7.493450539350978,6.3791901039814345,4.789559033327309,4.398312321009834,5.250992929288538,3.991071528052147,3.960304818491227,3.81622601157084,5.19151582795315,11.49380677784922,2.940197154410433,5.168127081192929,7.059924705571982,7.814532921142796,6.58199727641991,6.9633483726756555,8.490425148425437,8.098702169762488,4.170571951528559,2.685105884273728,6.712120709928046,4.15628462721497,5.014317927636044,5.393251859061847,5.698976311301878,7.158166544454704,9.170773975098511,6.765541057887489,5.272934018608064,4.915757706978411,7.6161618887677145,4.921285410901799,3.6789507928870204,5.040194422238867,7.589429697986709,7.8480681930945275,7.131342191064698,3.8973026565824305,6.693090585888377,4.365954624691912,4.960497445050218,5.784209910506649,7.10245694228155,6.125792371149435
ARE,8.498782607760807,8.345829169082084,0.0,8.454806661011437,7.679655849354587,5.483021987195304,5.121348929696768,5.583206014809306,5.816561415293755,9.570734440417949,9.978120672916896,9.090799222291826,7.109150150379957,2.566278776689706,7.322742667185289,8.132148119327454,6.908678387799216,7.258505146042,6.744304444056716,7.899550087675415,5.615012604357869,7.4172359527247655,8.015671053737533,11.306098107220574,5.598469459402395,4.82836600308843,5.656476002631303,6.920678464022909,8.843960843674196,8.656766888354092,9.632351157026292,8.163479369766966,6.830055547900301,9.969569145194288,8.140397620116723,6.524205151077188,6.807332959929524,5.495487091177335,5.414677870276536,9.631582874801767,5.841592404590507,6.683030536592916,6.466579718186867,6.120854700057047,7.855775672717331,7.091929691057425,5.852424047768513,10.72083122902711,6.137678822745515,7.757095048372081,6.7056677294904015,6.635356199564309,6.119396591917327,7.3470266116925265,8.770072093169112,9.709935996889396,9.610611532896382,10.622348541960898,8.235486014234086,7.724229299381167,7.346691309121944,7.176247473965381,7.52515180595075,9.349180218497391,6.2935363464460785,7.623434613309355,8.899550549261857,8.465409335658608,6.5190751283739505,6.4980143074211565,6.187226641686232,5.644898699462306,6.8941020550545815,6.615843017074185,5.336725829828288,9.319879470402595,7.06163171445116,8.799785084090423,5.2468246619965955,3.533352978642033,6.194560749515652,8.025805294653285,7.676610297734231,9.671136678541247,6.679154106735896,6.0667931342562795,7.059493587283655,7.197371247688454,8.032713332436087,9.692084184767863,6.95977970581106,5.797006762235162,7.374669693357558,10.198744183347975,6.235898181390801,7.396511400883174,6.223971000045491,10.145203821532984,8.38802007444447,6.919946317801077,10.800991845548056,4.595293230302424,8.261233836452199,10.905110824502936,7.509822812047553,5.967624588171884,4.966844220274262,9.58954909170786,5.388756845681342,3.3713481907816196,9.591190828888628,5.638886999324868,6.483921251380346,7.076302121202486,6.144200975002636,6.8700772202181035,6.322199271081811,7.661097731334852,4.386735073934113,6.736671597805054,6.679394669081948,9.890713093623438,3.9586249656937875,8.501469574701312,5.142811025862464,9.393634266365497,10.769845257405006,7.020915018286017,6.950639857925171,9.291150792344576,6.166735872854032,5.413483912854949,5.830773263078926,9.445459488214155,13.19889179253729,10.762045273967438,9.302494631249532,6.105526504417868,8.523647003403491,10.139060929483767,9.269526702302576,6.865464809437129,6.19074318182883,9.537670887918804,9.660253630517266,10.242460068086393,7.050009091686623,6.888567509180949,8.158181071099614,6.659642658257971,7.304588274572343,8.483187040132664,8.700241004887806
ARG,7.39467693537772,5.869119658344933,8.454806661011437,0.0,5.308755265460367,4.555272190847044,5.203194321094125,6.122730714123965,5.857898657566602,8.198054427887596,8.653727098851663,6.836618490504673,5.468443359146807,7.712258999904641,5.862442109081802,5.935131513916089,4.586166448802268,6.426323915318713,5.6578715725426765,3.669127799559184,7.741369001158192,6.836906339316703,6.804378178116002,8.576998809098258,4.9928497089943455,6.02948798899313,3.7674964877018455,5.352520445396125,7.10464782803083,7.0591567513447915,8.370364147632749,8.504250232810723,3.8443219013662393,7.952940674368127,6.263183652577897,4.356267409695052,6.736712310063701,5.7911991969534515,4.960741120063873,8.897827553159788,5.478497000727548,4.662643106806771,5.251191699201848,5.014708064925276,4.513322631820389,5.03425046261443,5.977262255529758,8.34057651924954,4.9403625671514755,5.943780586441722,4.7576241728570645,6.9664468567418885,4.7968984515839574,5.031835349523537,6.539367436058701,7.989783538883347,7.081100515092623,7.750879121060179,10.368481581615825,5.382805853727606,5.62023920128381,5.670692716184874,5.614545752759909,6.748081391797288,5.588920480990006,5.4498273065710245,6.533796598866585,8.933816303712359,4.38994629978134,7.854840906834465,5.556483550306915,4.634713395035252,4.7253366150150065,4.694932565135351,4.728666187784946,6.359521366374873,6.018676796563654,9.388433675235877,4.907546609410304,8.674045521892696,4.875982848613356,6.814842106433052,5.908574419855472,8.107084430805319,5.835659659390617,8.305311534528514,5.831895828019779,4.849657627439576,5.384418991734903,7.694080342988808,6.96915113282884,4.405950824877546,5.712919074834409,8.847263059193997,7.105161839141977,5.73345779803552,5.747949311834118,8.303655104687,7.70155367580913,6.217304953479474,7.234984004761189,5.473961412616403,6.965093138972554,9.468242575611738,5.544414047367788,5.9292325078578365,5.367203898600689,6.393717076012916,4.474514486835638,7.722378020389601,6.484624274413292,5.3904058018487815,4.289820505826241,5.833223971776549,5.134287032486611,5.141461373860332,5.135495163290454,5.811408130384392,10.787394063857608,4.899934029970888,3.921943086758739,8.12167362424712,7.225741493255433,7.10781944043356,7.396840901533174,8.850697143611283,8.667849434697132,5.278689980382642,5.126843287769691,7.453208093390929,6.259805294668614,6.322278031715529,4.960842344474148,7.407290024121861,6.68097884834775,10.240748019503679,7.711259648297099,6.242874238085493,6.256171634930846,7.610359876129628,7.045017476602365,4.7380016216656875,4.115985460579724,7.651145402481741,8.058190398145275,5.355294008775197,3.4160381207650623,4.851673483102524,4.415397002051766,7.006687795149503,4.994811815929306,7.123445322153283,6.661619939008057
ARM,6.655501520359926,1.396945807029844,7.679655849354587,5.308755265460367,0.0,5.096283048269579,4.5569664871673865,3.7274200983109314,5.186620051045564,7.485381165423327,7.494471409942554,5.741186014239495,3.066857217178903,7.395953775427053,5.1173033113552835,2.785835988522373,4.204542545901295,4.153834273235885,3.963972298365153,5.122004662782664,5.8277776795374026,4.853150299004081,5.786426628392805,7.010919794141658,4.932106364800754,5.229465978349066,3.4402771219260018,5.2568493682518085,6.560571864215392,6.319309235944299,7.526437963716136,6.115783181738285,3.203877836466502,6.645217096678797,4.240647517639296,3.4191207435549753,5.193112559343049,4.179463697912334,5.168088341812687,7.280829444374899,4.983845640335806,3.325600181009011,4.118045529737736,3.768463815086617,4.330162272789462,4.156497786805021,4.17940005558022,7.951443787979153,4.237041087785778,3.7553394984099513,4.876164836151629,5.168471994876129,5.245399122591956,2.143071195783628,5.746399657840509,6.886944636272906,6.395712085911277,7.2615776405155525,9.40468971478792,4.105437708676699,4.92173946452344,4.226033199562224,3.1109962036967227,5.391678544770769,3.379786343687878,4.647064790625041,5.598461278305685,7.605729978136054,3.918183317965219,5.910700338355454,5.1517009223571995,5.280388972393286,4.240374137675107,5.737015417004743,4.342225359988461,6.085120611441688,4.0643511960874985,8.15369819942908,4.675502971296982,8.0639556335059,4.5745739313590335,6.345003492175805,4.281034558677884,6.996825494837664,3.1031521562116917,7.601710204619001,3.3083769409688726,3.3456700927186405,3.7557888454538624,7.04825429513846,6.02770769677558,4.116945721948376,1.7795000150877063,8.185783841423488,6.1892207134483375,3.33121813043115,4.048985154389873,7.499782017991373,6.077526345347719,3.5285457300578185,7.419528096100541,4.132052148039273,5.672423932474178,8.977846601021827,3.665602763316195,5.3344859973196295,4.954506071243648,4.855891233570901,4.364711163711442,6.802188689364429,6.156927091322245,4.170144326393569,3.844982973379848,4.7517666813273625,3.5468853448774023,3.689416878376205,3.2797822218987323,4.344534738304713,10.812393526507257,2.6562171401188266,4.578557081557334,6.785951395217347,7.026957257581622,6.1696434841451815,6.521472716921863,8.12145354375625,7.842618486703764,3.7104179044294576,2.200757049228691,6.153539710918561,3.6719113275079236,4.596717746002096,4.7489007744011,5.256054690478342,7.296594981353424,9.022712042126004,6.45824536336594,5.033572752994123,4.524674499891391,7.135201656187575,4.910771882567929,2.942737989798191,4.417202264907782,7.3139576950640945,7.55899868729113,6.840763694728786,3.3334320217863844,6.1172926719653775,3.9605159501458953,4.8343772937808165,4.863760208069882,6.506716969497728,5.581716244869216
AUS,7.753526413453811,5.752409676362848,5.483021987195304,4.555272190847044,5.096283048269579,0.0,2.463266729397342,4.996884932161033,3.0910385753798266,8.907179380841036,9.353665578943254,7.719243244715615,4.332865925122885,4.906951494003594,4.462313904557449,5.1097736505012215,4.681305688131282,5.630359539728557,5.379354862826012,4.032630835750398,5.508560801338894,6.871864775657249,6.510636458958888,9.798771222226469,1.3806521900719755,3.1448017684343776,2.486383644985589,4.9246169623923075,8.011904050234154,7.816232999303664,9.15372534492266,7.974377425441987,3.7548458052460494,8.481180367862079,5.793137943596313,3.4064739907833497,4.428387658754125,3.698369046218615,2.0602693331732955,8.538819602390086,2.6946331862088453,4.5410792902358015,4.627389228692154,3.8690916972007665,5.64164734520399,3.0427393109524803,3.574647932745045,9.828527265213319,2.294242348952381,5.697955465032003,2.334856583449531,6.488011074381199,1.8985554402319331,4.562624858464775,7.989725972200012,8.878553593761529,8.384674788162183,9.343821218359395,9.385137353960044,3.481479849480929,5.801468496306202,5.903429116391496,4.124086995761535,7.8237323088174655,4.116526479415421,6.175813297306997,7.284260884508896,8.196923349876402,3.6340588658172486,6.241981140573769,3.525387031270625,1.9589254403251037,2.6086014242872695,2.221945609067467,3.1322232209327794,7.574585613118841,5.880479871384557,9.668087699282383,2.687503625631132,5.586617608247042,3.435837979719147,5.455754650903919,5.9337165218246435,8.76239857056492,4.154834579280731,5.648166975418986,4.172037790132203,5.052840301582447,5.7065736388222605,8.664781925594244,5.98700489731025,3.6323470937177698,4.903407204384993,9.81797697582775,5.266732236138188,4.361274529507684,5.247630040286312,9.280831396959824,7.889685909674069,4.970215111364967,9.02857143850853,4.054634943151102,7.1242587838303715,10.454318755303545,6.062657207634459,3.150518589704462,2.241354533231939,7.463999181185799,1.6814529586539133,5.108764068139143,7.679808140695859,4.336333104532015,4.296985799815364,5.813003257857858,3.3591291308193387,3.287621646659902,5.076926995987157,5.263422537523019,8.266449662164591,4.1391116049920464,3.1549884964225505,8.828259364217903,4.706900436149391,7.678695267494333,5.021936390185602,9.012724364013806,9.742560709899818,4.979461890765558,4.0264198496788355,7.416749999887399,4.371573794966316,4.25071520905993,2.4476277473762655,7.975831869118811,9.562427860912639,10.944823642475804,8.478389587482603,5.251093043300656,7.254534346413821,8.135170331227709,7.055163528507321,4.399407739532473,4.2206190568778466,8.88152917504414,9.107558795676947,7.438569363412924,3.6555706871054996,2.5576660295896243,5.75150491115977,6.588936533682843,4.750239837968243,7.810110850255149,7.007016442145684
AUT,7.724994699276161,5.127640997702121,5.121348929696768,5.203194321094125,4.5569664871673865,2.463266729397342,0.0,4.395849645706998,1.8358433709920394,8.788954336145427,9.084771088580752,7.6382560748422,3.383678596344348,4.4471683636221595,4.199865783450138,4.315345501333312,3.6383203794013075,4.784168557192295,5.087058321024731,4.732504977975293,4.796653622302293,5.989819507946289,5.662343683276214,9.545198255775787,1.8664344041491896,2.111388793521334,2.4902814905501756,5.374790700405125,7.96168410316989,7.809519775394936,8.967612869699503,7.394551300490026,4.020426645701058,8.384629866623762,5.103799073237297,3.125566383710907,3.609070620164921,2.2767608144698994,1.76392800961943,7.720705184398876,1.665308463189035,4.562946005629222,4.79976444500631,3.879995886170068,5.782292258870719,3.1612339773640366,2.0139336019251055,9.761292437375069,1.4452430607633022,4.850690743078807,2.4872876998872124,6.232165287154155,2.3480396567420145,3.791181706842056,7.600868774989811,8.47202027868358,8.336711911063567,9.062329426361105,8.992976643355505,3.4722346703011024,5.724818899576158,5.253595876785341,3.083664546947957,7.713512048647649,2.5432640006136396,6.218797789609655,7.362879863114058,7.452310219287345,4.210745008535077,6.266873110416204,3.0133165936473447,2.512800163544949,2.663738893185353,3.3491504635083893,3.3756574023883266,7.496099758202403,5.052993200727301,9.12489174306831,2.4041051634959563,5.567067985330721,3.5550989388221437,5.673162941023822,5.512324646394136,7.881512960330884,2.7675489217753397,4.575388716960564,2.9911385672951196,4.75312888051694,4.708294975120366,8.378709656429706,5.062522408820588,3.5432442898255316,3.9159014649149952,9.610128825435247,4.339819622375707,3.3938776873074294,4.8598179853140655,8.82983110317888,7.6277137383009,3.6236231756637713,8.72214371549925,3.3514069302776863,6.506358927420962,10.273770017383148,5.3624896541979545,2.223914221624376,1.6938314935346788,7.452717603533052,2.2520095147034356,4.907988221321041,7.9382935413798394,3.6999890900166617,4.418260682369672,5.735285500441919,2.456990839913414,2.4381857597097087,4.564532935506081,5.1795726478683,8.303968738317627,3.2500226483502814,3.397015073755119,8.668956985123518,5.029473897575742,7.535907870884734,3.6851405436480458,8.484687339593965,9.685110624708038,4.412728144887888,3.078478646986131,6.932542229407772,2.680772693738539,2.7268229334004346,1.790964071594239,7.106088232876892,9.33228254075896,10.742581699194758,8.129103829572324,4.387814735768726,6.886376194259282,7.688530351056335,6.170248773864173,3.879299970207553,4.568283336855431,8.807460689229103,9.049147108809747,6.738257068003192,3.681085858471528,4.154683476628448,6.059470720191898,5.7690485001193705,4.808795340072807,7.3444647417611435,6.691399615168338
AZE,5.741404314348347,4.220722409010108,5.583206014809306,6.122730714123965,3.7274200983109314,4.996884932161033,4.395849645706998,0.0,5.628973490480461,6.860908345378478,6.839486061490817,5.835186449180321,4.645583167514612,5.506859273929879,6.363385622696809,5.176383839038582,4.353521675167407,5.056094967810962,3.3847030403154914,5.33677513622965,4.136302299019196,4.3299785364122725,5.443869247535692,7.387466527080094,4.880154339892253,4.9550166324372205,3.603175675491318,4.526292856926397,6.098935376621352,5.6358373163698,6.556190663590457,5.155666601106213,3.5934488838531573,7.003224217051136,5.739700596315491,4.555095753871332,6.634398484861668,4.281912074162719,4.82210428942754,8.43905904514513,5.349307144524109,3.8619720747804447,3.544563269296289,2.9544771157421277,4.2728022330114435,5.61834307232107,4.766925346287496,7.815233997217672,4.749974118635423,4.8640329024278115,5.541964116080516,4.0368142012213,5.418889280585868,4.420598871973367,5.3507759924476765,6.437821738220204,6.708620627568276,7.662563328055965,7.1425813059715555,5.952644709309959,4.631939249723917,4.494248759998743,4.95152395163934,5.696894776227249,4.213703804976226,3.8821543085068075,5.5651464475353345,8.388548766050599,3.524425478184637,4.348565874729115,5.8742640788266645,5.303035413424499,5.17840519199337,5.67402938681005,3.248148032579283,6.130592987802071,3.9555998318926453,7.055954899761857,4.161012352784476,5.779163186944333,5.140545676718864,6.549331199048201,4.355905253376052,6.925956697512192,4.371707760495989,7.923349132218096,5.001887715581431,3.7579114473219066,4.42599891405026,6.708616930485863,6.556553037696558,3.498584372802931,4.326466665012758,7.337759880868101,7.095741993627196,5.429197651776579,3.472196535331399,7.390966984367895,5.765900834874896,4.727957738101563,7.696733586152891,2.97657415628156,5.787370294479356,8.009902028841722,4.299747661153202,5.869658597392968,4.365543619640048,6.144813167661404,4.630719718504041,4.5018650809906875,6.070994971629062,4.14764326343109,3.4816238006991584,4.148825552472583,3.9790663028791173,4.989395839060713,2.4443333712237343,5.415518880004736,8.176953096066686,3.3788703789191823,4.207042735364035,7.026165654322836,5.035883941470574,5.807245137254456,6.452540020885784,7.575068914683419,7.434018434793884,4.092671022541171,3.8251833653698806,7.33945064350044,4.4265466777762725,4.54652942449515,5.212893754161191,5.62373761738373,9.368726961270646,7.649680195580521,6.137707031580341,3.932804988930151,4.571920327732328,7.483951644715405,5.970701663188582,3.884934295375719,4.358633128832464,6.581182214238889,6.750147133211579,7.707740959146892,4.370362477858861,6.201137865838056,4.530443422229014,3.705213794722562,5.049017413781796,5.803372545343357,5.378792368376171
BEL,8.315916859593496,5.7871170523599185,5.816561415293755,5.857898657566602,5.186620051045564,3.0910385753798266,1.8358433709920394,5.628973490480461,0.0,9.397818664473332,9.745827309307295,8.497208029000063,3.4538901855639588,4.971191509074002,4.02767240139247,4.535665017881867,4.485311050496123,5.215540655668936,5.8115167113420645,5.219782196373993,5.630130240472893,6.93738903793107,5.9568303188787315,10.020026272119757,2.3050584509264436,2.6463908153603097,3.3844718269505627,6.257665811899678,8.591674917810526,8.512526988168068,9.657690235936556,7.895617611004972,4.819125642198756,8.999265695599767,5.110503188080968,3.5833166108150967,3.085594520914853,2.8426052330084444,2.4225125234751825,7.126545337868202,1.2217364738602008,5.159470772260077,5.465311731363507,4.889147176078013,6.736642573245226,3.0082695290826997,2.3230587335091006,10.521432814317171,2.166659860551324,5.1829856403912435,2.3088174930235796,6.869109159617413,2.4783569820193687,4.139599651515906,8.40091730811651,9.061099002636585,8.914182332812903,9.603027186510303,9.64931937170236,3.107392816295352,6.4816927436078435,5.8353787206847905,3.246941982915672,8.396808519723633,2.844110780680909,7.242804546382627,8.114503073017321,7.555693207909811,5.084397461965988,6.792781023967891,3.162146390136544,2.74684384760927,2.964495471093589,3.859408149475535,4.508090275047954,8.227743578185681,5.8523117280755255,10.00307644357003,3.445986477601879,6.107229615946654,3.6082038216069705,5.5957167849959975,6.679732863730635,8.228472699970276,3.023223662859032,3.755619749242552,2.909663309047309,5.358590118636022,5.573727460100997,9.058198624271318,5.30351355529218,4.26834185052845,4.233009541631149,10.351299159701966,3.7494285595567547,3.336115107208924,5.683736816498549,9.261921084932569,8.169287496226346,4.015683473515573,9.36725762399683,4.283991311619372,6.860193992542585,11.061271605415797,6.083226607053159,0.8355807077281416,2.804799293934595,7.87002164100604,2.9410887225330686,5.7089363637096895,8.688632025808426,4.361877309542725,5.317291961004892,6.528158827178744,3.2569925558740946,2.694667508874973,5.616662275203385,5.122727722846626,9.07354002605726,4.150139349834482,4.238111763959066,9.288006408178065,5.758486430752355,8.139329256403514,3.3306774759728963,9.147504358384095,10.403920932932897,4.964634670592097,3.6503454923987513,6.802985446343416,3.0007078393340123,3.4685108848124293,1.8422269489596048,7.6818724341404,9.41537424218486,11.64731828242887,8.7609620920109,5.331639580320158,7.918784968238856,8.034887597735093,6.783539122056733,4.302988990916934,5.217017025506635,9.705567574659232,9.959961415029834,7.145433971889684,4.3241349922147485,4.445748451710469,7.075477044115188,6.703888920569585,5.100871682072628,7.9858610650533075,7.269791575059894
BEN,4.286195484954995,7.825811055045577,9.570734440417949,8.198054427887596,7.485381165423327,8.907179380841036,8.788954336145427,6.860908345378478,9.397818664473332,0.0,2.246842743279808,5.126476043533487,8.206917435572176,9.179421509695606,8.773210734411531,8.567783783882374,7.885136338024321,5.667051419090339,4.693345543869158,7.213691158558845,9.32900829774971,5.7490861624758685,6.954120463940216,3.810096187909339,9.249028332261815,9.117969874542608,7.624578206216701,7.583751234572814,2.4233720324728396,2.265078247125411,3.816102231902102,5.954354911449638,6.558965484151724,2.9947546784737185,6.234287168317912,7.054177524855528,9.310387561958947,9.090708152262222,9.263740868781547,7.358065412263993,9.293580296506931,6.1550729700799955,5.807287311228076,5.785406280962393,5.830932356925262,9.307725879157752,9.098290350118244,3.7861739363494333,9.066271359903144,5.822831906512381,8.849256058335346,6.415710778227652,9.046555547181132,7.274961822771016,3.7368263519708824,2.6444758774705406,2.736799342039723,2.9561414355618356,7.710008665610935,9.156529089041225,3.870635805865286,4.4428633735851735,8.879203567497969,3.7242419462431844,8.539250757591994,5.572546529095385,5.502885667706547,11.817520177702585,6.896175384490965,6.494144163873155,9.465886696873964,8.434302844528737,8.800066459633161,9.753331050255614,7.082318942035631,3.149376135259257,5.14318378671038,5.299935807323345,9.144951480542922,9.514816836235699,7.180207103548226,8.035949024452757,6.004528918990343,6.125208204767658,8.75739632735215,10.774599634284654,8.779895725551096,5.391515552571978,6.85209277554764,2.042015129774759,7.031546998965658,6.634940149793255,8.149381372944223,2.2860613593439987,9.471871011329997,8.360681689414047,5.3764464327242285,3.355113946790269,3.1605483887761103,7.5354345600810415,3.937687459261593,7.297200766417738,5.2735917403775145,2.830121532885527,4.925501150769413,9.488320516608027,9.212092360402442,4.487957272494704,8.304093138467918,8.457999621936182,3.68903671229389,6.428998004488644,5.692751028849819,4.7303125982507375,8.75333595513781,8.636960363443913,5.392340262671025,6.574462432485693,11.123386006475796,7.585628850719648,7.7971694598042065,3.8846303434440923,8.587892004021787,2.6917433966146245,10.222692046194174,4.322872161280718,2.7618403344447446,5.4311403635321005,8.142510219354094,5.518115293319712,9.05231147441613,8.759430655765192,9.119745840723793,5.915210839929533,9.134199260322733,3.6268582537480416,2.1931298359347293,6.898422555452684,5.018035866525696,5.623580960430204,6.820878835595572,6.28867652104032,6.936440312594215,2.7420550559871857,2.898998653234065,9.358461179147337,7.300557702411459,9.29935749304339,6.1929186009281665,6.107743095430698,6.666005317938069,3.5238196329435016,3.634268990437365
