,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LBN,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLB,SLE,SLV,SRB,STP,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TLS,TON,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VNM,ZAF,ZMB,ZWE
AGO,0.0,7.452685792898756,9.486615309865048,6.647852244545779,6.304521847626045,8.164998681824864,8.081708179616058,6.165557348670621,8.668959087032398,4.646571639936402,3.80982614123178,5.635729118954307,7.89331828741185,9.493909671691178,8.887838933217061,7.620772410493394,7.71810423183746,6.22228029549832,4.475574928272559,6.325322234531085,8.551895239386557,6.044765854281878,5.25660762530374,4.679261821850185,8.095789008734224,8.35879194430781,6.741819673484537,7.215601291746548,3.7597531759926097,3.2335942755381994,3.1203295346817637,4.224892790481624,5.461047974917883,5.975949915254483,6.828237546266362,6.706623952292344,8.760045078162753,8.14236567758965,8.528032823734721,6.4063245752580515,8.48089772088139,5.646878257525982,4.461151110408848,5.409568580002364,5.373175034570803,7.891882056070444,8.36603706690817,4.834337791755889,8.213159641666941,6.292628992501855,8.049141700426462,4.2535004604947595,8.519895849537162,6.502763685500508,3.8849094139267555,3.79304733881787,4.004805569185603,5.105888861990128,4.617072533247444,8.135621591161582,4.873053686732177,3.8641034381300376,8.016142318000831,3.8647821046516664,7.91770654111246,5.051608491279549,5.042110666125811,8.515078878851535,6.260814073911117,5.004575548834186,8.51884024183452,7.831186806291447,8.15434285065278,9.099839778817982,6.117461474259158,4.282298133056894,5.135737000182375,6.383600746897508,8.78475255660634,9.97020261224417,9.747000124870114,8.130425608817916,6.3613405140980905,4.803043906441644,7.935203429660082,10.321035063562311,8.24110366059902,5.087836008779233,7.4815122291342435,4.058482347887511,8.541164585570892,5.798402543020674,7.586151901848738,3.912210454314972,9.212654757218903,7.829746064647489,5.335144482278084,3.8146217559732736,2.258146782762578,7.56511876106032,4.308385182269154,6.614921200230522,3.402651638408287,5.848250734410358,4.484091277301184,8.711572169973762,8.50655050323019,4.845153183711709,7.579724145946226,8.940931851506488,4.266967693806214,5.960030169531072,4.868476564113246,5.084467966934346,8.594935006553678,7.740868512829667,4.638764796422391,5.338778834947238,10.136020936939829,7.457023449598698,7.526150942700787,4.227406148981327,7.41163097585587,3.508113022012786,10.162415161623858,5.79368972861691,4.529086651134378,5.855557018710782,7.525163933941508,6.95021431706441,7.978627161106138,8.08933178871315,8.10628484256128,4.609331944096834,3.7239100826876497,5.138520157684365,4.163102588989504,7.140200225834538,4.773640792502023,9.52247388026266,8.22204588167467,5.565427120673293,6.0926182831628894,4.567074018996575,3.982133769126288,7.2460526525497,7.31079981141352,8.802120047886008,5.074985865749707,6.459491107611622,5.2164840802145145,3.013547383167233,7.552765804064945
ALB,7.452685792898756,0.0,5.851657052392871,4.12603281098393,2.2157911265511823,5.357936729677002,4.635544326366423,3.6717050086060845,5.532430814206238,7.927866741106456,7.768675031648819,5.499088131256191,3.4331869420720844,6.003870475242635,5.9867933836299825,2.3788993167373107,3.5417260399617456,4.285155688038594,4.69845546642292,4.433821401935671,6.220181831786149,4.056769046315961,5.952295796112321,8.230440977381512,5.367377264347165,5.532797974190813,3.7967995293110532,5.140949925301909,7.081441814315639,6.869338233421053,8.387724118155985,6.884332165502341,4.176836345511284,6.849867828091103,5.29703668035098,3.6877590386299977,5.384323399055647,4.795064389768078,5.273322574674881,7.095176788921618,4.867501490329783,3.9956425275260794,4.695602030306361,3.850639271423579,4.852668073843916,4.718270751177194,4.428348058214159,8.194696575857128,4.163140180279293,4.418809765664526,5.085348505462754,5.8490771713836045,5.523996388728086,2.73668234727895,5.871549086284967,7.604425093048484,6.579860892045829,7.452840190672879,7.212916267913057,4.191555960941159,4.849715733271261,4.763265232714105,3.3400207355140195,5.913007215923052,3.9109779147552706,4.853498462839154,5.463544132022976,5.668696479055778,4.213056877076462,6.0653430627462,5.634419842310262,5.844904744749197,4.253715161518628,5.731908479368408,5.059796900869907,6.219713347363225,4.533502657902155,6.620674018703887,4.860105529690878,7.050041652233733,6.892103636835243,8.278044259933852,4.080207549350382,7.216513376624122,3.680537052297934,7.7163354290343955,3.4662193843056435,3.87769083102613,3.640678675331284,7.7509182399618926,7.895590976958235,4.612520617661146,2.389821127982368,8.52699364361182,6.936759530098686,4.112168918118742,4.7238672072819865,8.109015239797722,6.9239385215133,4.209846538234325,7.461958328482732,4.433953250298167,6.6367522614615595,9.532978491953903,3.932720586496168,5.671074290087698,4.927091514324914,5.466091684036219,4.99595099096066,5.3426395895276,6.61660120026173,5.037576777711903,4.236001305322011,5.018813717198083,4.051124134929449,3.8617868417626395,3.888283974969993,5.679662171420788,10.296032337851333,3.207104472667867,4.363306490814027,8.227441829205286,7.964312105633082,6.847306881496877,6.508347318215748,7.370496094203189,7.698797900790923,3.7315086189219073,2.745884192530689,6.833498441230543,4.186744466627732,4.437065525676881,4.960322568330882,5.778695441550314,6.038292632564574,9.470608261109529,6.912087499560861,4.770179092163719,5.382454115168955,9.093232318112381,4.583032983249856,3.738691490357722,3.988284373127779,8.01505166287138,8.177746863681412,2.8259882766530837,3.502241007362853,6.194007797481814,4.480577711469211,5.412829969753724,5.608633647340892,7.39710629360466,10.034238377967585
ARE,9.486615309865048,5.851657052392871,0.0,5.984218271055809,5.322621267143127,4.349187527793754,3.3979092595798313,4.641000473116145,3.705404595588041,10.507654946510668,10.386404631048245,8.479195958993753,4.190846667386716,2.3531321228325273,6.062137103987242,4.915706016008384,4.095309509835623,6.6082664404018585,6.684532938179243,6.378826843344552,4.1270756033839495,6.5255963168052125,6.9446266164966675,11.379260455205173,4.192763089155258,3.8444572607505734,4.467524640322609,6.010259715293048,9.427092649358716,9.351146687810965,10.502851132420647,8.203951713409884,6.240401194596771,10.376043295394506,7.159636170826311,5.500805614813177,4.8688529668153775,3.245560707834529,3.762759947049327,8.508921223931058,4.022209476405119,5.467155140405577,6.365123488370217,5.754615539295758,7.233504940984899,4.82565981008075,3.7667349145659847,11.37844331365658,3.931035406594803,6.492699486698028,4.991037380618575,6.718889139073069,4.673192275062203,5.12459439227208,8.174606278301086,10.136076793273402,9.483039623540696,10.626085975624141,7.300847800618422,5.0190168617467465,7.221651126653178,6.962123960942124,4.364209999610219,9.30981594650456,3.718523889172434,6.981025933867066,8.10806488800536,3.821869930425983,6.082299878466449,6.359224191729736,5.067851309573499,5.085721699643216,4.595756222441483,4.76025153960445,5.033204091012385,9.409531588220164,6.6812726908298385,7.9631568787811124,3.4554356691548067,3.892921617932679,8.36751592791108,8.276811886569487,6.898613474583493,9.022618642570261,3.9335471512936815,5.679991474782994,4.291592725665422,6.081403453000598,5.7995963890960756,10.369809666012815,8.039484821974519,4.920559289557733,4.802913141258727,11.009973060683029,5.806044144706845,5.298065787474834,5.437720543626545,10.547725230656903,9.14188198087119,5.45356529249856,10.511596413883606,3.7650106897571907,8.406512988379676,12.193198495762262,6.756736880034293,4.018588807476476,3.7699519784722755,8.817516965094498,5.1361262474958425,3.1682449351104163,9.605203248878542,5.809597016128365,5.853321003292805,6.552015599372597,3.7704625385967168,4.366016039907753,6.1439189525502,7.430047898824085,6.996703619912068,4.387233307435085,4.447008704335311,10.965410411021432,6.2364254893832225,9.012923543242263,3.420552048754057,9.837228024021321,10.890026608105321,5.8002913791108615,4.236439274489986,9.669469260733809,3.5889644160691527,3.5774789552751605,4.3696266828649355,8.435420825264492,9.152393017554232,12.049071606542109,9.529582221727823,4.828315000059946,8.45102001894692,10.420424280046163,7.779061296226363,5.923321327572215,5.354634452021234,10.625096362886165,10.733160391344905,5.015417084539378,5.58329263419234,5.862478175164779,6.80110353599552,6.345709721905351,6.627915067266749,8.921384600926206,13.080606417297814
ARG,6.647852244545779,4.12603281098393,5.984218271055809,0.0,3.187085796990564,3.568332527512963,3.9463991224468153,4.379984177479099,4.64520701254283,8.049797841324576,8.125713507690794,5.906707929689574,4.051853131491447,6.016770975122947,4.9313138339978035,4.140422488683561,4.072056796988605,4.899558224494901,3.6081631992176977,2.2181459743538743,6.775273738209769,4.936208928327773,5.201888774588553,8.875584697561775,3.4699746442878308,4.815354057190609,2.0582458242134245,4.1407318687485155,6.83591391473041,6.521811735002794,8.071227027530867,7.244549864276329,2.2189246566625878,7.581206309747273,5.101804329693615,3.1341084713109457,5.297765036095618,4.407876555614407,3.871518140836725,7.3534562408961515,4.161910377238324,2.8573119942081684,3.697336743996513,2.9849315190924157,4.583301833785503,2.9406758005217872,4.639098012439596,8.36312302115969,3.7017378796896963,4.961072838693377,3.329021925430592,5.764421969123905,3.5589764004655735,3.402154139855974,5.97586608340912,8.26401181292752,6.821978160166089,7.954798029062226,6.953805707490297,3.4303987703086647,4.656874484595262,4.613699678979839,3.8927560805932364,6.106016952067942,4.174039015461382,4.513333889654265,5.05643196959845,6.214415471343711,3.218063290668277,5.323158120025492,4.61995997788349,4.074983901707041,3.1831124648662006,3.9601070671972445,4.0269578112943885,6.250149269606291,4.669795895560014,7.51913272310202,4.027866828911798,7.181007080653266,5.701839701210817,6.583328362867983,4.74758420176761,7.422531140093466,4.331628832904883,7.268658160173068,4.285737070536976,3.458909584538013,4.891104096180097,7.689619094151834,7.217251892622811,3.209483730835428,4.251346801531291,8.749811544612326,6.3638709527821,4.239952131513136,4.796606952933794,8.347246413665614,7.117546370318886,4.815859959890267,7.734842263812453,3.836445039292992,6.116366804784605,9.835037284403349,4.651951318432824,4.651604124773069,4.1676701327645596,5.359372778167835,3.5513923901206406,5.988465405014927,6.237674045837476,3.978392757708335,2.5814987285221522,4.293631916165227,4.41079457989452,3.46801293306952,4.005059113451378,4.384441555030726,9.212427534591376,3.648488567002178,3.0673345187491527,8.194384785620581,6.216585621658697,6.752651474530491,6.465722836812755,7.997166605401585,7.938619426272728,3.645487459064518,3.787428574075631,7.016259435542418,4.679862181489685,4.81117510621865,3.854202754461106,6.517798329262487,5.369158594191852,9.779691802106582,7.241972881888087,4.6457185231662335,6.3492887268331915,10.86898834049013,6.8380256439858265,3.242043202112412,2.6121057316394647,8.042057681823099,8.206926308626198,2.925665244863951,2.5075485748956314,3.9585456015025295,4.431654415104897,6.18971477061541,3.9616635574827748,7.046864147593361,9.237774066590179
ARM,6.304521847626045,2.2157911265511823,5.322621267143127,3.187085796990564,0.0,4.577352673321862,3.8556266742475507,2.932704050106139,4.682271065662774,7.654315051000372,7.349604990041765,5.57365230473512,3.2386023300648876,5.632881926804019,4.812775954070979,2.301681687030942,3.3535678816824532,3.2139700805186777,3.3665351700240853,3.6860091794425798,5.613424695527858,3.5169162365278686,4.423470709236647,7.906410290073066,4.2829724056131315,4.6947931606363476,2.627739263994219,5.0310443001701755,6.5433743467598315,6.244141908076937,7.595896020329858,5.831450297386951,2.9258726557967596,6.755235908607859,4.2720666563555865,2.5979179272630932,4.556495280554585,4.200315102749615,4.681713882674962,6.049637812200267,4.2164886929327405,2.875910452925815,3.5397777463637343,2.785310022852041,4.3687171198177746,3.7037108342320413,3.6734893354202858,8.12448448638924,3.577270296317548,3.627254220869291,4.31564302218369,4.533907391091481,4.743418002508871,1.4330227631863057,5.403631075524842,7.179360526304313,6.073597407525808,7.2669824715760125,5.950056437631077,3.4059012474991026,4.42359756965528,3.525533476272229,2.958308354591311,5.3749347039388615,3.449992536859034,4.601872665165594,5.173580684444275,5.172421935660006,3.7101114511427915,4.693683793533138,4.683309963634804,4.892582345358802,3.7966237596221197,5.441172043862754,3.970953440299362,5.85091665186813,3.441617919121502,6.66993316512182,4.612566271498764,6.696008383601105,6.336799275164336,6.886472690554793,3.9664521033841544,6.062634770170627,3.019714809532427,6.856507957157171,2.99816598675315,2.8374547490023083,3.817674550908519,7.207322097550292,6.73632224602337,3.59699584204416,1.974821787266077,8.075020775444838,5.969459082768933,2.937069317834464,3.6915394081325377,7.539704249564801,6.119167343647268,3.3614980984460696,7.062009211990175,3.453527018188764,5.183607684405731,9.408575020928351,3.3447167268680293,4.944618161172002,4.400680949469875,5.063975415354984,4.171998013295967,5.1821626989523475,6.26362148972871,3.419924296581581,3.055699837184156,4.290163259496103,4.113977858142707,3.2871565908939133,2.989601323597056,4.029283968676373,9.3422290645907,2.9734355564310015,3.847604718112212,7.572382788007135,6.619994439991978,6.286207862906407,6.050711597293247,7.1277392218733535,7.463812630262296,2.9790735740497065,2.4581003811825317,6.367841738329612,3.4774589196983854,3.764079945384201,4.112844010501404,4.712331429357761,5.345157847771675,9.168910604704946,6.531084680680824,4.511143900259073,5.02625921141549,9.327727679590986,5.0624220990124975,2.3302223263407624,3.163877412524256,7.822608345992847,7.738785378543351,2.5255297332393685,2.822106778075642,5.556700506490856,3.91377888653055,5.290584250455229,3.9992244705166633,6.383541522745929,9.571956272804885
AUS,8.164998681824864,5.357936729677002,4.349187527793754,3.568332527512963,4.577352673321862,0.0,2.438840759516707,4.804606187882156,2.93403899857718,9.200272885938325,9.298062709694054,7.2324248450670465,3.8686905845156385,4.469561109676942,5.190847940570465,4.353268604125069,3.8758882757671214,5.885840025312764,5.380988907626255,3.8705859271891563,5.307459868800357,5.918956474510176,5.741686667509723,10.523371618923733,1.3716913527828667,3.2010981114067287,2.6819831970683734,4.1384603297875975,8.060420246877177,7.865925900984866,9.29227867339324,7.965049228639003,4.026291050398246,8.869291941536579,6.375922773291153,3.6768775992679164,3.982732691723238,3.045531420380568,2.1152276106695806,7.857573859739617,2.5426829073798154,4.2368221059485505,4.723109288571283,4.260988953972469,5.685687813340632,2.85022016429743,3.2752403176226625,9.78675653372994,2.1173539200099163,6.172574110188208,2.577887975932691,6.365092356020075,2.678032776824953,4.273852456468728,7.315928244019263,9.402394981081796,8.20068989311043,9.179419788580498,7.040817032740186,3.358965668644078,5.7068821949397766,5.929540559211819,3.7256243325758263,8.077600488483144,3.6292930541270914,5.872702226300322,6.773117288911419,4.491631344151377,4.0703596655419245,5.867119449827316,3.2018904520840383,2.1234592621339834,2.9028647597110293,2.453581794830578,3.6172820612658905,7.773699905849087,5.638151041971646,8.268607435230624,2.326827976609537,5.456920982380973,7.105147390845134,7.091050197117746,5.622204922535598,8.470410229621336,3.496405460141855,5.448446657021263,3.8598038262232204,4.889871839630472,5.579718150910283,9.103335707011835,7.605235639488855,4.138598684082193,4.710223404517632,10.05672758160018,5.129415824182401,4.634956336462289,5.117848187608628,9.559363002582026,8.259290867029597,5.284283008719989,8.945839157698828,3.5659166176357173,7.11022712112332,10.946671578295556,5.840169737708429,2.924012011647208,1.826526529915553,7.211811168365601,1.9809122957704652,4.6438089315893105,7.851201582242451,4.919164382582082,4.39206392198902,5.49032483425007,3.6498847350495076,3.0761222341300085,5.019359276034506,5.70193327947757,7.221769363093139,3.6159644075876898,2.7571153529780217,9.40723173986145,4.745008500843536,7.702844311911287,4.882599702709667,8.671045744143509,9.632929402464528,4.761625948174283,3.6295973504676065,7.782513115171077,3.715680249592562,3.5344784889559784,2.2658585824696975,7.597152786594883,7.186256290121202,11.1301699083095,8.34947755431138,4.451097124579587,7.450158418541984,10.095894112164498,7.154051595218889,4.591353874838912,3.3131533253154304,9.325677302332695,9.349822915662761,3.840577526006509,3.6705977205920886,3.0120902987356883,5.379975149751056,6.345030990901745,4.874609934172991,7.992366160986295,11.426220978686569
AUT,8.081708179616058,4.635544326366423,3.3979092595798313,3.9463991224468153,3.8556266742475507,2.438840759516707,0.0,4.1929750383022775,1.7274698857125574,9.073673391380908,8.928074896599336,7.207014070509307,2.6638468259512207,3.6987669144650344,4.505414441034053,3.4333440085770563,2.9514845907051965,4.790420648517082,5.08259337422233,4.420018640702495,4.899010910500436,4.923950814557455,5.185614882303284,10.19810404264406,2.1568842547240954,2.376832932948011,2.623303756082562,4.78905594149535,7.951716361403112,7.863878654857162,9.103328003780085,7.681296315451918,4.28291453180378,8.616534843142526,5.409918496982664,3.326124601238034,2.8382676542020175,1.4629628325995152,1.8216759740956276,7.122544375190382,1.655727805778244,3.976448960025958,5.027734788028211,3.91835618800309,5.895600925211134,2.6596499176068167,1.7226756020063196,9.827105509128568,1.368936607334811,5.116240169928995,2.441377693741461,6.292640474080337,2.3579815573673897,3.262572210117513,7.025350625808951,8.923316478751037,8.027548796419543,8.943455090385157,6.73692913087183,2.8831606308799222,5.482547987441991,5.2753582773911205,2.156021667865002,7.894264117272397,1.9300324318789117,5.93481390292536,6.69177139633453,3.4470465093941858,4.650830598392055,5.748365656449249,3.116666177254093,2.8247960725368775,2.3921312117813627,3.2978500240981834,3.7786811636570556,7.653710047112911,4.875918509705056,7.493132948692206,2.405502720216577,5.308735280041676,6.745619309992166,6.878795554770083,5.038254820918155,7.616181506133014,2.1406695542676455,4.6134141337855805,2.421779740005169,4.473688956689587,4.308592872085071,8.732563107861896,6.556246550357319,3.67415004424081,3.493984351680604,9.76608657967123,4.189288858293916,3.4249124254012986,4.65395098705584,9.109614950195883,7.94245712141183,3.670061020447438,8.686370066597302,3.0210692367755763,6.6840497124191325,10.768040861337674,5.1425193303258006,2.1310730644065656,1.6810534987827532,7.172710554047699,2.8541414723353085,4.152639089959715,7.923168291866595,4.081862891317569,4.208057674444282,5.003412923384144,2.5800393250166906,1.752080760732421,4.681937976653959,5.492281122290118,7.471672437392606,2.4918954256328303,3.0951349366948238,9.208366370759002,5.586393520776145,7.525749474546016,3.6184891852134395,8.130550971355733,9.468532139921496,3.922334325866341,2.620544700550576,7.6538989478209265,1.8820427858871127,1.6027675336231726,1.774683019009498,6.862407195711794,7.375480570619107,10.872581292191283,8.030291325543551,3.658245451546611,7.1173887959737945,9.969038395890868,6.17996694564479,4.016372795548783,3.7557105822140895,9.286667176810946,9.267464476531547,3.290226271636804,3.476112519549589,4.2736104624399935,5.351800338682621,5.6605252809743,5.005550710448189,7.500549542110926,11.19008613797221
AZE,6.165557348670621,3.6717050086060845,4.641000473116145,4.379984177479099,2.932704050106139,4.804606187882156,4.1929750383022775,0.0,5.248652709085895,7.314033212671637,6.867017104576843,5.294379502167206,4.07860987346096,5.046555051362774,6.192266811886305,3.6667851966072837,3.4791491444926974,4.604394936346293,3.5758042854255767,4.456437599002457,4.159421307883039,3.5692013285538677,5.104434989964325,7.79916479784842,4.791294226033162,4.978795375571702,3.402061724690246,4.386573037927894,6.201702297372432,5.900470150256877,7.108122346862975,5.305608253318518,3.8204784199350765,7.353090385184326,5.781771979570939,4.196706226235385,5.65315973899822,4.150666964720318,4.728592251979943,7.016625421325406,4.900538228742959,3.1518891439919656,3.31723035074546,3.185907724197975,4.041769886299477,4.854104777476511,4.508380648689104,7.753241563049242,4.224456311488387,4.184703723515662,5.197248350420431,3.9173979634279354,5.3507077192753085,3.363728190738493,4.873127611486312,6.626143962636133,6.3795144920052325,7.325496624990807,4.790335417443518,5.086138037609934,4.447964993579488,4.185080797646493,4.032999287488018,6.003451384224811,3.8710957409827356,3.697127550133521,4.9269325375636965,4.752886184441465,3.8424289958150393,3.822106317939622,5.496433390233962,5.300123606399447,4.740355195678188,5.535255510815382,3.440594968791213,5.962923447267067,3.49827648854357,5.640826469416324,4.386769038640154,5.659487531822215,8.439896388833443,7.867034796594846,4.303565223413951,6.114326745488336,3.8819062606048584,7.661218757829304,4.270816592568843,3.1298062416741024,3.902761163290905,7.043698910135309,7.417473087284274,3.337445319495091,3.788750479290617,7.40750936154791,6.815874341113317,4.783074451152636,3.1024216944120826,7.175988238708482,5.876121258319193,4.698622099879772,7.0266252805917695,2.8706377874608333,5.518136526392079,8.737643858548207,3.7236748111413083,5.426300635329853,4.506013797541395,5.910457559700669,4.653946690575461,4.117981845771881,6.257153919855014,4.63017909908852,3.3445852984629214,3.9443159591331947,4.110205045390754,4.290441635360704,2.7496883970245953,5.3006592681879985,7.663879002279216,3.4028508515581133,3.6139092536182975,7.6521268411385535,5.476551147395856,5.858289656499116,6.432972255284151,6.918580911872263,7.427349620082055,3.614948761386984,3.3193051982942032,7.778140598905046,3.760489147036376,3.9896166404483275,4.800748038782354,5.158661766765099,6.068994040859609,8.459556496912441,6.255343393822377,3.6408438338361653,4.5565271433943515,8.02147384893922,5.757204757407466,3.8088693620081413,3.658160698836655,7.172610784506161,7.266063318035005,3.6434616042545374,4.627238987560807,6.03575766722404,3.284766591214054,4.119279104390896,4.584904469493809,5.950317111274207,10.298813243058166
BEL,8.668959087032398,5.532430814206238,3.705404595588041,4.64520701254283,4.682271065662774,2.93403899857718,1.7274698857125574,5.248652709085895,0.0,9.549573777260209,9.557250262640176,8.194452184580673,2.9783246392702027,3.904840139425233,4.4615854786425295,4.202776032240003,3.6762522353185623,5.377287909598317,5.829138037136542,4.816158223361289,5.590256466924714,5.924417905013009,5.426178731889934,10.735547000820631,2.4352915545565454,2.5677539116412897,3.4840830880349962,5.6512417712509535,8.474398166034183,8.461681399815944,9.644848417091636,8.174664814404007,4.968657384547658,9.107286419468466,5.6284407398985214,3.7421022805760646,2.358702543382951,2.237796976770097,2.2668416834825393,6.789237786087547,1.3000274440861717,4.791522492004384,5.728398689262459,4.745422926533236,6.8567937494805715,3.037266780004799,2.0008286327853386,10.62981920744432,2.294175265243232,5.649953474984414,2.479973681060001,6.831537353553986,2.40162407827613,3.945002332076166,7.72008504603885,9.447790521183256,8.485205781997598,9.375286471718265,7.201382735372338,2.8999451559838065,6.1978004773187765,5.860047327489462,2.914698351925592,8.549640417389849,2.3986931200418242,6.952040727925515,7.542637033860295,3.85219586638787,5.493042570006834,6.358880289597899,3.2679595806933017,2.8749568380639783,3.076009669376949,3.8551826971709087,4.683368302915332,8.327716395115194,5.740026476826376,8.320493167742445,3.2863469709853796,5.432429038021625,6.513285621622278,6.733349795369096,6.24904277714193,7.986347788897446,2.629265940007011,3.4956067784905573,2.718562434405272,5.141512218302248,5.1703510517705835,9.30972901076519,6.8583032159586,4.3277986073930705,4.026095190122324,10.439499084202545,3.316426944985891,3.8642537525353493,5.4418432348783385,9.581350553457204,8.56595167198588,4.134087675222657,9.319545003368,3.8187151068953846,7.131323040766089,11.404209933432876,5.8380071483893765,0.9093361493930371,2.4190881594448497,7.604956708118724,3.348090517175684,4.661285823357899,8.585408791560893,4.6281871065715245,5.022879077967968,5.743974452641272,3.355212806032285,2.5890708938343834,5.573788238201822,5.6384036480065145,7.790121863975885,3.4524269941797603,3.902739707358953,9.822222669116266,6.067859509445516,8.064380088604297,2.9348335468439464,8.72628773839851,10.119429655923161,4.505514197574765,3.344694270888915,7.60373222664817,2.567760090984172,2.6339822960760593,1.7935795185308931,7.498489590030399,7.96019736864478,11.565914880259665,8.56405559025227,4.502521621022396,8.074235214016568,10.319275236247794,6.748076182123099,4.451887062108532,4.295779918666213,10.13152540886748,10.014486064051917,3.8273707249392426,3.785045550136685,4.517496902560067,6.320125034532598,6.471804066678444,5.36705263523427,8.121608072124069,12.001616245988224
BEN,4.646571639936402,7.927866741106456,10.507654946510668,8.049797841324576,7.654315051000372,9.200272885938325,9.073673391380908,7.314033212671637,9.549573777260209,0.0,2.9805073815760634,5.330041067429247,8.323369230993851,10.10683465269588,9.737986661839791,8.475498495909399,8.384105637682627,6.788091406433785,5.825246519358938,7.435702289285522,9.84888586240632,6.59675524307692,7.295753503151452,3.080235423877233,9.385423025624993,9.249020972499075,8.25474042070409,7.901628081596269,1.7627674112376606,2.2693270831601873,3.6554176964499336,6.040668211972107,6.993526354660054,3.4920729888835003,7.768071267797351,7.83046056801601,9.251953970224788,8.897153638887444,9.442333082172121,7.078182227686481,9.304169885035735,6.585573169995911,6.202901285198789,6.152888888139297,5.972186491687933,9.32506827249211,9.180877011759673,3.1466773480194323,9.234810357078757,6.702087077420696,9.012716624653146,6.603520642778579,9.337944993427355,7.449845715278561,3.5105434702164175,3.336836203773092,2.5221686476212644,2.250756574034751,6.4061144424654515,9.132608268612302,4.223740489365969,5.216715502524088,8.742606585717619,4.235284915869288,8.613087732433478,5.5815364204620295,5.495460515984032,9.431267286805522,7.450123447651855,7.142089460882411,9.472987071105232,8.645465573278136,9.146010832989866,9.813926640065999,7.138099222318548,3.218352700114843,6.00446188780573,5.160653763199708,9.625819169749864,10.737578688137377,10.044467142939093,9.71763955047225,6.601156474664367,6.406290480202142,8.794204808782386,10.896528844042363,8.945308794276091,6.336301473408219,7.041561016856391,2.7940471818249812,9.202856504904135,6.811817439590205,8.506080198920928,2.6749046834670294,9.65967644589913,9.10076913002644,6.627490661556103,3.168753081655332,3.9511029671083215,8.08237071087665,3.192624947019601,7.715407027990917,5.660213695229965,2.6413559789866787,5.016560093265247,9.39761235962273,9.384433373817453,4.4683361400541886,8.219908357032777,9.67466127523596,3.4494847241001527,7.650440706924577,6.400020169507902,5.349069368056601,9.066746471047885,8.461042311843805,5.7711909525070695,7.268429303146497,10.82633155694965,8.052894106409896,8.451137240973438,4.309494460314704,9.161316866693362,2.4759469473542226,10.848563869921806,3.8537039864543385,2.0163204337451326,6.295577306905826,8.255682659813559,5.803850538719868,8.925806632586491,8.99566825364742,9.271872918492576,6.414936911232777,4.773882660184803,2.848300519037599,1.614059202158865,7.263552334778192,5.127291472235565,8.494833124705606,7.258729075776951,7.021335219431655,7.473762961673393,2.970375857015798,2.902534370210503,7.975964414984197,8.122839071466306,9.527163687208493,5.9002447705098,6.42773796508237,7.228792396971637,4.336269230797074,8.47885955419316
