,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LBN,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLB,SLE,SLV,SRB,STP,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TLS,TON,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VNM,ZAF,ZMB,ZWE
AGO,0.0,7.111852385622195,8.345726375138108,6.770830728911381,6.634737797626353,7.743659754380783,7.760530850503915,6.5028480437009835,8.278803426462641,4.201676804423873,3.6945144704979223,5.679939853045675,7.261087012770604,8.668799806034581,8.980240965132168,7.192266049075417,7.521539123426709,6.106290025090239,5.097981102210559,5.910563121907749,8.039587189142043,5.994345740948298,4.67106008790044,7.706441907540562,7.579822750818655,8.389746178356008,6.812525919041149,7.269476215067475,3.783028777570683,2.937481374682343,3.3541817452569953,2.7412891936693935,5.378162524560774,5.036223120806976,7.180209009821175,6.586925214099049,8.67441328795818,7.554199188038516,8.207571910051257,6.772757404155795,7.975527949378601,5.454746403614662,4.300868943366316,5.953229176141113,5.257490189190984,7.608937875127339,7.848799959840089,4.706382773129337,7.771033936228443,6.4801912782927475,7.6331885286336805,4.077481094486831,8.000303023338768,6.7491759345911495,3.9810123540910456,3.503139654338814,3.82459823332833,4.502551581989768,3.785425328915748,8.098365705289947,4.827445421918025,3.9269515008602043,7.6190400173899935,3.9419250446520597,7.662432598934865,5.500713458287989,5.650250128632468,7.998934075992417,5.851822555583549,4.896465405971638,8.208914102822746,7.544461672810509,7.840032906441086,8.929639239552948,6.122653964027724,3.841675752482467,5.616518498560315,6.388072151586571,8.81803683293428,7.916332822945497,9.78711714967127,6.50902293514976,6.747727721732476,4.545962071314673,7.450680746814921,10.104453923202152,7.678551755207849,5.324072204387581,7.99509084357697,3.60101489397517,8.213888573673904,6.083238097670902,6.945927324283683,3.971872798794069,9.034518327121068,7.883981618220629,5.557013557928786,3.366073933630898,4.138569046369884,7.568542857115424,3.996696559961702,6.874666399359497,3.3069035519384524,5.955806005534066,4.517427218048198,8.236577235191545,7.934985544461967,4.843505827565624,7.828742251659224,6.837322234243667,3.8230677972902423,6.316823925587414,5.1821764602305835,5.387088300066722,7.931744331471171,7.422591579892042,4.612488498173786,5.505906168328312,9.290136442014864,6.967601650862182,7.3817921796781745,3.9185103048301406,6.980024429043143,3.223086531139695,9.246325375539179,7.663089514631708,4.204933199773177,5.850475092107025,7.869125813439272,6.462497456300657,7.788949384306209,8.143438272423456,7.766765844373632,4.460451988600635,6.048970895518567,5.062454838938629,3.955702683940067,7.040280632563844,4.885777928957087,7.4717405861859705,7.45949016900988,5.645189448730648,6.3588591438657565,4.513025170437969,4.007140970193183,12.46327001023223,7.100530282995817,8.461856342213013,4.879148285541019,6.648248525852971,5.256847688566355,3.2227094534488456,4.649398657697621
ALB,7.111852385622195,0.0,7.504551897858981,4.307805422217984,2.3853240583088584,5.261798428891967,4.439996665788128,3.6551852965538836,5.232417726193246,7.549492118923834,7.822223664587107,5.352655023462209,3.3811657236221517,6.129191718482809,5.251870599498577,2.3771377205383795,3.880844706818772,3.703968843464935,4.118583997574865,4.207615912096882,5.979303031668117,3.5678823302847156,5.357642663490779,10.56862046857092,5.2992091633325735,5.128010318900419,3.5092393827388046,5.230711013782235,6.880274517313761,6.646038644235654,8.204931610351235,6.16758488690936,3.3734917577854335,6.331952056151064,4.688077842652269,3.0866581993713376,5.086391648235166,5.012567260433065,5.104860293574101,7.030129594354881,4.95501235166956,3.5495262637972997,4.5305721293543595,3.4045036159011057,4.533797549569322,4.319314500352043,4.964345415336373,8.481186528964614,4.183886704858381,4.345541799169852,4.928079673553286,5.52512974440322,5.32645780404387,2.6812653688977286,5.740505126968277,7.33880488274473,6.274622615642486,7.2076331068126684,6.496359954005536,3.3943945638358386,4.468926313341932,4.131531925891533,3.0312826790938265,6.26425798104136,3.7491188429328157,4.680699048170929,5.295593439870308,5.155495009669976,4.447135031855076,5.547302188389375,5.568548610080937,5.640286491950555,4.050785068035425,5.9056125329750175,4.676773562499869,6.023176564705618,4.032020969165211,6.042993634917282,4.993143712319142,7.953302964536353,7.84026648534357,7.202916620109777,5.254344447393473,6.662718098971826,3.8824611226566113,7.4884143662199705,3.4109041239069726,3.909741740156122,4.19721846242154,7.458696418346022,5.081690494167287,4.247372556594632,2.54603967226086,8.34761916836898,6.499714694362803,3.3848160290146643,4.146912881025413,7.792722962717639,7.072915904931275,3.190442163159162,7.708894214494547,4.074783073462661,5.925917643788548,9.507163207057786,3.7046275876498562,5.378959564440556,4.884738005209025,4.620391349026209,4.128635350510186,6.972682785821295,6.339280241104257,4.052682325755646,3.899151301875255,4.414865979105931,3.9683165415091954,3.7562626784602533,3.8811108440738646,5.135778299699183,9.287644146680027,2.977243302981161,4.783669551512439,7.793956710754228,6.821341842064741,6.577963496692188,7.174588617779557,8.990005133125925,7.4502161651182774,3.7838722170202335,2.6339308162298227,6.761155205425719,3.986818208597466,4.1809047936781685,4.747031261307407,5.521489435347953,7.80690297408495,9.577223319863752,6.419961871665115,4.6032016612469056,4.764742048667006,8.54714355135022,4.98937024325587,3.428281867806073,4.489401644645795,7.8208833490094,7.929265835116121,9.26156707452527,3.0714567368509984,6.279401480734547,4.400784639851466,4.987460566210752,5.432566839769178,6.966810347323222,7.664971410501097
ARE,8.345726375138108,7.504551897858981,0.0,6.6798187359694685,6.533639929555385,4.920403814157377,4.577004509564798,5.947550952000256,4.990895753115068,9.410357721911929,9.672098624140304,8.153045474853188,5.786887649915558,3.864229402227782,7.194757228509636,6.599713268885267,5.872568500940023,6.7747561747767655,6.214204720450571,6.826931728517194,5.143919366633079,6.65290085569187,6.82368730579624,13.64269446536934,4.2086329994527985,4.704554470769363,5.112054487634219,6.859891273902943,8.529547113410798,8.420508468622751,9.301799244251775,7.658675566000152,6.251702859269799,9.290555798224668,7.955269895065845,6.16226850233214,6.015508437038946,3.949834818220548,5.41099654505139,9.044937951598637,4.952371086986703,6.011564242906243,6.110045124128072,6.120587013754801,6.87863755471224,5.751584208664221,4.525212791283763,10.319468653063657,5.254814025955742,7.856984031562061,6.225497119204375,6.40615482112112,5.569904525075983,6.2249114573107285,7.444807342007646,9.367654862815376,8.8307976574301,9.874446857715006,6.669862090615768,6.937078399444648,6.854470010673724,6.502970303315656,6.240945920246079,9.315041316351678,5.559801953691728,6.6918232243778135,7.98909713766679,3.394453486030911,5.658122740658431,5.984207343876944,4.73678590905312,5.174781063936572,6.10603330507278,6.637416408435612,4.70458991299783,8.767089977527991,6.3202482711074435,7.462541285340412,5.378115933443431,2.9027473203975527,9.54751047058227,7.114829357824005,7.904081482602261,8.624473159800942,4.83307065819067,5.941890547313845,6.029481747364972,6.529017500768527,8.088513049114178,9.379776548990304,6.842270965597071,5.367441794537237,6.2469536819915135,9.749747163071982,5.4935520339903485,6.86127233209978,5.00075114848976,9.35615629361306,8.476721131293532,6.86458610498267,9.940372098602195,4.374909177881691,7.446763753313194,11.258094665781703,6.569145373608898,4.92862626783973,4.365086890673504,8.603509997329459,6.07981671882554,2.500115961987813,8.824259234350983,5.924212606444219,5.750244155248699,6.719569490220062,5.506357897272073,5.5939099637130845,5.871422178803049,6.914956470614763,3.325212300073046,6.043531756306062,6.053998707639185,9.358002368960275,3.3851292879293275,7.759080207428258,3.571584564413485,10.464171520823419,9.777742443940287,6.370950708650534,7.156736334121472,9.403513513298595,5.696829060311683,5.2018512839592495,5.312839695672151,8.344187026676371,9.40672393822471,10.704119611665877,8.888752579752671,5.540048637387048,7.519674879600008,9.802023476908305,8.903457656538986,6.54504120692528,5.885881058374063,9.262820218348208,9.405385350828187,13.30690637046332,6.60486499536471,6.5479458268227075,6.1027549669590835,5.9885623566445485,6.940489829654485,8.061607652779578,9.417979808192554
ARG,6.770830728911381,4.307805422217984,6.6798187359694685,0.0,4.358710317898092,3.8647518768962263,4.6905916963875685,3.8993666495295702,5.1779465638112425,7.913101454363154,8.429804179158614,5.915200792974435,3.8651186404859477,5.950741172310001,5.7741366244764,4.279488300803153,4.295908852838073,5.514990992093745,4.5324874955923065,2.970378577191602,6.081321207477479,5.3844565373215385,5.432835739332252,11.242190279554267,4.048084378783795,5.381955924030104,3.305684881180251,4.692697873759413,7.21931880763653,6.693707854178782,8.272786052313995,6.607137328574156,2.6512796333428645,7.445446381084685,5.887781299022963,3.8852088710261707,5.947429927318241,4.811762490874727,4.340090229559806,8.67987535660141,4.643277291562977,3.489420402869662,3.669606023751721,4.297689212211949,4.423150164364041,4.144787768151039,5.18589192032556,8.30033393590835,4.42971332381996,5.8194790893871575,4.605841618330158,5.741571089377159,4.317649926501311,4.3626636692328695,5.701902385484217,8.337346802914444,6.7874717043381265,8.035337781262818,6.166006028955705,4.377363319060312,4.835795324085463,5.087755165761099,4.44097621842092,6.364110590420349,4.35176702874703,4.440945663074981,5.723123229911863,5.766523121757143,2.4942141224726457,4.835686708124411,5.263200759797943,4.696743482048825,4.221752465965023,5.283276950534464,3.881060613446051,6.407452289946185,4.988449000620046,7.372535634543706,5.016795668931609,6.555791407751659,7.319318185126092,6.882457407618075,5.492458485243764,7.691820387319168,4.5251790029508285,7.789588925436182,4.698549695729934,4.97793474714617,5.514156669046715,7.898685824685661,6.633954122612647,3.8800246603380226,4.768656414451467,8.82157404646179,6.8205856021908655,4.893588243598746,4.622105438445122,8.509890746274253,8.41829280332068,5.226353459078054,7.997318261559481,4.440392796964166,6.638513898767833,9.911537857373236,5.07976563773034,5.10962059171187,3.980034234323188,5.406533423073173,3.8319112001323936,5.987924763441051,6.129827624577454,5.098056817641931,3.847746216451518,4.595030169827052,4.165551000325357,4.424578668985604,4.541290587846432,5.785898260489548,7.884536145133222,3.6598200472420808,3.077580404375923,8.156291828388328,5.284282857652157,6.799339188517334,6.772606165322208,10.74192329345329,7.7345920879104355,4.403828016179087,4.476373503986311,7.301790714344742,5.214286269793634,5.393839694093213,4.600159743249517,6.95308275061447,7.1897102577204475,9.796249486498748,7.0980559252148705,5.052593348365381,6.0427215866250155,9.248263939092512,6.820580757995751,4.8471834896501855,2.343847441569394,8.19586316495778,8.211236355399333,9.752178895520201,3.55078952717561,4.381784427711807,4.270865153686734,6.15538351725534,5.234817101798214,7.190140715332844,6.895897778634074
ARM,6.634737797626353,2.3853240583088584,6.533639929555385,4.358710317898092,0.0,4.900691204786447,3.916950304958752,3.9538319860206546,4.65466233617499,7.261788538480385,7.70500160892589,5.260032098792248,3.255297721839227,5.5677282427997055,4.288870840163478,2.609007216486761,4.65887852795193,2.9716290363735283,3.7983208126635235,4.219172581813294,6.0818470579771775,3.6872312032575536,4.575869607470879,10.482652741887794,4.6718298736336905,4.551472089121443,3.4282610426685847,5.343448067030275,6.425539110701392,6.331573476514926,7.536916719522261,5.78205836445696,2.9723469535966287,6.349119798563647,3.6970329139080937,2.6498075450016016,4.283873771983976,4.5974875281628105,4.962458021467268,6.268650182846765,4.744823626624837,3.1940756379668405,4.330675484849172,3.1506586166511457,4.196406739034439,3.7955196392771806,4.750759804938392,8.439452635318128,4.201673213259404,3.28288484845828,4.635121801914941,4.985892625223803,4.814300824417141,1.0163739450933162,5.616936146278493,7.1619927908578696,5.933171243757858,7.165611860351078,5.954682403662787,3.277816036256708,4.264930353375031,3.6604069209234122,2.7618869081209203,6.458908853476153,3.674546879892952,4.632120368545998,5.202558044171395,4.399761710248428,4.306621417971862,4.924473876158691,4.779710921957594,4.85792970157251,3.912135666439822,5.860921932915772,4.179123191303976,5.787006805904444,3.4403613167745215,6.114945501935177,4.997785598461851,7.207451152592345,7.640964833161818,7.468276691522533,6.039692954242265,6.233731986269168,3.5852552210739757,7.0019889373647235,3.4583154885914658,3.8951038404088223,5.310824445693165,7.224571958012105,4.201956159167401,3.8865369256724858,2.560821814709597,8.17176179378503,5.880685848162427,2.872632902998089,3.662752971569924,7.434086999695985,6.4393023653954975,2.8088163109700126,7.732054756976245,3.2638681988349565,5.196329020137496,9.24086725447251,3.7210728330346634,4.790280361446903,4.860204669406821,4.658927178414463,4.144838999241189,6.044935641015748,6.2093552032679895,2.7362071537310997,3.8219736512096336,3.98313611036869,3.8856166259722373,3.278321198138672,3.868767081911189,4.4170470528782175,8.684237613579628,3.028317078317676,5.090654498598605,7.130430805586694,5.80674163178218,6.2799437679445145,6.35632685270346,9.012198374034794,7.350003865412977,3.7304456910173154,3.2728024228744483,6.600427701651659,3.9984566004721955,4.101264923223096,4.552585284632398,5.325591020906302,7.816517983304299,9.409816125613862,6.195227211957579,4.672004958721972,4.516135596288124,9.420239360042196,5.844698445654367,3.1709176072002547,4.287813936734342,7.71652447351023,7.678496075364683,10.912422820773418,3.0512234273352132,5.9551098064252574,4.110013316159296,4.6387818288733875,4.743020302486807,6.3015581719432,7.53840064567483
AUS,7.743659754380783,5.261798428891967,4.920403814157377,3.8647518768962263,4.900691204786447,0.0,2.46747927227084,5.150149904614062,3.11845445414984,8.614864856309687,8.920662736069053,6.84001452867912,3.490934279608368,4.126420366614079,4.98649946878812,4.28703096256993,3.889642180536738,5.525413709128484,4.286739542636947,3.720464381141069,5.359919016781147,5.3701887583294114,5.619444045820696,12.698062895823456,1.245467645771776,3.371797064654337,2.655265909556284,4.020509843918209,7.731897370526498,7.50857566239856,9.013173918804611,7.531547970383599,3.959321577025701,8.1879414252004,6.12349342570225,3.8312435531872056,4.5402360213522,2.6409702128791124,2.1407121518784846,8.261328869360737,2.780032994891204,3.9784580237070504,4.701080660276477,3.8485176257278124,5.3814741077123704,2.7533061342022873,3.695137977546549,9.778398598137104,2.412742950119563,6.3616452260234215,2.676152145971528,6.479759712698478,2.2708200247372186,4.530997969987377,7.097460520545303,8.880914401022522,7.812346054666818,8.681163667446677,6.522173356230307,3.7775733630851427,5.21566941861082,5.504752884092942,3.7501134901182493,8.168804440977983,3.6119474098625424,5.405864194811724,6.320422284700373,4.267466589419467,4.141391802483209,5.746820490302693,3.2243132339304346,2.1467733830176066,2.6947932080075003,2.7588806226353597,3.5236069780186683,7.279945356144368,5.458652108765098,7.550285836685232,2.6661369244329105,5.016525311095123,8.387765012241958,7.0157888088446825,6.501962854388235,7.958676383127406,3.6539366087073093,5.786342325260081,3.934523520886273,4.743734504272887,5.840225185429893,8.659930718332397,5.647016328666444,3.66104390413175,4.635264205347927,9.489935006477578,5.083468212897229,4.689539538847212,4.688692980362239,9.209507670101063,8.005211966406714,5.121451504717695,8.867322222023684,3.7155405630665292,6.827140518294646,10.587713014588903,5.510545437216769,2.970683148140792,3.083865798594061,6.861319156185375,2.0533410257866547,4.656026000439282,7.392186557983841,4.247735604081601,3.752837817160551,4.870066149518474,3.137941880658869,3.130445591259399,4.896077302703488,5.373280232106887,6.326578521274423,3.4452599353348408,2.8451396202438137,8.988417075581745,3.9912609138578437,7.260017933976515,5.197914223925064,9.550768068415206,9.250396989092453,4.350282558146236,4.509609369910393,7.801683697503521,3.9802374541740395,3.72517521741846,2.6440666090937697,7.502533032635817,9.103737055124938,10.74859321423641,7.8866044107767586,4.144266148807795,6.855268697481702,9.203358952114764,6.796839642702926,4.5634934177025,4.543783280110201,8.725908726601299,8.829136378235226,10.292183448528249,3.4932312404418537,2.9133545684171245,4.7254444984418,6.021639245034668,5.1841286737145555,7.5147636069494395,9.191276608255494
AUT,7.760530850503915,4.439996665788128,4.577004509564798,4.6905916963875685,3.916950304958752,2.46747927227084,0.0,4.727446094493968,1.6133720548170263,8.55894773627997,8.61399572193218,6.749209246282162,2.4603979209075018,3.669231002311204,4.239195066743547,3.1448437352439766,3.4732626983062582,4.342533609807786,4.169052377228216,4.2325890250009435,4.8723134749871795,4.512636100311396,5.03396274701489,12.453196777923704,2.074023161789103,2.1345954143521504,2.4286851418630686,4.654338753669486,7.599748940192829,7.533470824913545,8.741886962275247,7.123917723908495,4.045331112983272,7.878064587648142,5.174924441241348,3.00001104477366,2.8356009119237546,1.6324251951102864,2.0803100838803945,6.974455581613019,1.7532245705916423,3.878695592097187,5.015480484785367,3.513653411417826,5.4878411929489666,2.233443928315896,2.494368604263232,9.898781426376075,1.4201268891733965,5.440864628542783,2.4118779764502243,6.186456473700089,2.2781765339185647,3.354892687004294,6.9578101281501725,8.423947156397968,7.677545077801319,8.494037031950088,6.304282325216666,2.843685527057901,4.977483557200004,4.796414654000378,2.2017705636752285,8.20289020825101,2.1128730660306436,5.593260516021519,6.2553885110406595,2.6450928193671595,4.748022127398289,5.664844195095371,2.968542668276189,2.6178907023105453,2.1500529899648653,3.488205420763524,3.7561191353587953,7.148541871695959,4.549242265012186,6.91259458001901,2.4177534430094734,5.35409478381014,8.04745507437839,6.768443365046717,6.302649242988225,7.116692585212967,2.0738746967736423,4.546036856892253,2.4189931117367856,4.144290007212871,5.10972777461889,8.367584397717795,4.2569515440154255,3.4718789274068094,3.184521236728756,9.300846040845512,3.848816187701094,3.396312329763874,4.249532649659283,8.701156632342359,7.4935537155233956,3.559619647078413,8.722658748000411,3.055786530091426,6.1595961504481105,10.522027886309253,4.793510144302897,1.8741197267726857,3.018835141130405,6.658151852938088,2.4481007577230147,4.731237724234078,7.540463918698857,3.2335877325402094,3.8694037218681423,4.5716025977959465,2.195332087507382,1.6614961425611119,4.532699452414505,4.92360410273532,6.713853079538368,2.4680735574451167,3.751038550067378,8.61906972270406,4.615400010151073,7.022406274412204,4.159598782039202,9.088596011425166,9.138843724784515,3.680783720415329,3.4786186007194164,7.441328890419271,2.150553430820395,1.740125301477949,1.7080998804795269,6.641810564397753,9.352581641435151,10.660524892270988,7.606368413091971,3.530478230783684,6.425771172016294,8.88093240941851,6.187173835790556,3.737187308731026,4.694255805094718,8.769423197313344,8.829271598498417,10.213975084793537,3.241835968159253,4.235242073001891,4.824200505453106,5.172386161269583,5.000074286118151,7.131287871720857,9.192410942588214
AZE,6.5028480437009835,3.6551852965538836,5.947550952000256,3.8993666495295702,3.9538319860206546,5.150149904614062,4.727446094493968,0.0,5.62450521167405,7.571126258384109,7.678269291984924,5.324144671953972,3.736505479172286,4.978015817695233,6.726944662825284,3.7362433698911857,3.7704943902823755,5.121870069488508,4.16320838778443,4.610823930443641,4.1552768908924635,4.310316071498549,5.047305081904336,10.521489562440351,4.996519724703755,5.505964889756744,3.6810546493115197,5.230870802553874,6.7865127758945505,6.300463194366894,7.378907451134357,5.245205433545175,3.754780333204763,7.177466805268279,6.572515333019036,4.596440166496113,6.397458983034886,4.614820120063488,5.064327495478889,8.32562299926439,5.223982818507611,3.4058443127454083,3.443967645889794,4.071995174702357,4.049703077974254,5.28808768112542,5.028981098230868,7.93485375872253,4.735137373030773,5.484809271412232,5.880082338207149,4.342140488820721,5.724403725582776,4.0888763622531314,4.798482765154986,7.247335640313095,6.7867739715975635,7.769583618752895,4.9384876047200175,5.246537672252241,4.850607604062513,4.56835497889974,4.35974243836317,6.256807904323325,4.051242281099432,3.6826014985170623,5.390586087761476,4.492840240794518,2.9488320961221763,3.4352234356109848,5.971064838063299,5.899702764491186,4.996603939531669,6.407645575626832,3.3904664832605222,6.363195915886081,3.888005473346411,5.419304633449978,5.132937082131262,6.1100383699826075,8.79993466305607,5.608040203955132,5.02113044559136,6.700264195941124,4.195401152085209,8.174194901981217,4.603029498105585,4.580938266808126,4.927526536967914,7.318238778700187,6.688125960712846,3.758307325250425,4.118911813243091,7.884032523291152,7.316224077282782,5.25165000158488,3.1402085490222986,7.535826666154973,7.509958319256155,4.652422754508102,7.771871765119702,3.5402522220271395,6.06625485288038,9.311050929194577,4.128979257956615,5.777866538515772,3.548511991900414,5.854690919387752,5.087826564576381,5.0591551096546,6.230518193192245,4.9638756302570135,3.7526121051098387,4.461396314059094,3.8834464861465827,4.845258239323252,3.6797381317259763,6.1259746737673915,7.210178948046818,3.459048588590335,4.053582909726908,7.8767261022053505,5.124771220993691,6.2727276710685125,6.767212650059761,9.912717238181553,7.180518620793294,4.426339282142,3.992917314716554,8.287935909032507,4.414305417574563,4.572565453851596,5.270800836518627,5.772114299764836,7.669509513791558,8.714563473822112,6.462371353082664,4.363129666732386,4.416148330944013,7.792197266443865,6.044546464234511,4.720978976941088,3.471543441372089,7.343232036491689,7.6229078640484795,10.117663148994382,4.814087123629743,6.312098588963655,3.596724679389556,4.253303071352815,5.493478729502578,6.476247584285812,6.086654642416851
BEL,8.278803426462641,5.232417726193246,4.990895753115068,5.1779465638112425,4.65466233617499,3.11845445414984,1.6133720548170263,5.62450521167405,0.0,9.223062885373317,9.250886754356184,7.763427624165247,2.7819441084409937,3.9323272666821145,4.222075754525663,3.8381535957080604,3.933988292366666,5.019780831038811,5.013446246277105,4.723143123388401,5.376640646732938,5.5034359880080235,5.385799290953147,12.924748812299585,2.662612490310359,2.366801363509182,3.0881132909098836,5.516366874374503,8.276338567257548,8.225444152633061,9.296961584943041,7.65936697774722,4.776744826678217,8.532568831448243,5.414409663051025,3.4942414294696684,2.5172871696356043,2.2386254509482106,2.312610209591837,6.83946571952016,1.3606890625436878,4.626140543165102,5.741835870851622,4.493404537675393,6.493510736500788,2.648899411948274,2.61374847092647,10.714298570930385,2.1296594451346555,5.978570854843709,2.4587512582926734,6.722561436072648,2.3877632190288134,4.0567632719385225,7.665249863441394,9.069005461645363,8.251751645185534,9.126026260196884,6.803797198355834,2.900056836894907,5.752870453476976,5.383619991050279,2.8675359575203494,8.84780721636539,2.37437520579579,6.573289232693641,7.151826957715639,3.3692313864008545,5.46627747342574,6.385409773356977,3.2364185247204458,2.8274947129540147,2.8460372964129004,3.810809819714539,4.585062807878595,7.889191578971755,5.285807792721743,7.776074125533378,3.054687082995059,5.802262647662033,7.612697668392061,6.934197994625462,7.106792250404885,7.511115235519744,2.490052757998016,3.598121718693829,2.6988031238045562,4.74057967667472,5.531842629245019,8.97441830431581,4.6992826948884145,4.0830771749147745,3.6679597371986055,10.026246544155459,3.2246636131378055,3.6271111037084185,4.921185105495376,9.215943767920068,8.112575113439515,4.127225553576153,9.3684780372356,3.8802277005592143,6.6712342386666394,11.29381386683682,5.487476788967401,0.9673225811178439,3.8231232045352845,7.212243859175048,2.9694297692855325,5.385922383757497,8.272147245782682,3.9314306118419546,4.668531084380653,5.327451725259446,2.949849031176956,2.4722667944571155,5.34726711118004,5.157343916582913,7.154211786453609,3.328045948970284,4.3754337312033424,9.290570059107896,5.422765581660337,7.627156122518486,3.7643327927793733,9.766058506466562,9.818659156436407,4.209275793474157,3.89881678887816,7.502737892534738,2.4887373865599014,2.443131821690088,1.70964057422838,7.282659987569537,9.824300021850785,11.429500202782613,8.281146315666664,4.313598768708321,7.446412670412966,9.369738358606972,6.872689256926457,4.186595673037338,5.01049687903355,9.664055199778476,9.664050917197141,9.995227593374763,3.6164281393355995,4.574940868288642,5.758587328264129,6.096693647509105,5.33360482101759,7.7211030663128755,9.876708043641424
BEN,4.201676804423873,7.549492118923834,9.410357721911929,7.913101454363154,7.261788538480385,8.614864856309687,8.55894773627997,7.571126258384109,9.223062885373317,0.0,2.887994801816824,4.970504689618145,7.91859164907115,9.16702948149114,9.026617685478328,8.07239053433816,8.37462827801128,6.169743209573624,5.287873399770285,6.899235394386202,9.386538436036137,6.21252028333899,6.934199023171634,6.478078196279915,8.636507402854729,8.9573085186816,7.884643202174612,7.748738589698451,1.4889256241919437,2.0984188548961864,3.879908524455989,5.3342225042272915,6.452891736029628,3.1246359885552697,7.280985160394106,7.312759833094981,9.044037644067364,8.264977474090339,9.005628007723443,7.253081587650656,8.930265674509304,5.957496154980032,6.258754597110827,5.906751379435071,5.532653409471312,8.68957824659517,8.881175348357417,3.61237753504826,8.802406772608295,6.354278151203988,8.455085977337777,6.435274706368348,8.60703461915123,7.3486136934638315,3.8060093348910686,2.8001908123967207,2.5585440741091485,2.329648301510233,5.909127051232151,8.89020818176768,4.234556908768973,4.79303656948165,8.211506963978907,4.530808168905714,8.366030233141137,5.600184941133985,5.24799023436253,8.829833411622833,7.414687137516933,6.967161542183346,8.977630455570772,8.259116553725917,8.595888314274772,9.324407732355265,7.067995609817738,3.1448536349017546,6.0800616833272105,4.8394050901131305,9.304930060778009,9.11101463498075,9.79669943502413,9.184161040101467,7.138310664833488,5.867289672639253,8.406753723617783,10.680491832684323,8.479271898629516,6.07562113590996,7.644934157522941,2.5162482878435384,7.728655556985741,6.5028624230024334,7.880731647650644,2.2927826384646264,9.38425979307781,8.64406901128498,6.548853325413672,3.5194039620113444,4.267292027341823,7.625361566954186,3.6571693120063755,7.461054407669416,5.1200618945477165,3.0573469836230616,4.969137234495389,9.012005861656377,9.120610425900061,4.358318577012402,8.27365001686631,8.202104432640564,3.259177771620644,6.758004065270783,5.8522239025072995,5.24419930318843,8.46502603289155,7.884101782147411,5.483457077985252,6.860572939599984,10.031522724080727,7.652706114747723,8.279797203709816,4.620373711118303,8.466738245062997,2.6518913997230413,10.042058133185266,6.135498496847164,2.466595298600068,5.9103132664384,8.571844902805006,6.035726614311074,8.639186288494821,8.796004545300402,8.974683797796049,6.275262869725064,6.38823797414409,3.3262125261607407,1.820492835316112,6.980975465883687,5.090930419910157,7.991618738705568,7.085078616545728,6.731797754854132,7.963303230902874,2.637892613908895,2.598831864847686,13.33884162889916,7.641544750067808,8.900992180507439,5.689510361657222,6.240637697383547,7.092760271435348,3.727552732829259,6.34812338188728
